timestamp,heart rate zone,total minutes
2022-12-04T22:09:00Z,fat burn,1
2022-12-04T22:10:00Z,fat burn,1
2022-12-04T22:11:00Z,cardio,2
2022-12-04T22:12:00Z,cardio,2
2022-12-04T22:13:00Z,cardio,2
2022-12-04T22:14:00Z,fat burn,1
2022-12-04T22:16:00Z,fat burn,1
2022-12-04T22:17:00Z,fat burn,1
2022-12-04T22:18:00Z,fat burn,1
2022-12-04T22:19:00Z,fat burn,1
2022-12-04T22:20:00Z,fat burn,1
2022-12-04T22:21:00Z,fat burn,1
2022-12-04T22:25:00Z,fat burn,1
2022-12-04T22:26:00Z,fat burn,1
2022-12-04T22:59:00Z,fat burn,1
2022-12-04T23:00:00Z,fat burn,1
2022-12-05T01:42:00Z,fat burn,1
2022-12-05T01:43:00Z,fat burn,1
2022-12-05T23:13:00Z,fat burn,1
2022-12-05T23:14:00Z,fat burn,1
2022-12-05T23:15:00Z,cardio,2
2022-12-05T23:16:00Z,cardio,2
2022-12-05T23:17:00Z,cardio,2
2022-12-05T23:18:00Z,fat burn,1
2022-12-05T23:19:00Z,fat burn,1
2022-12-05T23:20:00Z,fat burn,1
2022-12-05T23:23:00Z,fat burn,1
2022-12-06T00:19:00Z,fat burn,1
2022-12-06T00:20:00Z,fat burn,1
2022-12-06T02:46:00Z,fat burn,1
2022-12-06T02:53:00Z,fat burn,1
2022-12-06T02:57:00Z,fat burn,1
2022-12-06T02:58:00Z,fat burn,1
2022-12-06T02:59:00Z,fat burn,1
2022-12-06T03:05:00Z,fat burn,1
2022-12-06T03:06:00Z,fat burn,1
2022-12-06T03:10:00Z,fat burn,1
2022-12-06T03:17:00Z,fat burn,1
2022-12-06T20:44:00Z,fat burn,1
2022-12-06T20:45:00Z,fat burn,1
2022-12-06T22:56:00Z,fat burn,1
2022-12-06T22:57:00Z,fat burn,1
2022-12-06T22:58:00Z,fat burn,1
2022-12-06T22:59:00Z,fat burn,1
2022-12-06T23:04:00Z,fat burn,1
2022-12-06T23:05:00Z,fat burn,1
2022-12-06T23:06:00Z,fat burn,1
2022-12-06T23:08:00Z,fat burn,1
2022-12-06T23:09:00Z,fat burn,1
2022-12-06T23:10:00Z,fat burn,1
2022-12-06T23:11:00Z,fat burn,1
2022-12-06T23:12:00Z,fat burn,1
2022-12-06T23:16:00Z,fat burn,1
2022-12-06T23:18:00Z,fat burn,1
2022-12-06T23:19:00Z,fat burn,1
2022-12-06T23:21:00Z,fat burn,1
2022-12-06T23:22:00Z,fat burn,1
2022-12-06T23:24:00Z,fat burn,1
2022-12-06T23:25:00Z,fat burn,1
2022-12-06T23:26:00Z,fat burn,1
2022-12-06T23:27:00Z,fat burn,1
2022-12-06T23:28:00Z,fat burn,1
2022-12-06T23:29:00Z,fat burn,1
2022-12-06T23:30:00Z,fat burn,1
2022-12-07T01:30:00Z,fat burn,1
2022-12-07T01:32:00Z,fat burn,1
2022-12-07T01:37:00Z,fat burn,1
2022-12-07T01:38:00Z,fat burn,1
2022-12-07T01:40:00Z,fat burn,1
2022-12-07T01:41:00Z,fat burn,1
2022-12-07T01:42:00Z,fat burn,1
2022-12-07T01:43:00Z,fat burn,1
2022-12-07T01:45:00Z,fat burn,1
2022-12-07T01:46:00Z,fat burn,1
2022-12-07T15:37:00Z,fat burn,1
2022-12-07T15:38:00Z,fat burn,1
2022-12-07T15:39:00Z,fat burn,1
2022-12-07T15:40:00Z,fat burn,1
2022-12-07T15:41:00Z,fat burn,1
2022-12-07T15:42:00Z,fat burn,1
2022-12-07T15:43:00Z,cardio,2
2022-12-07T15:44:00Z,cardio,2
2022-12-07T15:45:00Z,cardio,2
2022-12-07T15:46:00Z,cardio,2
2022-12-07T15:47:00Z,cardio,2
2022-12-07T15:48:00Z,cardio,2
2022-12-07T15:49:00Z,fat burn,1
2022-12-07T15:50:00Z,fat burn,1
2022-12-07T15:52:00Z,cardio,2
2022-12-07T15:53:00Z,fat burn,1
2022-12-07T16:02:00Z,fat burn,1
2022-12-07T16:03:00Z,cardio,2
2022-12-07T16:04:00Z,fat burn,1
2022-12-07T16:05:00Z,cardio,2
2022-12-07T16:06:00Z,fat burn,1
2022-12-07T16:07:00Z,fat burn,1
2022-12-07T16:08:00Z,fat burn,1
2022-12-07T16:09:00Z,fat burn,1
2022-12-07T16:54:00Z,fat burn,1
2022-12-07T16:55:00Z,fat burn,1
2022-12-07T16:56:00Z,fat burn,1
2022-12-07T16:57:00Z,fat burn,1
2022-12-07T16:58:00Z,fat burn,1
2022-12-07T16:59:00Z,fat burn,1
2022-12-07T17:00:00Z,fat burn,1
2022-12-07T17:01:00Z,fat burn,1
2022-12-07T17:02:00Z,fat burn,1
2022-12-07T17:03:00Z,fat burn,1
2022-12-07T17:04:00Z,fat burn,1
2022-12-07T17:05:00Z,fat burn,1
2022-12-07T17:06:00Z,fat burn,1
2022-12-07T17:12:00Z,fat burn,1
2022-12-07T17:15:00Z,fat burn,1
2022-12-07T17:17:00Z,fat burn,1
2022-12-07T17:18:00Z,fat burn,1
2022-12-07T17:20:00Z,fat burn,1
2022-12-07T17:21:00Z,fat burn,1
2022-12-07T17:22:00Z,fat burn,1
2022-12-07T17:23:00Z,fat burn,1
2022-12-07T17:24:00Z,fat burn,1
2022-12-07T17:25:00Z,fat burn,1
2022-12-07T17:29:00Z,fat burn,1
2022-12-07T19:40:00Z,fat burn,1
2022-12-07T20:12:00Z,fat burn,1
2022-12-07T22:08:00Z,fat burn,1
2022-12-07T22:09:00Z,fat burn,1
2022-12-07T22:10:00Z,fat burn,1
2022-12-07T22:11:00Z,fat burn,1
2022-12-07T22:12:00Z,fat burn,1
2022-12-07T22:13:00Z,fat burn,1
2022-12-07T22:14:00Z,fat burn,1
2022-12-07T22:15:00Z,fat burn,1
2022-12-07T22:16:00Z,fat burn,1
2022-12-07T22:17:00Z,fat burn,1
2022-12-07T22:18:00Z,fat burn,1
2022-12-08T01:51:00Z,fat burn,1
2022-12-08T01:55:00Z,fat burn,1
2022-12-08T01:56:00Z,fat burn,1
2022-12-08T02:13:00Z,fat burn,1
2022-12-08T04:31:00Z,fat burn,1
2022-12-08T04:32:00Z,fat burn,1
2022-12-08T04:34:00Z,fat burn,1
2022-12-08T04:35:00Z,fat burn,1
2022-12-08T04:39:00Z,fat burn,1
2022-12-08T04:40:00Z,fat burn,1
2022-12-08T04:55:00Z,fat burn,1
2022-12-08T04:58:00Z,fat burn,1
2022-12-08T04:59:00Z,fat burn,1
2022-12-08T05:02:00Z,fat burn,1
2022-12-08T22:44:00Z,fat burn,1
2022-12-08T22:45:00Z,fat burn,1
2022-12-08T22:46:00Z,fat burn,1
2022-12-08T22:47:00Z,fat burn,1
2022-12-08T22:48:00Z,fat burn,1
2022-12-08T22:49:00Z,fat burn,1
2022-12-08T22:50:00Z,fat burn,1
2022-12-08T22:51:00Z,fat burn,1
2022-12-08T22:52:00Z,fat burn,1
2022-12-08T22:53:00Z,fat burn,1
2022-12-08T22:54:00Z,fat burn,1
2022-12-08T22:55:00Z,fat burn,1
2022-12-08T22:56:00Z,fat burn,1
2022-12-08T22:57:00Z,fat burn,1
2022-12-08T23:05:00Z,fat burn,1
2022-12-08T23:06:00Z,fat burn,1
2022-12-08T23:07:00Z,cardio,2
2022-12-08T23:08:00Z,cardio,2
2022-12-08T23:09:00Z,cardio,2
2022-12-08T23:10:00Z,cardio,2
2022-12-08T23:11:00Z,cardio,2
2022-12-08T23:12:00Z,cardio,2
2022-12-08T23:13:00Z,cardio,2
2022-12-08T23:14:00Z,cardio,2
2022-12-08T23:15:00Z,fat burn,1
2022-12-08T23:16:00Z,fat burn,1
2022-12-08T23:17:00Z,fat burn,1
2022-12-08T23:18:00Z,fat burn,1
2022-12-09T00:15:00Z,fat burn,1
2022-12-09T00:16:00Z,fat burn,1
2022-12-09T00:17:00Z,fat burn,1
2022-12-09T23:01:00Z,fat burn,1
2022-12-09T23:02:00Z,fat burn,1
2022-12-09T23:03:00Z,fat burn,1
2022-12-09T23:06:00Z,fat burn,1
2022-12-09T23:07:00Z,fat burn,1
2022-12-09T23:08:00Z,fat burn,1
2022-12-09T23:09:00Z,fat burn,1
2022-12-09T23:10:00Z,fat burn,1
2022-12-09T23:12:00Z,fat burn,1
2022-12-09T23:13:00Z,fat burn,1
2022-12-09T23:14:00Z,fat burn,1
2022-12-09T23:15:00Z,fat burn,1
2022-12-09T23:23:00Z,fat burn,1
2022-12-09T23:26:00Z,fat burn,1
2022-12-09T23:27:00Z,fat burn,1
2022-12-09T23:28:00Z,fat burn,1
2022-12-10T19:54:00Z,fat burn,1
2022-12-10T19:55:00Z,fat burn,1
2022-12-10T19:56:00Z,fat burn,1
2022-12-10T21:35:00Z,fat burn,1
2022-12-10T21:36:00Z,fat burn,1
2022-12-10T21:37:00Z,fat burn,1
2022-12-10T21:38:00Z,fat burn,1
2022-12-10T21:39:00Z,fat burn,1
2022-12-10T21:40:00Z,fat burn,1
2022-12-10T21:41:00Z,fat burn,1
2022-12-10T21:42:00Z,fat burn,1
2022-12-10T21:43:00Z,fat burn,1
2022-12-10T21:44:00Z,fat burn,1
2022-12-10T21:45:00Z,fat burn,1
2022-12-10T21:46:00Z,fat burn,1
2022-12-10T21:47:00Z,fat burn,1
2022-12-10T21:48:00Z,fat burn,1
2022-12-10T21:49:00Z,cardio,2
2022-12-10T21:50:00Z,fat burn,1
2022-12-10T21:51:00Z,fat burn,1
2022-12-10T21:52:00Z,fat burn,1
2022-12-10T21:53:00Z,fat burn,1
2022-12-10T21:54:00Z,fat burn,1
2022-12-10T21:56:00Z,fat burn,1
2022-12-10T21:57:00Z,fat burn,1
2022-12-10T21:58:00Z,fat burn,1
2022-12-10T21:59:00Z,fat burn,1
2022-12-10T22:00:00Z,fat burn,1
2022-12-10T22:01:00Z,fat burn,1
2022-12-10T22:07:00Z,fat burn,1
2022-12-10T22:08:00Z,fat burn,1
2022-12-10T22:09:00Z,fat burn,1
2022-12-10T22:10:00Z,fat burn,1
2022-12-10T22:11:00Z,fat burn,1
2022-12-10T22:12:00Z,fat burn,1
2022-12-10T22:13:00Z,fat burn,1
2022-12-10T22:14:00Z,fat burn,1
2022-12-10T22:15:00Z,fat burn,1
2022-12-10T22:16:00Z,fat burn,1
2022-12-10T22:17:00Z,fat burn,1
2022-12-10T22:18:00Z,fat burn,1
2022-12-10T22:19:00Z,fat burn,1
2022-12-10T23:08:00Z,fat burn,1
2022-12-10T23:09:00Z,fat burn,1
2022-12-10T23:10:00Z,fat burn,1
2022-12-11T00:37:00Z,fat burn,1
2022-12-11T00:38:00Z,fat burn,1
2022-12-11T00:39:00Z,fat burn,1
2022-12-11T00:40:00Z,fat burn,1
2022-12-11T00:42:00Z,fat burn,1
2022-12-11T20:33:00Z,fat burn,1
2022-12-11T20:34:00Z,fat burn,1
2022-12-11T20:35:00Z,fat burn,1
2022-12-11T20:36:00Z,fat burn,1
2022-12-11T20:37:00Z,fat burn,1
2022-12-11T20:38:00Z,fat burn,1
2022-12-11T20:39:00Z,fat burn,1
2022-12-11T20:40:00Z,fat burn,1
2022-12-11T20:41:00Z,fat burn,1
2022-12-11T20:42:00Z,fat burn,1
2022-12-11T20:43:00Z,fat burn,1
2022-12-11T20:44:00Z,fat burn,1
2022-12-11T20:45:00Z,fat burn,1
2022-12-11T20:46:00Z,fat burn,1
2022-12-11T20:47:00Z,fat burn,1
2022-12-11T20:48:00Z,fat burn,1
2022-12-11T20:49:00Z,fat burn,1
2022-12-11T20:50:00Z,cardio,2
2022-12-11T20:51:00Z,cardio,2
2022-12-11T20:52:00Z,cardio,2
2022-12-11T20:53:00Z,cardio,2
2022-12-11T20:54:00Z,cardio,2
2022-12-11T20:55:00Z,cardio,2
2022-12-11T20:56:00Z,cardio,2
2022-12-11T20:57:00Z,fat burn,1
2022-12-11T20:58:00Z,fat burn,1
2022-12-11T20:59:00Z,cardio,2
2022-12-11T21:00:00Z,cardio,2
2022-12-11T21:01:00Z,cardio,2
2022-12-11T21:02:00Z,cardio,2
2022-12-11T21:03:00Z,cardio,2
2022-12-11T21:04:00Z,cardio,2
2022-12-11T21:05:00Z,cardio,2
2022-12-11T21:06:00Z,cardio,2
2022-12-11T21:07:00Z,fat burn,1
2022-12-11T21:08:00Z,fat burn,1
2022-12-11T21:09:00Z,fat burn,1
2022-12-11T21:10:00Z,fat burn,1
2022-12-11T21:11:00Z,fat burn,1
2022-12-11T21:12:00Z,fat burn,1
2022-12-11T21:13:00Z,fat burn,1
2022-12-11T21:14:00Z,fat burn,1
2022-12-11T21:15:00Z,fat burn,1
2022-12-11T21:16:00Z,fat burn,1
2022-12-11T21:17:00Z,fat burn,1
2022-12-11T21:18:00Z,fat burn,1
2022-12-11T21:19:00Z,fat burn,1
2022-12-11T21:22:00Z,fat burn,1
2022-12-11T22:48:00Z,fat burn,1
2022-12-11T22:49:00Z,fat burn,1
2022-12-11T22:50:00Z,fat burn,1
2022-12-11T22:51:00Z,fat burn,1
2022-12-11T22:52:00Z,fat burn,1
2022-12-11T22:53:00Z,fat burn,1
2022-12-11T22:54:00Z,fat burn,1
2022-12-11T22:55:00Z,fat burn,1
2022-12-11T22:56:00Z,fat burn,1
2022-12-11T22:57:00Z,fat burn,1
2022-12-11T22:59:00Z,fat burn,1
2022-12-11T23:00:00Z,fat burn,1
2022-12-11T23:01:00Z,fat burn,1
2022-12-11T23:02:00Z,fat burn,1
2022-12-11T23:03:00Z,fat burn,1
2022-12-11T23:04:00Z,fat burn,1
2022-12-11T23:05:00Z,fat burn,1
2022-12-11T23:06:00Z,fat burn,1
2022-12-11T23:07:00Z,fat burn,1
2022-12-12T14:29:00Z,fat burn,1
2022-12-12T14:43:00Z,fat burn,1
2022-12-12T14:44:00Z,fat burn,1
2022-12-12T14:45:00Z,fat burn,1
2022-12-12T14:46:00Z,fat burn,1
2022-12-12T14:47:00Z,fat burn,1
2022-12-12T14:50:00Z,fat burn,1
2022-12-12T14:51:00Z,fat burn,1
2022-12-12T15:36:00Z,fat burn,1
2022-12-12T15:37:00Z,fat burn,1
2022-12-12T15:38:00Z,fat burn,1
2022-12-12T15:40:00Z,fat burn,1
2022-12-12T15:41:00Z,fat burn,1
2022-12-12T17:55:00Z,fat burn,1
2022-12-12T20:03:00Z,fat burn,1
2022-12-12T20:04:00Z,fat burn,1
2022-12-12T21:01:00Z,fat burn,1
2022-12-12T21:05:00Z,fat burn,1
2022-12-12T21:06:00Z,fat burn,1
2022-12-12T21:07:00Z,fat burn,1
2022-12-12T22:03:00Z,fat burn,1
2022-12-12T22:04:00Z,fat burn,1
2022-12-12T22:05:00Z,cardio,2
2022-12-12T22:06:00Z,cardio,2
2022-12-12T22:07:00Z,fat burn,1
2022-12-12T22:08:00Z,cardio,2
2022-12-12T22:09:00Z,cardio,2
2022-12-12T22:10:00Z,cardio,2
2022-12-12T22:11:00Z,cardio,2
2022-12-12T22:12:00Z,cardio,2
2022-12-12T22:13:00Z,cardio,2
2022-12-12T22:14:00Z,cardio,2
2022-12-12T22:15:00Z,cardio,2
2022-12-12T22:16:00Z,fat burn,1
2022-12-12T22:17:00Z,fat burn,1
2022-12-12T22:18:00Z,fat burn,1
2022-12-12T22:19:00Z,fat burn,1
2022-12-12T22:21:00Z,fat burn,1
2022-12-12T22:22:00Z,fat burn,1
2022-12-12T22:23:00Z,fat burn,1
2022-12-12T22:26:00Z,fat burn,1
2022-12-12T22:27:00Z,fat burn,1
2022-12-12T22:28:00Z,fat burn,1
2022-12-12T22:29:00Z,fat burn,1
2022-12-12T22:30:00Z,fat burn,1
2022-12-12T22:31:00Z,fat burn,1
2022-12-12T22:32:00Z,fat burn,1
2022-12-12T22:33:00Z,fat burn,1
2022-12-12T22:34:00Z,fat burn,1
2022-12-12T22:35:00Z,fat burn,1
2022-12-12T22:37:00Z,fat burn,1
2022-12-12T23:22:00Z,fat burn,1
2022-12-13T01:23:00Z,fat burn,1
2022-12-13T01:38:00Z,fat burn,1
2022-12-13T02:08:00Z,fat burn,1
2022-12-13T17:39:00Z,fat burn,1
2022-12-13T17:40:00Z,cardio,2
2022-12-13T17:41:00Z,cardio,2
2022-12-13T17:42:00Z,cardio,2
2022-12-13T17:43:00Z,cardio,2
2022-12-13T17:44:00Z,cardio,2
2022-12-13T17:45:00Z,cardio,2
2022-12-13T17:46:00Z,cardio,2
2022-12-13T17:47:00Z,cardio,2
2022-12-13T17:48:00Z,fat burn,1
2022-12-13T17:49:00Z,fat burn,1
2022-12-13T17:50:00Z,fat burn,1
2022-12-13T17:51:00Z,fat burn,1
2022-12-13T17:52:00Z,cardio,2
2022-12-13T17:53:00Z,cardio,2
2022-12-13T17:54:00Z,fat burn,1
2022-12-13T17:55:00Z,fat burn,1
2022-12-13T17:56:00Z,fat burn,1
2022-12-13T17:57:00Z,fat burn,1
2022-12-13T17:58:00Z,fat burn,1
2022-12-13T17:59:00Z,fat burn,1
2022-12-13T18:00:00Z,fat burn,1
2022-12-13T18:01:00Z,fat burn,1
2022-12-13T18:02:00Z,fat burn,1
2022-12-13T18:03:00Z,fat burn,1
2022-12-13T18:05:00Z,fat burn,1
2022-12-13T18:07:00Z,fat burn,1
2022-12-13T18:08:00Z,fat burn,1
2022-12-13T18:09:00Z,fat burn,1
2022-12-13T18:11:00Z,fat burn,1
2022-12-13T18:12:00Z,fat burn,1
2022-12-13T18:14:00Z,fat burn,1
2022-12-13T18:15:00Z,fat burn,1
2022-12-13T18:16:00Z,fat burn,1
2022-12-13T18:17:00Z,fat burn,1
2022-12-13T18:18:00Z,fat burn,1
2022-12-13T18:23:00Z,fat burn,1
2022-12-13T18:24:00Z,fat burn,1
2022-12-13T18:25:00Z,fat burn,1
2022-12-13T22:01:00Z,fat burn,1
2022-12-14T18:39:00Z,fat burn,1
2022-12-14T18:40:00Z,fat burn,1
2022-12-14T18:41:00Z,cardio,2
2022-12-14T18:42:00Z,cardio,2
2022-12-14T18:43:00Z,fat burn,1
2022-12-14T18:44:00Z,fat burn,1
2022-12-14T18:45:00Z,fat burn,1
2022-12-14T18:46:00Z,fat burn,1
2022-12-14T18:47:00Z,fat burn,1
2022-12-14T18:49:00Z,fat burn,1
2022-12-14T18:50:00Z,fat burn,1
2022-12-14T18:51:00Z,fat burn,1
2022-12-14T18:52:00Z,fat burn,1
2022-12-14T18:53:00Z,fat burn,1
2022-12-14T18:54:00Z,fat burn,1
2022-12-14T18:55:00Z,fat burn,1
2022-12-14T18:56:00Z,fat burn,1
2022-12-14T18:57:00Z,fat burn,1
2022-12-14T19:02:00Z,fat burn,1
2022-12-14T19:05:00Z,fat burn,1
2022-12-14T19:07:00Z,fat burn,1
2022-12-14T19:10:00Z,fat burn,1
2022-12-14T19:11:00Z,fat burn,1
2022-12-14T19:14:00Z,fat burn,1
2022-12-14T19:15:00Z,fat burn,1
2022-12-14T22:03:00Z,fat burn,1
2022-12-14T22:04:00Z,fat burn,1
2022-12-14T22:22:00Z,fat burn,1
2022-12-14T22:23:00Z,fat burn,1
2022-12-14T22:35:00Z,fat burn,1
2022-12-14T22:52:00Z,fat burn,1
2022-12-14T23:03:00Z,fat burn,1
2022-12-14T23:04:00Z,fat burn,1
2022-12-14T23:07:00Z,fat burn,1
2022-12-14T23:08:00Z,fat burn,1
2022-12-14T23:09:00Z,fat burn,1
2022-12-14T23:10:00Z,fat burn,1
2022-12-14T23:11:00Z,fat burn,1
2022-12-14T23:12:00Z,fat burn,1
2022-12-14T23:13:00Z,fat burn,1
2022-12-14T23:14:00Z,fat burn,1
2022-12-14T23:16:00Z,fat burn,1
2022-12-14T23:17:00Z,fat burn,1
2022-12-14T23:20:00Z,fat burn,1
2022-12-15T19:15:00Z,fat burn,1
2022-12-15T19:16:00Z,fat burn,1
2022-12-15T19:17:00Z,fat burn,1
2022-12-15T19:18:00Z,fat burn,1
2022-12-15T19:20:00Z,fat burn,1
2022-12-15T19:24:00Z,fat burn,1
2022-12-15T19:26:00Z,fat burn,1
2022-12-15T19:27:00Z,fat burn,1
2022-12-15T19:28:00Z,cardio,2
2022-12-15T19:29:00Z,fat burn,1
2022-12-15T19:30:00Z,fat burn,1
2022-12-15T19:31:00Z,fat burn,1
2022-12-15T19:32:00Z,fat burn,1
2022-12-15T19:33:00Z,fat burn,1
2022-12-15T19:35:00Z,fat burn,1
2022-12-15T19:36:00Z,fat burn,1
2022-12-15T19:37:00Z,fat burn,1
2022-12-15T19:38:00Z,fat burn,1
2022-12-15T19:40:00Z,fat burn,1
2022-12-15T19:41:00Z,fat burn,1
2022-12-15T19:42:00Z,fat burn,1
2022-12-15T19:45:00Z,fat burn,1
2022-12-15T19:46:00Z,fat burn,1
2022-12-15T19:47:00Z,fat burn,1
2022-12-15T19:48:00Z,fat burn,1
2022-12-15T19:49:00Z,fat burn,1
2022-12-15T19:50:00Z,fat burn,1
2022-12-15T19:51:00Z,fat burn,1
2022-12-15T19:52:00Z,fat burn,1
2022-12-15T19:53:00Z,fat burn,1
2022-12-15T19:54:00Z,fat burn,1
2022-12-15T19:55:00Z,fat burn,1
2022-12-15T19:56:00Z,fat burn,1
2022-12-15T19:57:00Z,fat burn,1
2022-12-15T19:58:00Z,fat burn,1
2022-12-15T19:59:00Z,fat burn,1
2022-12-15T20:00:00Z,fat burn,1
2022-12-15T20:02:00Z,fat burn,1
2022-12-15T23:58:00Z,fat burn,1
2022-12-16T19:37:00Z,fat burn,1
2022-12-16T19:41:00Z,fat burn,1
2022-12-16T19:49:00Z,fat burn,1
2022-12-16T19:57:00Z,fat burn,1
2022-12-16T20:06:00Z,fat burn,1
2022-12-16T20:07:00Z,fat burn,1
2022-12-16T20:08:00Z,fat burn,1
2022-12-16T20:09:00Z,fat burn,1
2022-12-16T20:10:00Z,fat burn,1
2022-12-16T20:11:00Z,fat burn,1
2022-12-16T20:13:00Z,fat burn,1
2022-12-16T21:35:00Z,fat burn,1
2022-12-16T21:36:00Z,fat burn,1
2022-12-16T21:38:00Z,fat burn,1
2022-12-16T21:39:00Z,fat burn,1
2022-12-16T21:40:00Z,fat burn,1
2022-12-16T22:39:00Z,fat burn,1
2022-12-16T23:17:00Z,fat burn,1
2022-12-16T23:18:00Z,fat burn,1
2022-12-17T00:31:00Z,fat burn,1
2022-12-17T02:31:00Z,fat burn,1
2022-12-17T02:32:00Z,fat burn,1
2022-12-17T02:33:00Z,fat burn,1
2022-12-17T02:35:00Z,fat burn,1
2022-12-17T02:36:00Z,fat burn,1
2022-12-17T04:29:00Z,fat burn,1
2022-12-17T04:36:00Z,fat burn,1
2022-12-17T04:37:00Z,fat burn,1
2022-12-17T04:38:00Z,fat burn,1
2022-12-17T17:15:00Z,fat burn,1
2022-12-17T17:16:00Z,fat burn,1
2022-12-17T17:17:00Z,fat burn,1
2022-12-17T17:18:00Z,fat burn,1
2022-12-17T17:19:00Z,cardio,2
2022-12-17T17:20:00Z,fat burn,1
2022-12-17T17:21:00Z,fat burn,1
2022-12-17T17:22:00Z,fat burn,1
2022-12-17T17:23:00Z,fat burn,1
2022-12-17T17:24:00Z,fat burn,1
2022-12-17T17:26:00Z,fat burn,1
2022-12-17T17:27:00Z,fat burn,1
2022-12-17T17:29:00Z,fat burn,1
2022-12-17T17:31:00Z,fat burn,1
2022-12-17T17:33:00Z,fat burn,1
2022-12-17T17:34:00Z,fat burn,1
2022-12-17T17:35:00Z,fat burn,1
2022-12-17T17:38:00Z,fat burn,1
2022-12-17T17:40:00Z,fat burn,1
2022-12-17T17:41:00Z,fat burn,1
2022-12-17T17:43:00Z,fat burn,1
2022-12-17T17:44:00Z,fat burn,1
2022-12-17T17:45:00Z,fat burn,1
2022-12-17T17:46:00Z,cardio,2
2022-12-17T17:47:00Z,fat burn,1
2022-12-17T17:48:00Z,fat burn,1
2022-12-17T17:49:00Z,fat burn,1
2022-12-17T17:50:00Z,fat burn,1
2022-12-17T17:51:00Z,fat burn,1
2022-12-17T17:52:00Z,fat burn,1
