timestamp,lap time,stroke count,stroke type
2024-05-01T00:41:40Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T02:05:08Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T02:07:18Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T13:03:35Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T16:07:26Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T16:08:01Z,00:00:24.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T16:09:13Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T17:42:32Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T17:46:31Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-01T17:47:09Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T00:04:13Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T00:15:54Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T00:58:10Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T02:33:57Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:00:37Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:02:23Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:03:34Z,00:00:56.000,25,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:04:33Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:06:09Z,00:00:53.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:07:42Z,00:00:36.000,18,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:10:21Z,00:00:34.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:11:07Z,00:00:23.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:11:54Z,00:00:31.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:12:31Z,00:00:24.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:21:55Z,00:00:17.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:22:37Z,00:00:24.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:24:44Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:25:17Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:25:50Z,00:00:15.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:26:43Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:27:55Z,00:00:28.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T14:28:43Z,00:00:13.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:04:02Z,00:00:42.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:40:55Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:42:32Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:48:01Z,00:00:36.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:59:00Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T16:59:45Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T17:00:11Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T17:07:07Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T17:08:34Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T17:54:40Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:39:16Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:47:21Z,00:00:25.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:49:05Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:49:25Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:52:13Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T20:52:57Z,00:00:33.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:08:31Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:18:16Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:25:54Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:26:21Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:31:56Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:33:28Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:34:17Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:35:13Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-05-02T23:37:29Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
