timestamp,lap time,stroke count,stroke type
2020-01-01T04:16:58Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T04:19:00Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T04:33:39Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T04:35:44Z,00:00:41.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T04:58:17Z,00:00:39.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T05:01:45Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T05:54:54Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T05:55:41Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T06:49:40Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:07:20Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:10:22Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:12:17Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:17:01Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:18:09Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:23:05Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:25:25Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:26:20Z,00:00:10.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T07:27:36Z,00:00:29.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:09:58Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:11:13Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:24:37Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:25:38Z,00:00:14.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:37:39Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:41:53Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T08:50:31Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:03:51Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:04:34Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:14:38Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:15:22Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:17:44Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:18:32Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:31:36Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:33:17Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:33:38Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T09:35:51Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T10:12:19Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T11:31:11Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T11:37:40Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T12:48:58Z,00:00:52.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T12:54:22Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:12:18Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:17:23Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:32:15Z,00:00:53.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:34:23Z,00:00:42.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:36:04Z,00:00:46.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:37:25Z,00:00:31.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T14:43:17Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T15:04:57Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T15:14:15Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-01-01T15:31:59Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
