timestamp,lap time,stroke count,stroke type
2020-05-01T01:20:31Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T01:22:19Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T01:23:12Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T01:49:51Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T03:20:00Z,00:00:13.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T04:05:13Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T04:28:15Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T06:18:52Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T06:19:37Z,00:00:29.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T06:22:23Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T06:24:29Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T07:33:50Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T07:34:49Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:30:53Z,00:00:35.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:35:26Z,00:00:36.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:38:12Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:42:25Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:44:47Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:49:02Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:50:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:52:12Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T15:52:59Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T16:03:43Z,00:00:45.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T16:06:02Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T16:39:59Z,00:00:42.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T16:41:06Z,00:00:49.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T17:10:18Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:41:01Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:42:55Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:45:28Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:46:33Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:58:27Z,00:00:30.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T19:59:47Z,00:00:35.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T20:03:07Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T20:56:57Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T20:57:34Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T20:58:14Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T22:39:11Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T22:42:33Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T22:46:20Z,00:00:22.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T22:48:25Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-01T22:50:10Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:05:56Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:17:58Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:19:12Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:28:45Z,00:00:29.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:32:04Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:33:26Z,00:00:17.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:37:21Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:37:54Z,00:00:41.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:39:43Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:42:39Z,00:00:11.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T01:49:05Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:00:12Z,00:00:34.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:01:00Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:21:03Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:22:15Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:23:11Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:24:09Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:31:08Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:43:07Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:50:03Z,00:00:34.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:51:46Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:53:04Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:57:54Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T02:58:32Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T03:04:23Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T03:08:56Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T03:13:35Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T03:14:36Z,00:00:32.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T03:51:09Z,00:00:38.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T04:01:11Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-02T05:57:54Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T01:30:25Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T01:30:48Z,00:00:21.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T01:31:19Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T01:32:31Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T02:14:00Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T02:15:10Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T02:16:48Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-05-03T02:17:21Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
