timestamp,heart rate zone,total minutes
2024-03-01T15:04:00Z,cardio,2
2024-03-01T15:05:00Z,cardio,2
2024-03-01T15:06:00Z,cardio,2
2024-03-01T15:07:00Z,cardio,2
2024-03-01T15:08:00Z,cardio,2
2024-03-01T15:09:00Z,cardio,2
2024-03-01T15:10:00Z,cardio,2
2024-03-01T15:11:00Z,fat burn,1
2024-03-01T15:12:00Z,fat burn,1
2024-03-01T15:13:00Z,fat burn,1
2024-03-01T15:15:00Z,fat burn,1
2024-03-01T15:16:00Z,fat burn,1
2024-03-01T15:17:00Z,fat burn,1
2024-03-01T15:18:00Z,fat burn,1
2024-03-01T15:19:00Z,fat burn,1
2024-03-01T15:20:00Z,fat burn,1
2024-03-01T15:22:00Z,fat burn,1
2024-03-01T15:23:00Z,fat burn,1
2024-03-01T15:25:00Z,fat burn,1
2024-03-01T15:26:00Z,fat burn,1
2024-03-01T15:28:00Z,fat burn,1
2024-03-01T15:29:00Z,fat burn,1
2024-03-01T15:30:00Z,fat burn,1
2024-03-01T15:42:00Z,fat burn,1
2024-03-01T15:43:00Z,fat burn,1
2024-03-01T15:44:00Z,fat burn,1
2024-03-01T15:45:00Z,fat burn,1
2024-03-02T15:16:00Z,fat burn,1
2024-03-02T15:17:00Z,fat burn,1
2024-03-02T15:18:00Z,fat burn,1
2024-03-02T15:19:00Z,fat burn,1
2024-03-02T15:20:00Z,cardio,2
2024-03-02T15:21:00Z,fat burn,1
2024-03-02T15:22:00Z,fat burn,1
2024-03-02T15:23:00Z,fat burn,1
2024-03-02T15:24:00Z,fat burn,1
2024-03-02T15:25:00Z,fat burn,1
2024-03-02T15:26:00Z,fat burn,1
2024-03-02T15:27:00Z,fat burn,1
2024-03-02T15:30:00Z,fat burn,1
2024-03-02T15:31:00Z,fat burn,1
2024-03-02T15:32:00Z,fat burn,1
2024-03-02T15:33:00Z,fat burn,1
2024-03-02T15:34:00Z,fat burn,1
2024-03-02T15:35:00Z,cardio,2
2024-03-02T15:36:00Z,cardio,2
2024-03-02T15:37:00Z,fat burn,1
2024-03-02T15:38:00Z,fat burn,1
2024-03-02T15:39:00Z,fat burn,1
2024-03-02T15:40:00Z,fat burn,1
2024-03-02T15:41:00Z,fat burn,1
2024-03-02T15:42:00Z,fat burn,1
2024-03-02T15:43:00Z,fat burn,1
2024-03-02T15:44:00Z,fat burn,1
2024-03-02T15:45:00Z,fat burn,1
2024-03-02T15:46:00Z,fat burn,1
2024-03-02T15:47:00Z,fat burn,1
2024-03-02T21:45:00Z,fat burn,1
2024-03-02T21:46:00Z,fat burn,1
2024-03-02T21:47:00Z,fat burn,1
2024-03-02T21:48:00Z,fat burn,1
2024-03-02T21:49:00Z,fat burn,1
2024-03-02T21:50:00Z,fat burn,1
2024-03-02T21:51:00Z,fat burn,1
2024-03-02T21:52:00Z,fat burn,1
2024-03-02T21:53:00Z,fat burn,1
2024-03-02T21:58:00Z,fat burn,1
2024-03-02T22:08:00Z,fat burn,1
2024-03-02T22:33:00Z,fat burn,1
2024-03-02T22:34:00Z,fat burn,1
2024-03-03T14:58:00Z,fat burn,1
2024-03-03T14:59:00Z,fat burn,1
2024-03-03T15:00:00Z,fat burn,1
2024-03-03T15:01:00Z,fat burn,1
2024-03-03T15:02:00Z,cardio,2
2024-03-03T15:03:00Z,cardio,2
2024-03-03T15:04:00Z,fat burn,1
2024-03-03T15:05:00Z,fat burn,1
2024-03-03T15:06:00Z,fat burn,1
2024-03-03T15:08:00Z,fat burn,1
2024-03-03T15:09:00Z,fat burn,1
2024-03-03T15:10:00Z,fat burn,1
2024-03-03T15:11:00Z,fat burn,1
2024-03-03T15:17:00Z,fat burn,1
2024-03-03T15:18:00Z,fat burn,1
2024-03-03T15:19:00Z,fat burn,1
2024-03-03T15:20:00Z,fat burn,1
2024-03-03T15:21:00Z,fat burn,1
2024-03-03T15:22:00Z,fat burn,1
2024-03-03T16:28:00Z,fat burn,1
2024-03-03T16:30:00Z,fat burn,1
2024-03-03T22:22:00Z,fat burn,1
2024-03-03T22:24:00Z,fat burn,1
2024-03-03T22:25:00Z,fat burn,1
2024-03-03T22:26:00Z,fat burn,1
