timestamp,heart rate zone,total minutes
2024-02-01T14:10:00Z,fat burn,1
2024-02-01T14:11:00Z,fat burn,1
2024-02-01T14:12:00Z,cardio,2
2024-02-01T14:13:00Z,cardio,2
2024-02-01T14:14:00Z,cardio,2
2024-02-01T14:15:00Z,fat burn,1
2024-02-01T14:16:00Z,fat burn,1
2024-02-01T14:20:00Z,fat burn,1
2024-02-01T14:22:00Z,fat burn,1
2024-02-01T14:23:00Z,fat burn,1
2024-02-01T14:24:00Z,fat burn,1
2024-02-01T14:25:00Z,fat burn,1
2024-02-01T14:26:00Z,fat burn,1
2024-02-01T14:27:00Z,fat burn,1
2024-02-01T14:28:00Z,fat burn,1
2024-02-01T14:29:00Z,fat burn,1
2024-02-01T14:51:00Z,fat burn,1
2024-02-01T15:27:00Z,fat burn,1
2024-02-01T15:28:00Z,fat burn,1
2024-02-01T17:01:00Z,fat burn,1
2024-02-01T17:02:00Z,fat burn,1
2024-02-01T17:03:00Z,fat burn,1
2024-02-01T17:04:00Z,fat burn,1
2024-02-02T01:47:00Z,fat burn,1
2024-02-02T01:48:00Z,fat burn,1
2024-02-02T01:49:00Z,fat burn,1
2024-02-02T16:03:00Z,fat burn,1
2024-02-02T16:04:00Z,fat burn,1
2024-02-02T16:05:00Z,fat burn,1
2024-02-02T16:06:00Z,cardio,2
2024-02-02T16:07:00Z,cardio,2
2024-02-02T16:08:00Z,cardio,2
2024-02-02T16:09:00Z,cardio,2
2024-02-02T16:10:00Z,cardio,2
2024-02-02T16:11:00Z,cardio,2
2024-02-02T16:12:00Z,cardio,2
2024-02-02T16:13:00Z,fat burn,1
2024-02-02T16:14:00Z,fat burn,1
2024-02-02T16:15:00Z,fat burn,1
2024-02-02T16:16:00Z,fat burn,1
2024-02-02T16:17:00Z,fat burn,1
2024-02-02T16:18:00Z,fat burn,1
2024-02-02T16:19:00Z,fat burn,1
2024-02-02T16:20:00Z,fat burn,1
2024-02-02T16:21:00Z,fat burn,1
2024-02-02T16:22:00Z,fat burn,1
2024-02-02T16:24:00Z,fat burn,1
2024-02-02T16:25:00Z,fat burn,1
2024-02-02T16:26:00Z,fat burn,1
2024-02-02T16:27:00Z,fat burn,1
2024-02-02T16:28:00Z,fat burn,1
2024-02-02T16:29:00Z,fat burn,1
2024-02-02T16:30:00Z,fat burn,1
2024-02-02T16:31:00Z,fat burn,1
2024-02-02T16:32:00Z,fat burn,1
2024-02-02T16:33:00Z,fat burn,1
2024-02-02T16:34:00Z,fat burn,1
2024-02-02T16:35:00Z,fat burn,1
2024-02-02T16:36:00Z,fat burn,1
2024-02-02T17:58:00Z,fat burn,1
2024-02-02T23:45:00Z,fat burn,1
2024-02-02T23:46:00Z,fat burn,1
2024-02-02T23:47:00Z,fat burn,1
2024-02-02T23:48:00Z,fat burn,1
2024-02-02T23:49:00Z,fat burn,1
2024-02-02T23:50:00Z,fat burn,1
2024-02-03T01:32:00Z,fat burn,1
2024-02-03T01:33:00Z,fat burn,1
2024-02-03T16:37:00Z,fat burn,1
2024-02-03T16:38:00Z,cardio,2
2024-02-03T16:39:00Z,cardio,2
2024-02-03T16:40:00Z,cardio,2
2024-02-03T16:41:00Z,cardio,2
2024-02-03T16:42:00Z,cardio,2
2024-02-03T16:43:00Z,cardio,2
2024-02-03T16:44:00Z,cardio,2
2024-02-03T16:45:00Z,cardio,2
2024-02-03T16:46:00Z,fat burn,1
2024-02-03T16:47:00Z,fat burn,1
2024-02-03T16:48:00Z,fat burn,1
2024-02-03T16:49:00Z,fat burn,1
2024-02-03T16:51:00Z,fat burn,1
2024-02-03T16:52:00Z,cardio,2
2024-02-03T16:54:00Z,fat burn,1
2024-02-03T16:55:00Z,fat burn,1
