timestamp,latitude,longitude,altitude
2023-04-23T17:36:20Z,37.792467,-122.401440,-321.39
2023-04-23T17:36:22Z,37.792345,-122.402348,-304.39
2023-04-23T17:36:30Z,37.792423,-122.400998,-299.3
2023-04-23T17:36:31Z,37.792527,-122.400772,-256.6
2023-04-23T17:36:32Z,37.792590,-122.400733,-250.1
2023-04-23T17:36:39Z,37.792942,-122.400965,-253.8
2023-04-23T17:36:40Z,37.792922,-122.401002,-256.6
2023-04-23T17:36:41Z,37.792968,-122.401167,-260.0
2023-04-23T17:36:44Z,37.793170,-122.401618,-250.3
2023-04-23T17:36:46Z,37.793290,-122.401955,-245.4
2023-04-23T17:36:49Z,37.793470,-122.402247,-253.0
2023-04-23T23:06:55Z,37.788197,-122.393627,5.3
2023-04-23T23:06:56Z,37.788197,-122.393627,5.3
2023-04-23T23:10:02Z,37.790747,-122.397185,-84.0
2023-04-23T23:10:03Z,37.790718,-122.397213,-84.0
2023-04-23T23:10:04Z,37.790747,-122.397305,-84.4
2023-04-23T23:10:05Z,37.790747,-122.397407,-84.5
2023-04-23T23:10:06Z,37.790742,-122.397475,-85.4
2023-04-23T23:10:07Z,37.790752,-122.397532,-86.2
2023-04-23T23:10:08Z,37.790802,-122.397610,-87.6
2023-04-23T23:10:09Z,37.790862,-122.397687,-88.4
2023-04-23T23:10:10Z,37.790943,-122.397743,-89.3
2023-04-23T23:10:11Z,37.791033,-122.397785,-90.2
2023-04-23T23:10:12Z,37.791105,-122.397835,-91.2
2023-04-23T23:10:13Z,37.791105,-122.397848,68.59
2023-04-23T23:10:14Z,37.791245,-122.397887,406.1
2023-04-23T23:10:15Z,37.791285,-122.397868,380.5
2023-04-23T23:10:16Z,37.791395,-122.397882,367.8
2023-04-23T23:10:17Z,37.791447,-122.397863,363.6
2023-04-23T23:10:19Z,37.791637,-122.397752,358.5
2023-04-23T23:10:20Z,37.791668,-122.397753,359.3
2023-04-23T23:10:21Z,37.791847,-122.397657,360.1
2023-04-23T23:10:22Z,37.791963,-122.397663,339.1
2023-04-23T23:10:23Z,37.792075,-122.397728,339.3
2023-04-23T23:10:26Z,37.792248,-122.397733,328.3
2023-04-23T23:10:29Z,37.792345,-122.397913,194.8
2023-04-23T23:10:30Z,37.792355,-122.397940,184.3
2023-04-23T23:10:31Z,37.792345,-122.397977,174.6
2023-04-23T23:10:32Z,37.792337,-122.398030,155.8
2023-04-23T23:10:33Z,37.792345,-122.398070,141.6
2023-04-23T23:10:34Z,37.792397,-122.398062,139.8
2023-04-23T23:10:35Z,37.792572,-122.398020,139.5
2023-04-23T23:10:36Z,37.792650,-122.398010,138.6
2023-04-23T23:10:37Z,37.792770,-122.398002,142.1
2023-04-23T23:10:38Z,37.792820,-122.398015,140.29
2023-04-23T23:10:39Z,37.792872,-122.398030,136.1
2023-04-23T23:10:40Z,37.792958,-122.398047,134.6
2023-04-23T23:10:41Z,37.793005,-122.398020,134.29
2023-04-23T23:10:42Z,37.793018,-122.398023,134.1
