timestamp,steps
2015-07-01T00:23:00Z,8
2015-07-01T00:27:00Z,8
2015-07-01T00:28:00Z,15
2015-07-01T00:29:00Z,12
2015-07-01T00:30:00Z,7
2015-07-01T00:31:00Z,20
2015-07-01T00:32:00Z,11
2015-07-01T00:48:00Z,14
2015-07-01T00:50:00Z,16
2015-07-01T00:51:00Z,55
2015-07-01T00:54:00Z,41
2015-07-01T00:55:00Z,30
2015-07-01T00:58:00Z,30
2015-07-01T00:59:00Z,27
2015-07-01T01:00:00Z,12
2015-07-01T01:01:00Z,26
2015-07-01T01:03:00Z,26
2015-07-01T01:04:00Z,36
2015-07-01T01:05:00Z,55
2015-07-01T01:06:00Z,44
2015-07-01T01:07:00Z,45
2015-07-01T01:10:00Z,52
2015-07-01T01:14:00Z,11
2015-07-01T01:15:00Z,66
2015-07-01T01:16:00Z,26
2015-07-01T01:33:00Z,47
2015-07-01T01:34:00Z,32
2015-07-01T01:35:00Z,38
2015-07-01T01:36:00Z,43
2015-07-01T01:37:00Z,8
2015-07-01T01:38:00Z,22
2015-07-01T01:39:00Z,26
2015-07-01T01:40:00Z,26
2015-07-01T01:41:00Z,48
2015-07-01T01:42:00Z,21
2015-07-01T02:10:00Z,59
2015-07-01T02:11:00Z,78
2015-07-01T02:13:00Z,15
2015-07-01T02:14:00Z,4
2015-07-01T02:15:00Z,9
2015-07-01T02:16:00Z,20
2015-07-01T02:17:00Z,37
2015-07-01T02:21:00Z,74
2015-07-01T02:22:00Z,107
2015-07-01T02:23:00Z,55
2015-07-01T02:24:00Z,14
2015-07-01T02:25:00Z,51
2015-07-01T02:34:00Z,7
2015-07-01T02:35:00Z,57
2015-07-01T02:36:00Z,51
2015-07-01T02:39:00Z,76
2015-07-01T02:40:00Z,93
2015-07-01T02:41:00Z,79
2015-07-01T02:42:00Z,22
2015-07-01T02:43:00Z,9
2015-07-01T02:44:00Z,4
2015-07-01T02:48:00Z,6
2015-07-01T02:49:00Z,7
2015-07-01T02:54:00Z,12
2015-07-01T03:00:00Z,13
2015-07-01T03:05:00Z,6
2015-07-01T03:18:00Z,7
2015-07-01T03:31:00Z,6
2015-07-01T03:33:00Z,24
2015-07-01T03:34:00Z,13
2015-07-01T03:35:00Z,7
2015-07-01T03:36:00Z,14
2015-07-01T03:37:00Z,8
2015-07-01T03:38:00Z,7
2015-07-01T03:39:00Z,7
2015-07-01T03:43:00Z,16
2015-07-01T03:47:00Z,9
2015-07-01T03:51:00Z,6
2015-07-01T04:14:00Z,6
2015-07-01T04:16:00Z,18
2015-07-01T04:34:00Z,19
2015-07-01T04:50:00Z,13
2015-07-01T04:51:00Z,85
2015-07-01T04:52:00Z,102
2015-07-01T04:53:00Z,88
2015-07-01T04:54:00Z,87
2015-07-01T04:55:00Z,82
2015-07-01T04:56:00Z,17
2015-07-01T04:57:00Z,7
2015-07-01T05:03:00Z,31
