timestamp,beats per minute
2020-02-06T00:00:04Z,80.0
2020-02-06T00:00:09Z,81.0
2020-02-06T00:00:19Z,88.0
2020-02-06T00:00:24Z,96.0
2020-02-06T00:00:29Z,93.0
2020-02-06T00:00:34Z,84.0
2020-02-06T00:00:39Z,81.0
2020-02-06T00:00:44Z,80.0
2020-02-06T00:00:59Z,80.0
2020-02-06T00:01:09Z,79.0
2020-02-06T00:01:14Z,80.0
2020-02-06T00:01:29Z,80.0
2020-02-06T00:01:39Z,81.0
2020-02-06T00:01:44Z,82.0
2020-02-06T00:01:49Z,83.0
2020-02-06T00:02:04Z,83.0
2020-02-06T00:02:14Z,80.0
2020-02-06T00:02:19Z,78.0
2020-02-06T00:02:24Z,77.0
2020-02-06T00:02:29Z,78.0
2020-02-06T00:02:34Z,79.0
2020-02-06T00:02:44Z,84.0
2020-02-06T00:02:49Z,85.0
2020-02-06T00:02:59Z,83.0
2020-02-06T00:03:04Z,81.0
2020-02-06T00:03:09Z,82.0
2020-02-06T00:03:14Z,83.0
2020-02-06T00:03:19Z,82.0
2020-02-06T00:03:24Z,81.0
2020-02-06T00:03:39Z,80.0
2020-02-06T00:03:44Z,79.0
2020-02-06T00:03:59Z,78.0
2020-02-06T00:04:14Z,77.0
2020-02-06T00:04:19Z,78.0
2020-02-06T00:04:34Z,78.0
2020-02-06T00:04:49Z,78.0
2020-02-06T00:04:59Z,77.0
2020-02-06T00:05:09Z,78.0
2020-02-06T00:05:24Z,78.0
2020-02-06T00:05:29Z,80.0
2020-02-06T00:05:34Z,82.0
2020-02-06T00:05:49Z,82.0
2020-02-06T00:05:54Z,81.0
2020-02-06T00:06:09Z,81.0
2020-02-06T00:06:14Z,80.0
2020-02-06T00:06:29Z,80.0
2020-02-06T00:06:44Z,81.0
2020-02-06T00:06:59Z,79.0
2020-02-06T00:07:04Z,77.0
2020-02-06T00:07:09Z,77.0
2020-02-06T00:07:24Z,77.0
2020-02-06T00:07:39Z,76.0
2020-02-06T00:07:49Z,77.0
2020-02-06T00:08:04Z,77.0
2020-02-06T00:08:19Z,77.0
2020-02-06T00:08:24Z,78.0
2020-02-06T00:08:39Z,78.0
2020-02-06T00:08:49Z,78.0
2020-02-06T00:08:54Z,78.0
2020-02-06T00:09:04Z,79.0
2020-02-06T00:09:14Z,78.0
2020-02-06T00:09:19Z,77.0
2020-02-06T00:09:24Z,78.0
2020-02-06T00:09:29Z,79.0
2020-02-06T00:09:34Z,78.0
2020-02-06T00:09:44Z,79.0
2020-02-06T00:09:49Z,80.0
2020-02-06T00:09:54Z,85.0
2020-02-06T00:09:59Z,86.0
2020-02-06T00:10:14Z,86.0
2020-02-06T00:10:29Z,86.0
2020-02-06T00:10:44Z,85.0
2020-02-06T00:10:54Z,84.0
2020-02-06T00:11:00Z,84.0
2020-02-06T00:11:15Z,84.0
2020-02-06T00:11:20Z,83.0
2020-02-06T00:11:25Z,81.0
2020-02-06T00:11:30Z,81.0
2020-02-06T00:11:45Z,81.0
2020-02-06T00:12:00Z,81.0
2020-02-06T00:12:10Z,82.0
2020-02-06T00:12:25Z,82.0
2020-02-06T00:12:35Z,84.0
2020-02-06T00:12:50Z,84.0
2020-02-06T00:13:00Z,83.0
2020-02-06T00:13:05Z,82.0
2020-02-06T00:13:20Z,82.0
2020-02-06T00:13:35Z,82.0
2020-02-06T00:13:50Z,82.0
2020-02-06T00:13:55Z,83.0
2020-02-06T00:14:00Z,84.0
2020-02-06T00:14:10Z,83.0
2020-02-06T00:14:20Z,82.0
2020-02-06T00:14:30Z,81.0
2020-02-06T00:14:45Z,81.0
2020-02-06T00:15:22Z,80.0
2020-02-06T00:15:37Z,80.0
2020-02-06T00:15:42Z,79.0
2020-02-06T00:15:52Z,78.0
2020-02-06T00:16:07Z,78.0
2020-02-06T00:16:12Z,77.0
2020-02-06T00:16:27Z,79.0
2020-02-06T00:16:32Z,80.0
2020-02-06T00:16:37Z,78.0
2020-02-06T00:16:42Z,76.0
2020-02-06T00:16:57Z,76.0
2020-02-06T00:17:12Z,76.0
2020-02-06T00:17:17Z,77.0
2020-02-06T00:17:22Z,78.0
2020-02-06T00:17:27Z,77.0
2020-02-06T00:17:42Z,77.0
2020-02-06T00:17:47Z,76.0
2020-02-06T00:17:52Z,73.0
2020-02-06T00:18:07Z,73.0
2020-02-06T00:18:17Z,74.0
2020-02-06T00:18:32Z,73.0
2020-02-06T00:18:47Z,74.0
2020-02-06T00:18:52Z,74.0
2020-02-06T00:19:02Z,75.0
2020-02-06T00:19:07Z,71.0
2020-02-06T00:19:12Z,64.0
2020-02-06T00:19:17Z,74.0
2020-02-06T00:19:22Z,75.0
2020-02-06T00:19:27Z,76.0
2020-02-06T00:19:42Z,76.0
2020-02-06T00:19:47Z,75.0
2020-02-06T00:19:52Z,73.0
2020-02-06T00:20:07Z,74.0
2020-02-06T00:20:17Z,75.0
2020-02-06T00:20:22Z,74.0
2020-02-06T00:20:32Z,73.0
2020-02-06T00:20:47Z,73.0
2020-02-06T00:20:57Z,74.0
2020-02-06T00:21:02Z,75.0
2020-02-06T00:21:07Z,74.0
2020-02-06T00:21:12Z,73.0
2020-02-06T00:21:27Z,73.0
2020-02-06T00:21:32Z,73.0
2020-02-06T00:21:47Z,72.0
2020-02-06T00:21:57Z,73.0
2020-02-06T00:22:02Z,74.0
2020-02-06T00:22:17Z,75.0
2020-02-06T00:22:22Z,76.0
2020-02-06T00:22:32Z,76.0
2020-02-06T00:22:47Z,76.0
2020-02-06T00:22:52Z,76.0
2020-02-06T00:22:57Z,75.0
2020-02-06T00:23:12Z,75.0
2020-02-06T00:23:17Z,76.0
2020-02-06T00:23:22Z,77.0
2020-02-06T00:23:27Z,79.0
2020-02-06T00:23:32Z,77.0
2020-02-06T00:23:37Z,77.0
2020-02-06T00:23:47Z,75.0
2020-02-06T00:23:57Z,75.0
2020-02-06T00:24:02Z,77.0
2020-02-06T00:24:17Z,78.0
2020-02-06T00:24:27Z,78.0
2020-02-06T00:24:32Z,79.0
2020-02-06T00:24:47Z,79.0
2020-02-06T00:24:52Z,78.0
2020-02-06T00:24:57Z,76.0
