timestamp,gain
2015-09-01T00:37:00Z,3048
2015-09-01T05:59:00Z,3048
2015-09-01T06:43:00Z,3048
2015-09-01T06:44:00Z,3048
2015-09-01T07:06:00Z,3048
2015-09-01T07:07:00Z,3048
2015-09-01T07:14:00Z,3048
2015-09-01T07:22:00Z,3048
2015-09-01T07:23:00Z,3048
2015-09-01T07:30:00Z,3048
2015-09-01T07:31:00Z,3048
2015-09-01T07:46:00Z,3048
2015-09-01T08:21:00Z,3048
2015-09-01T12:35:00Z,3048
2015-09-01T14:41:00Z,3048
2015-09-01T17:26:00Z,3048
2015-09-02T01:28:00Z,3048
2015-09-02T02:13:00Z,6096
2015-09-02T03:11:00Z,9144
2015-09-02T05:44:00Z,3048
2015-09-02T06:29:00Z,3048
2015-09-02T06:47:00Z,3048
2015-09-02T07:38:00Z,3048
2015-09-02T07:57:00Z,3048
2015-09-02T08:42:00Z,3048
2015-09-02T09:35:00Z,6096
2015-09-02T16:53:00Z,3048
2015-09-03T07:01:00Z,3048
2015-09-03T07:18:00Z,3048
2015-09-03T08:36:00Z,3048
2015-09-03T11:54:00Z,3048
2015-09-03T11:55:00Z,3048
2015-09-03T12:53:00Z,3048
2015-09-03T17:04:00Z,3048
2015-09-04T03:00:00Z,3048
2015-09-04T03:01:00Z,3048
2015-09-04T03:02:00Z,3048
2015-09-04T03:03:00Z,3048
2015-09-04T03:32:00Z,3048
2015-09-04T03:33:00Z,3048
2015-09-04T04:18:00Z,3048
2015-09-04T04:19:00Z,3048
2015-09-04T05:50:00Z,3048
2015-09-04T05:51:00Z,3048
2015-09-04T07:05:00Z,6096
2015-09-04T07:06:00Z,3048
2015-09-04T07:24:00Z,3048
2015-09-04T12:22:00Z,3048
2015-09-04T14:03:00Z,3048
2015-09-04T16:29:00Z,3048
2015-09-05T06:51:00Z,3048
2015-09-05T07:42:00Z,6096
2015-09-05T09:09:00Z,3048
2015-09-05T11:10:00Z,3048
2015-09-05T18:20:00Z,3048
2015-09-06T04:54:00Z,3048
2015-09-06T06:04:00Z,3048
2015-09-06T06:05:00Z,3048
2015-09-06T13:08:00Z,3048
2015-09-06T13:55:00Z,3048
2015-09-06T18:51:00Z,3048
2015-09-07T02:03:00Z,3048
2015-09-07T03:15:00Z,3048
2015-09-07T04:45:00Z,3048
2015-09-07T07:59:00Z,3048
2015-09-07T11:16:00Z,3048
2015-09-07T11:53:00Z,3048
2015-09-07T16:42:00Z,3048
2015-09-07T20:49:00Z,3048
2015-09-08T06:07:00Z,3048
2015-09-08T06:33:00Z,3048
2015-09-08T06:51:00Z,3048
2015-09-08T09:02:00Z,3048
2015-09-08T09:47:00Z,3048
2015-09-08T09:48:00Z,6096
2015-09-08T10:33:00Z,3048
2015-09-08T10:34:00Z,3048
2015-09-08T10:35:00Z,3048
2015-09-08T13:22:00Z,3048
2015-09-08T16:50:00Z,3048
2015-09-08T17:14:00Z,3048
2015-09-09T03:57:00Z,3048
2015-09-09T05:17:00Z,3048
2015-09-09T05:43:00Z,3048
2015-09-09T06:25:00Z,3048
2015-09-09T07:25:00Z,3048
2015-09-09T08:00:00Z,3048
2015-09-09T08:40:00Z,3048
2015-09-09T09:30:00Z,3048
2015-09-09T09:31:00Z,3048
2015-09-09T09:32:00Z,3048
2015-09-09T11:24:00Z,3048
2015-09-09T11:54:00Z,3048
2015-09-09T15:47:00Z,3048
2015-09-10T01:02:00Z,3048
2015-09-10T04:51:00Z,3048
2015-09-10T04:59:00Z,3048
2015-09-10T06:10:00Z,3048
2015-09-10T07:42:00Z,3048
2015-09-10T08:14:00Z,3048
2015-09-10T11:48:00Z,3048
2015-09-10T12:04:00Z,3048
2015-09-10T13:45:00Z,3048
2015-09-10T16:22:00Z,3048
2015-09-11T03:33:00Z,3048
2015-09-11T04:03:00Z,3048
2015-09-11T05:02:00Z,3048
2015-09-11T05:03:00Z,3048
2015-09-11T06:07:00Z,3048
2015-09-11T06:08:00Z,6096
2015-09-11T09:34:00Z,3048
2015-09-11T11:19:00Z,3048
2015-09-11T12:54:00Z,3048
2015-09-11T16:36:00Z,3048
2015-09-11T16:37:00Z,3048
2015-09-12T05:32:00Z,3048
2015-09-12T06:38:00Z,3048
2015-09-12T07:30:00Z,3048
2015-09-12T09:11:00Z,3048
2015-09-12T18:58:00Z,3048
2015-09-13T03:53:00Z,3048
2015-09-13T06:00:00Z,3048
2015-09-13T06:01:00Z,3048
2015-09-13T14:08:00Z,3048
2015-09-13T14:33:00Z,3048
2015-09-13T15:39:00Z,3048
2015-09-13T15:40:00Z,3048
2015-09-13T16:15:00Z,3048
2015-09-13T16:37:00Z,3048
2015-09-14T01:38:00Z,3048
2015-09-14T02:10:00Z,6096
2015-09-14T02:41:00Z,6096
2015-09-14T04:15:00Z,6096
2015-09-14T04:56:00Z,3048
2015-09-14T04:57:00Z,3048
2015-09-14T06:35:00Z,3048
2015-09-14T06:36:00Z,6096
2015-09-14T08:41:00Z,3048
2015-09-14T08:42:00Z,6096
2015-09-14T08:43:00Z,3048
2015-09-14T08:51:00Z,3048
2015-09-14T08:52:00Z,3048
2015-09-14T09:27:00Z,3048
2015-09-14T10:38:00Z,3048
2015-09-14T13:56:00Z,3048
2015-09-14T15:52:00Z,3048
2015-09-15T02:15:00Z,6096
2015-09-15T02:43:00Z,3048
2015-09-15T02:44:00Z,3048
2015-09-15T04:56:00Z,6096
2015-09-15T05:35:00Z,6096
2015-09-15T06:31:00Z,3048
2015-09-15T06:32:00Z,6096
2015-09-15T06:33:00Z,6096
2015-09-15T08:46:00Z,3048
2015-09-15T08:47:00Z,3048
2015-09-15T08:48:00Z,3048
2015-09-15T08:49:00Z,3048
2015-09-15T09:14:00Z,3048
2015-09-15T09:55:00Z,3048
2015-09-15T09:56:00Z,3048
2015-09-15T14:36:00Z,3048
2015-09-15T15:37:00Z,3048
2015-09-15T15:38:00Z,3048
2015-09-16T02:10:00Z,6096
