timestamp,steps
2016-01-01T00:01:00Z,7
2016-01-01T00:03:00Z,7
2016-01-01T00:17:00Z,22
2016-01-01T00:18:00Z,7
2016-01-01T00:19:00Z,13
2016-01-01T00:20:00Z,3
2016-01-01T00:29:00Z,14
2016-01-01T00:30:00Z,15
2016-01-01T00:32:00Z,19
2016-01-01T00:33:00Z,12
2016-01-01T00:36:00Z,25
2016-01-01T00:38:00Z,58
2016-01-01T00:39:00Z,17
2016-01-01T00:42:00Z,23
2016-01-01T00:45:00Z,33
2016-01-01T00:52:00Z,7
2016-01-01T01:13:00Z,23
2016-01-01T01:14:00Z,44
2016-01-01T01:15:00Z,52
2016-01-01T01:16:00Z,14
2016-01-01T01:17:00Z,17
2016-01-01T01:20:00Z,72
2016-01-01T01:21:00Z,69
2016-01-01T01:22:00Z,19
2016-01-01T01:23:00Z,8
2016-01-01T01:25:00Z,36
2016-01-01T01:26:00Z,24
2016-01-01T01:27:00Z,41
2016-01-01T04:02:00Z,15
2016-01-01T08:27:00Z,16
2016-01-01T08:42:00Z,13
2016-01-01T08:45:00Z,9
2016-01-01T09:01:00Z,27
2016-01-01T09:23:00Z,4
2016-01-01T09:24:00Z,35
2016-01-01T09:31:00Z,23
2016-01-01T09:33:00Z,7
2016-01-01T09:34:00Z,11
2016-01-01T09:35:00Z,8
2016-01-01T09:36:00Z,19
2016-01-01T09:38:00Z,8
2016-01-01T09:39:00Z,24
2016-01-01T09:40:00Z,26
2016-01-01T09:41:00Z,25
2016-01-01T09:43:00Z,12
2016-01-01T09:44:00Z,44
2016-01-01T09:45:00Z,23
2016-01-01T09:46:00Z,11
2016-01-01T09:47:00Z,11
2016-01-01T09:48:00Z,44
2016-01-01T09:49:00Z,46
2016-01-01T09:51:00Z,35
2016-01-01T09:53:00Z,31
2016-01-01T09:54:00Z,38
2016-01-01T09:55:00Z,35
2016-01-01T09:56:00Z,14
2016-01-01T09:57:00Z,21
2016-01-01T09:58:00Z,5
2016-01-01T09:59:00Z,6
2016-01-01T10:00:00Z,6
2016-01-01T10:01:00Z,21
2016-01-01T10:02:00Z,19
2016-01-01T10:07:00Z,6
2016-01-01T10:23:00Z,18
2016-01-01T11:00:00Z,20
2016-01-01T11:02:00Z,19
2016-01-01T11:03:00Z,16
2016-01-01T11:04:00Z,37
2016-01-01T11:05:00Z,27
2016-01-01T11:06:00Z,46
2016-01-01T11:07:00Z,33
2016-01-01T11:08:00Z,55
2016-01-01T11:09:00Z,65
2016-01-01T11:10:00Z,115
2016-01-01T11:11:00Z,133
2016-01-01T11:12:00Z,137
2016-01-01T11:13:00Z,95
2016-01-01T11:14:00Z,97
2016-01-01T11:15:00Z,114
2016-01-01T11:16:00Z,100
2016-01-01T11:17:00Z,120
2016-01-01T11:18:00Z,119
2016-01-01T11:19:00Z,118
2016-01-01T11:20:00Z,118
2016-01-01T11:21:00Z,112
2016-01-01T11:22:00Z,114
2016-01-01T11:23:00Z,75
2016-01-01T11:24:00Z,31
2016-01-01T11:25:00Z,80
2016-01-01T11:26:00Z,102
2016-01-01T11:27:00Z,94
2016-01-01T11:28:00Z,125
2016-01-01T11:29:00Z,104
2016-01-01T11:30:00Z,126
2016-01-01T11:31:00Z,132
2016-01-01T11:32:00Z,119
2016-01-01T11:33:00Z,91
2016-01-01T11:34:00Z,118
2016-01-01T11:35:00Z,31
2016-01-01T11:36:00Z,41
2016-01-01T11:38:00Z,10
2016-01-01T11:39:00Z,25
2016-01-01T11:40:00Z,37
2016-01-01T11:41:00Z,95
2016-01-01T11:42:00Z,11
2016-01-01T11:47:00Z,18
2016-01-01T11:50:00Z,11
2016-01-01T11:51:00Z,24
2016-01-01T11:52:00Z,11
2016-01-01T11:53:00Z,28
2016-01-01T11:54:00Z,21
2016-01-01T11:55:00Z,24
2016-01-01T11:56:00Z,6
2016-01-01T11:58:00Z,35
2016-01-01T11:59:00Z,16
2016-01-01T12:00:00Z,35
2016-01-01T12:01:00Z,16
2016-01-01T12:02:00Z,31
2016-01-01T12:03:00Z,19
2016-01-01T12:05:00Z,14
2016-01-01T12:06:00Z,15
2016-01-01T12:07:00Z,15
2016-01-01T12:08:00Z,20
2016-01-01T12:09:00Z,20
2016-01-01T12:10:00Z,17
2016-01-01T12:11:00Z,18
2016-01-01T12:12:00Z,21
2016-01-01T12:13:00Z,32
2016-01-01T12:14:00Z,59
2016-01-01T12:15:00Z,15
2016-01-01T12:16:00Z,34
2016-01-01T12:17:00Z,22
2016-01-01T12:32:00Z,85
2016-01-01T12:33:00Z,86
2016-01-01T12:34:00Z,20
2016-01-01T12:36:00Z,50
2016-01-01T12:37:00Z,25
2016-01-01T12:40:00Z,49
2016-01-01T12:41:00Z,110
2016-01-01T12:42:00Z,63
2016-01-01T12:43:00Z,98
2016-01-01T12:44:00Z,45
2016-01-01T12:45:00Z,41
2016-01-01T12:46:00Z,45
2016-01-01T12:47:00Z,50
2016-01-01T12:48:00Z,47
2016-01-01T12:49:00Z,47
2016-01-01T12:50:00Z,63
2016-01-01T12:51:00Z,46
2016-01-01T12:52:00Z,65
2016-01-01T12:53:00Z,104
2016-01-01T12:54:00Z,115
2016-01-01T12:55:00Z,67
2016-01-01T12:56:00Z,23
2016-01-01T12:57:00Z,35
2016-01-01T12:58:00Z,51
