timestamp,latitude,longitude,altitude
2023-05-11T02:33:41Z,37.788202,-122.390967,-50.0
2023-05-11T02:33:51Z,37.790123,-122.390563,-50.0
2023-05-11T02:33:52Z,37.789982,-122.390590,-50.0
2023-05-11T02:33:53Z,37.789985,-122.390635,-50.0
2023-05-11T02:33:54Z,37.789948,-122.390802,-50.1
2023-05-11T02:33:55Z,37.789577,-122.390792,1.49
2023-05-11T02:33:58Z,37.789590,-122.390828,1.5
2023-05-11T02:33:59Z,37.789397,-122.390852,64.59
2023-05-11T02:34:00Z,37.789383,-122.390848,63.59
2023-05-11T02:34:01Z,37.789308,-122.390843,122.1
2023-05-11T02:34:02Z,37.789267,-122.390885,77.29
2023-05-11T02:34:03Z,37.789243,-122.390945,74.09
2023-05-11T02:34:04Z,37.789225,-122.390967,74.09
2023-05-11T02:34:05Z,37.789202,-122.390977,74.29
2023-05-11T02:34:06Z,37.789162,-122.390990,72.59
2023-05-11T02:34:07Z,37.789120,-122.391000,71.59
2023-05-11T02:34:08Z,37.789113,-122.391018,71.0
2023-05-11T02:34:09Z,37.789120,-122.391028,70.5
2023-05-11T02:34:11Z,37.789147,-122.391008,71.09
2023-05-11T02:34:12Z,37.789155,-122.391013,71.59
2023-05-11T02:34:13Z,37.789157,-122.391018,76.3
2023-05-11T02:34:29Z,37.789137,-122.391148,192.1
2023-05-11T02:34:30Z,37.789125,-122.391203,171.5
2023-05-11T02:34:32Z,37.789180,-122.391282,167.8
2023-05-11T02:34:41Z,37.789165,-122.391193,163.6
2023-05-11T02:34:43Z,37.789198,-122.391250,163.6
2023-05-11T02:34:45Z,37.789212,-122.391295,167.5
2023-05-11T02:34:47Z,37.789225,-122.391272,119.3
2023-05-11T02:34:48Z,37.789262,-122.391303,106.3
2023-05-11T02:35:11Z,37.789078,-122.392545,90.5
2023-05-11T02:35:12Z,37.789023,-122.392585,91.1
2023-05-11T02:35:13Z,37.789050,-122.392618,92.3
2023-05-11T02:35:14Z,37.789027,-122.392682,92.8
