timestamp,gain
2016-01-01T19:58:00Z,3048
2016-01-02T00:32:00Z,3048
2016-01-02T00:33:00Z,3048
2016-01-02T06:17:00Z,3048
2016-01-02T07:19:00Z,3048
2016-01-02T09:23:00Z,3048
2016-01-02T09:24:00Z,3048
2016-01-02T09:25:00Z,3048
2016-01-02T09:44:00Z,3048
2016-01-02T10:00:00Z,3048
2016-01-02T10:26:00Z,3048
2016-01-02T11:21:00Z,3048
2016-01-02T11:22:00Z,3048
2016-01-02T12:05:00Z,3048
2016-01-03T04:48:00Z,3048
2016-01-03T05:32:00Z,3048
2016-01-03T06:12:00Z,6096
2016-01-03T09:45:00Z,3048
2016-01-03T10:55:00Z,3048
2016-01-03T14:09:00Z,3048
2016-01-03T16:27:00Z,3048
2016-01-04T06:24:00Z,3048
2016-01-04T07:14:00Z,3048
2016-01-04T12:10:00Z,3048
2016-01-04T12:11:00Z,3048
2016-01-04T14:32:00Z,3048
2016-01-04T14:33:00Z,3048
2016-01-05T02:07:00Z,6096
2016-01-05T02:08:00Z,3048
2016-01-05T02:41:00Z,9144
2016-01-05T02:42:00Z,6096
2016-01-05T02:43:00Z,3048
2016-01-05T06:02:00Z,3048
2016-01-05T08:13:00Z,3048
2016-01-05T09:49:00Z,3048
2016-01-05T12:10:00Z,3048
2016-01-05T13:05:00Z,3048
2016-01-05T13:06:00Z,3048
2016-01-06T02:39:00Z,6096
2016-01-06T05:45:00Z,3048
2016-01-06T06:21:00Z,3048
2016-01-06T07:26:00Z,3048
2016-01-06T08:11:00Z,3048
2016-01-06T10:17:00Z,3048
2016-01-07T01:17:00Z,6096
2016-01-07T02:09:00Z,3048
2016-01-07T02:10:00Z,3048
2016-01-07T02:37:00Z,6096
2016-01-07T05:53:00Z,3048
2016-01-07T07:54:00Z,3048
2016-01-07T08:21:00Z,3048
2016-01-07T08:22:00Z,3048
2016-01-07T09:39:00Z,3048
2016-01-07T10:41:00Z,3048
2016-01-07T15:17:00Z,3048
2016-01-07T15:58:00Z,3048
2016-01-08T02:11:00Z,6096
2016-01-08T02:37:00Z,3048
2016-01-08T05:17:00Z,3048
2016-01-08T05:18:00Z,3048
2016-01-08T06:21:00Z,3048
2016-01-08T11:26:00Z,3048
2016-01-08T11:45:00Z,3048
2016-01-08T17:11:00Z,3048
2016-01-09T03:59:00Z,3048
2016-01-09T04:21:00Z,3048
2016-01-09T05:16:00Z,3048
2016-01-09T06:24:00Z,12192
2016-01-09T11:22:00Z,9144
2016-01-09T11:23:00Z,3048
2016-01-09T11:55:00Z,3048
2016-01-09T15:05:00Z,3048
2016-01-09T17:37:00Z,3048
2016-01-10T04:32:00Z,3048
2016-01-10T06:23:00Z,6096
2016-01-10T13:57:00Z,3048
2016-01-10T14:49:00Z,3048
2016-01-10T17:25:00Z,3048
2016-01-11T02:09:00Z,6096
2016-01-11T02:40:00Z,6096
2016-01-11T02:41:00Z,3048
2016-01-11T02:58:00Z,6096
2016-01-11T04:25:00Z,6096
2016-01-11T05:01:00Z,6096
2016-01-11T05:35:00Z,6096
2016-01-11T05:36:00Z,6096
2016-01-11T05:45:00Z,6096
2016-01-11T06:25:00Z,6096
2016-01-11T08:24:00Z,3048
2016-01-11T09:48:00Z,3048
2016-01-11T12:14:00Z,3048
2016-01-11T13:31:00Z,3048
2016-01-11T14:22:00Z,3048
2016-01-11T15:35:00Z,3048
2016-01-11T23:32:00Z,3048
2016-01-11T23:54:00Z,3048
2016-01-12T00:31:00Z,3048
2016-01-12T02:13:00Z,3048
2016-01-12T02:14:00Z,3048
2016-01-12T02:40:00Z,6096
2016-01-12T06:32:00Z,3048
2016-01-12T10:25:00Z,3048
2016-01-12T10:26:00Z,3048
2016-01-12T11:01:00Z,3048
2016-01-12T12:21:00Z,3048
2016-01-12T15:03:00Z,3048
2016-01-13T03:36:00Z,3048
2016-01-13T05:50:00Z,3048
2016-01-13T06:40:00Z,3048
2016-01-13T07:23:00Z,3048
2016-01-13T12:39:00Z,3048
2016-01-13T15:50:00Z,3048
2016-01-14T02:08:00Z,3048
2016-01-14T04:58:00Z,3048
2016-01-14T04:59:00Z,3048
2016-01-14T05:27:00Z,3048
2016-01-14T05:59:00Z,3048
2016-01-14T06:36:00Z,3048
2016-01-14T10:44:00Z,3048
2016-01-14T11:17:00Z,3048
2016-01-14T11:18:00Z,3048
2016-01-14T12:33:00Z,3048
2016-01-14T14:00:00Z,3048
2016-01-14T14:01:00Z,3048
2016-01-14T16:25:00Z,3048
2016-01-14T16:26:00Z,3048
2016-01-15T04:15:00Z,3048
2016-01-15T10:49:00Z,3048
2016-01-15T10:50:00Z,3048
2016-01-15T12:53:00Z,3048
2016-01-16T03:07:00Z,3048
2016-01-16T03:52:00Z,3048
2016-01-16T06:14:00Z,3048
2016-01-16T06:49:00Z,3048
2016-01-16T11:09:00Z,3048
2016-01-16T11:10:00Z,6096
2016-01-16T17:15:00Z,3048
2016-01-17T03:25:00Z,3048
2016-01-17T06:11:00Z,6096
2016-01-17T10:56:00Z,3048
2016-01-17T13:42:00Z,3048
2016-01-17T13:43:00Z,3048
2016-01-17T14:18:00Z,3048
2016-01-17T16:07:00Z,3048
2016-01-18T01:19:00Z,3048
2016-01-18T01:49:00Z,3048
2016-01-18T02:14:00Z,3048
2016-01-18T02:15:00Z,6096
2016-01-18T02:33:00Z,6096
2016-01-18T03:36:00Z,3048
2016-01-18T04:57:00Z,6096
2016-01-18T04:58:00Z,3048
2016-01-18T05:37:00Z,6096
2016-01-18T06:33:00Z,9144
2016-01-18T10:03:00Z,3048
2016-01-18T10:28:00Z,3048
2016-01-19T02:09:00Z,3048
2016-01-19T02:10:00Z,3048
2016-01-19T02:47:00Z,3048
2016-01-19T02:48:00Z,3048
2016-01-19T06:18:00Z,3048
2016-01-19T06:19:00Z,3048
2016-01-19T06:20:00Z,6096
2016-01-19T06:21:00Z,3048
2016-01-19T07:55:00Z,6096
2016-01-19T08:36:00Z,3048
2016-01-19T08:37:00Z,3048
2016-01-19T09:11:00Z,3048
2016-01-19T09:43:00Z,3048
2016-01-19T09:44:00Z,3048
2016-01-19T12:02:00Z,3048
2016-01-19T14:04:00Z,3048
2016-01-20T01:34:00Z,3048
2016-01-20T02:13:00Z,6096
2016-01-20T02:36:00Z,6096
2016-01-20T02:56:00Z,6096
2016-01-20T03:35:00Z,3048
2016-01-20T03:36:00Z,3048
2016-01-20T04:12:00Z,3048
2016-01-20T04:13:00Z,6096
2016-01-20T05:38:00Z,6096
2016-01-20T07:28:00Z,6096
2016-01-20T10:00:00Z,3048
2016-01-20T10:22:00Z,3048
2016-01-20T13:01:00Z,3048
2016-01-21T02:10:00Z,6096
2016-01-21T02:38:00Z,6096
2016-01-21T05:36:00Z,3048
2016-01-21T05:37:00Z,3048
2016-01-21T06:19:00Z,3048
2016-01-21T06:20:00Z,6096
2016-01-21T06:21:00Z,3048
2016-01-21T07:19:00Z,3048
2016-01-21T07:20:00Z,6096
2016-01-21T07:21:00Z,3048
2016-01-21T07:22:00Z,3048
2016-01-21T07:23:00Z,3048
2016-01-21T07:24:00Z,3048
2016-01-21T07:55:00Z,6096
2016-01-21T09:25:00Z,3048
2016-01-21T09:58:00Z,3048
2016-01-21T10:41:00Z,3048
2016-01-21T12:30:00Z,3048
2016-01-21T13:37:00Z,3048
2016-01-21T14:28:00Z,3048
2016-01-21T15:01:00Z,3048
2016-01-21T15:57:00Z,3048
2016-01-22T02:12:00Z,6096
2016-01-22T02:40:00Z,3048
2016-01-22T02:41:00Z,3048
2016-01-22T02:42:00Z,6096
2016-01-22T05:31:00Z,6096
2016-01-22T05:32:00Z,3048
2016-01-22T06:07:00Z,6096
2016-01-22T07:12:00Z,6096
2016-01-22T09:02:00Z,3048
2016-01-22T09:24:00Z,3048
2016-01-22T10:24:00Z,3048
2016-01-22T10:53:00Z,3048
2016-01-22T12:11:00Z,3048
