timestamp,steps
2024-06-01T00:00:00Z,42
2024-06-01T00:01:00Z,33
2024-06-01T00:03:00Z,18
2024-06-01T00:04:00Z,17
2024-06-01T00:05:00Z,15
2024-06-01T00:06:00Z,19
2024-06-01T00:07:00Z,28
2024-06-01T00:08:00Z,31
2024-06-01T00:09:00Z,43
2024-06-01T00:10:00Z,31
2024-06-01T00:11:00Z,64
2024-06-01T00:12:00Z,45
2024-06-01T00:13:00Z,42
2024-06-01T00:14:00Z,29
2024-06-01T00:15:00Z,33
2024-06-01T00:16:00Z,69
2024-06-01T00:17:00Z,26
2024-06-01T00:18:00Z,35
2024-06-01T00:19:00Z,51
2024-06-01T00:20:00Z,50
2024-06-01T00:21:00Z,38
2024-06-01T00:22:00Z,38
2024-06-01T00:23:00Z,44
2024-06-01T00:24:00Z,37
2024-06-01T00:25:00Z,16
2024-06-01T00:26:00Z,62
2024-06-01T00:27:00Z,69
2024-06-01T00:28:00Z,59
2024-06-01T00:29:00Z,37
2024-06-01T00:30:00Z,77
2024-06-01T00:31:00Z,69
2024-06-01T00:32:00Z,71
2024-06-01T00:33:00Z,44
2024-06-01T00:34:00Z,23
2024-06-01T00:35:00Z,19
2024-06-01T00:36:00Z,11
2024-06-01T00:37:00Z,76
2024-06-01T00:38:00Z,58
2024-06-01T00:39:00Z,86
2024-06-01T00:40:00Z,42
2024-06-01T00:41:00Z,54
2024-06-01T00:42:00Z,32
2024-06-01T00:46:00Z,13
2024-06-01T00:47:00Z,24
2024-06-01T00:48:00Z,8
2024-06-01T00:49:00Z,17
2024-06-01T00:50:00Z,5
2024-06-01T00:51:00Z,40
2024-06-01T01:02:00Z,28
2024-06-01T01:03:00Z,7
2024-06-01T01:04:00Z,7
2024-06-01T01:06:00Z,7
2024-06-01T01:08:00Z,13
2024-06-01T01:11:00Z,18
2024-06-01T01:14:00Z,4
2024-06-01T01:35:00Z,9
2024-06-01T01:39:00Z,17
2024-06-01T01:40:00Z,4
2024-06-01T01:43:00Z,9
2024-06-01T01:44:00Z,24
2024-06-01T01:45:00Z,22
2024-06-01T01:48:00Z,16
2024-06-01T02:33:00Z,8
2024-06-01T03:00:00Z,7
2024-06-01T03:07:00Z,10
2024-06-01T03:08:00Z,37
2024-06-01T03:09:00Z,5
2024-06-01T03:10:00Z,18
2024-06-01T03:11:00Z,22
2024-06-01T03:12:00Z,13
2024-06-01T03:22:00Z,7
2024-06-01T03:27:00Z,24
2024-06-01T03:31:00Z,8
2024-06-01T03:32:00Z,7
2024-06-01T03:45:00Z,8
2024-06-01T03:53:00Z,10
2024-06-01T04:03:00Z,6
2024-06-01T04:18:00Z,7
2024-06-01T09:46:00Z,5
2024-06-01T09:47:00Z,25
2024-06-01T09:48:00Z,11
2024-06-01T09:49:00Z,12
2024-06-01T09:50:00Z,12
2024-06-01T09:51:00Z,7
2024-06-01T09:52:00Z,49
2024-06-01T09:53:00Z,68
2024-06-01T09:54:00Z,37
2024-06-01T09:55:00Z,16
2024-06-01T09:56:00Z,49
2024-06-01T09:58:00Z,15
2024-06-01T09:59:00Z,29
2024-06-01T10:00:00Z,24
2024-06-01T10:01:00Z,38
2024-06-01T10:02:00Z,37
2024-06-01T10:03:00Z,4
2024-06-01T10:04:00Z,33
2024-06-01T10:05:00Z,57
2024-06-01T10:06:00Z,19
2024-06-01T10:07:00Z,8
2024-06-01T10:08:00Z,34
2024-06-01T10:09:00Z,58
2024-06-01T10:10:00Z,19
2024-06-01T10:11:00Z,51
