timestamp,beats per minute
2019-12-05T00:00:12Z,77.0
2019-12-05T00:00:27Z,76.0
2019-12-05T00:00:37Z,75.0
2019-12-05T00:00:52Z,75.0
2019-12-05T00:00:57Z,76.0
2019-12-05T00:01:02Z,78.0
2019-12-05T00:01:17Z,77.0
2019-12-05T00:01:27Z,76.0
2019-12-05T00:01:42Z,75.0
2019-12-05T00:01:47Z,75.0
2019-12-05T00:01:52Z,76.0
2019-12-05T00:02:07Z,76.0
2019-12-05T00:02:17Z,73.0
2019-12-05T00:02:22Z,72.0
2019-12-05T00:02:37Z,73.0
2019-12-05T00:02:52Z,73.0
2019-12-05T00:03:02Z,72.0
2019-12-05T00:03:07Z,73.0
2019-12-05T00:03:12Z,74.0
2019-12-05T00:03:22Z,73.0
2019-12-05T00:03:32Z,75.0
2019-12-05T00:03:37Z,78.0
2019-12-05T00:03:47Z,76.0
2019-12-05T00:04:02Z,76.0
2019-12-05T00:04:17Z,77.0
2019-12-05T00:04:32Z,77.0
2019-12-05T00:04:47Z,77.0
2019-12-05T00:04:57Z,79.0
2019-12-05T00:05:02Z,80.0
2019-12-05T00:05:07Z,79.0
2019-12-05T00:05:17Z,78.0
2019-12-05T00:05:32Z,78.0
2019-12-05T00:05:42Z,77.0
2019-12-05T00:05:47Z,76.0
2019-12-05T00:05:52Z,75.0
2019-12-05T00:05:58Z,75.0
2019-12-05T00:06:08Z,76.0
2019-12-05T00:06:18Z,77.0
2019-12-05T00:06:28Z,76.0
2019-12-05T00:06:33Z,74.0
2019-12-05T00:06:48Z,74.0
2019-12-05T00:07:03Z,75.0
2019-12-05T00:07:08Z,76.0
2019-12-05T00:07:18Z,77.0
2019-12-05T00:07:33Z,76.0
2019-12-05T00:07:38Z,75.0
2019-12-05T00:07:48Z,76.0
2019-12-05T00:08:03Z,76.0
2019-12-05T00:08:08Z,78.0
2019-12-05T00:08:13Z,79.0
2019-12-05T00:08:28Z,79.0
2019-12-05T00:08:38Z,80.0
2019-12-05T00:08:43Z,81.0
2019-12-05T00:08:48Z,83.0
2019-12-05T00:08:53Z,85.0
2019-12-05T00:08:58Z,87.0
2019-12-05T00:09:03Z,88.0
2019-12-05T00:09:08Z,87.0
2019-12-05T00:09:18Z,90.0
2019-12-05T00:09:23Z,94.0
2019-12-05T00:09:28Z,97.0
2019-12-05T00:09:33Z,98.0
2019-12-05T00:09:38Z,99.0
2019-12-05T00:09:43Z,100.0
2019-12-05T00:09:48Z,101.0
2019-12-05T00:09:53Z,103.0
2019-12-05T00:09:58Z,104.0
2019-12-05T00:10:03Z,103.0
2019-12-05T00:10:08Z,102.0
2019-12-05T00:10:13Z,101.0
2019-12-05T00:10:18Z,103.0
2019-12-05T00:10:23Z,107.0
2019-12-05T00:10:28Z,109.0
2019-12-05T00:10:33Z,108.0
2019-12-05T00:10:48Z,110.0
2019-12-05T00:10:58Z,107.0
2019-12-05T00:11:03Z,108.0
2019-12-05T00:11:08Z,109.0
2019-12-05T00:11:13Z,110.0
2019-12-05T00:11:18Z,111.0
2019-12-05T00:11:28Z,112.0
2019-12-05T00:11:33Z,113.0
2019-12-05T00:11:38Z,114.0
2019-12-05T00:11:43Z,115.0
2019-12-05T00:11:53Z,118.0
2019-12-05T00:11:58Z,119.0
2019-12-05T00:12:03Z,121.0
2019-12-05T00:12:08Z,122.0
2019-12-05T00:12:23Z,121.0
2019-12-05T00:12:28Z,119.0
2019-12-05T00:12:38Z,117.0
2019-12-05T00:12:43Z,116.0
2019-12-05T00:12:48Z,114.0
2019-12-05T00:12:53Z,113.0
2019-12-05T00:12:58Z,114.0
2019-12-05T00:13:03Z,112.0
2019-12-05T00:13:08Z,108.0
2019-12-05T00:13:18Z,110.0
2019-12-05T00:13:23Z,111.0
