timestamp,lap time,stroke count,stroke type
2020-04-01T00:23:12Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T00:52:06Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T01:18:01Z,00:00:25.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T01:29:16Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T03:11:56Z,00:00:33.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T03:12:48Z,00:00:56.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T03:13:55Z,00:00:16.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T03:32:34Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T03:34:45Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T04:58:35Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T04:59:39Z,00:00:44.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:05:37Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:10:26Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:26:05Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:32:51Z,00:00:48.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:34:40Z,00:00:26.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:40:06Z,00:00:28.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:41:14Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:41:49Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:43:27Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:48:34Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T05:49:16Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T06:56:29Z,00:00:38.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T07:11:34Z,00:01:04.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T07:12:40Z,00:01:04.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T15:55:55Z,00:00:54.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T16:03:12Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T16:05:07Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T16:05:38Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T17:05:10Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T19:36:46Z,00:00:34.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T19:38:18Z,00:00:26.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T19:39:00Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T19:47:33Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T21:42:25Z,00:00:08.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T21:42:52Z,00:00:10.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-01T21:43:12Z,00:00:26.000,23,SWIM_STROKE_TYPE_UNSPECIFIED
2020-04-02T01:11:54Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
