timestamp,latitude,longitude,altitude
2023-08-24T14:08:27Z,39.324629,-76.617212,56.97
2023-08-24T14:08:28Z,39.324621,-76.617229,58.95
2023-08-24T14:08:29Z,39.324617,-76.617246,60.94
2023-08-24T14:08:30Z,39.324615,-76.617264,62.91
2023-08-24T14:08:31Z,39.324615,-76.617283,63.84
2023-08-24T14:08:32Z,39.324615,-76.617298,63.93
2023-08-24T14:08:33Z,39.324615,-76.617309,63.48
2023-08-24T14:08:34Z,39.324618,-76.617320,62.7
2023-08-24T14:08:35Z,39.324618,-76.617337,63.25
2023-08-24T14:08:36Z,39.324618,-76.617353,62.93
2023-08-24T14:08:37Z,39.324617,-76.617368,61.91
2023-08-24T14:08:38Z,39.324616,-76.617390,61.98
2023-08-24T14:08:39Z,39.324616,-76.617405,61.98
2023-08-24T14:08:40Z,39.324616,-76.617423,62.13
2023-08-24T14:08:41Z,39.324615,-76.617441,61.71
2023-08-24T14:08:42Z,39.324613,-76.617455,61.87
2023-08-24T14:08:43Z,39.324612,-76.617469,61.46
2023-08-24T14:08:44Z,39.324609,-76.617482,61.66
2023-08-24T14:08:45Z,39.324605,-76.617492,61.48
2023-08-24T14:08:46Z,39.324594,-76.617507,61.38
2023-08-24T14:08:47Z,39.324594,-76.617500,61.53
2023-08-24T14:08:48Z,39.324592,-76.617500,62.03
2023-08-24T14:08:49Z,39.324591,-76.617499,62.12
2023-08-24T14:08:50Z,39.324592,-76.617497,62.1
2023-08-24T14:08:51Z,39.324594,-76.617508,62.07
2023-08-24T14:08:52Z,39.324595,-76.617534,61.57
2023-08-24T14:08:53Z,39.324597,-76.617549,61.63
2023-08-24T14:08:54Z,39.324601,-76.617565,61.04
2023-08-24T14:08:55Z,39.324611,-76.617584,60.97
2023-08-24T14:08:56Z,39.324621,-76.617597,61.2
2023-08-24T14:08:57Z,39.324628,-76.617604,61.41
2023-08-24T14:08:58Z,39.324638,-76.617618,61.81
2023-08-24T14:08:59Z,39.324649,-76.617627,56.6
2023-08-24T14:09:00Z,39.324665,-76.617622,56.6
2023-08-24T14:09:01Z,39.324669,-76.617627,57.22
2023-08-24T14:09:02Z,39.324691,-76.617615,57.49
2023-08-24T14:09:03Z,39.324703,-76.617622,57.65
2023-08-24T14:09:04Z,39.324724,-76.617625,56.86
2023-08-24T14:09:05Z,39.324744,-76.617632,57.13
2023-08-24T14:09:06Z,39.324762,-76.617638,56.66
2023-08-24T14:09:07Z,39.324780,-76.617642,56.16
2023-08-24T14:09:08Z,39.324800,-76.617651,56.94
2023-08-24T14:09:09Z,39.324823,-76.617643,57.24
2023-08-24T14:09:10Z,39.324836,-76.617638,57.51
2023-08-24T14:09:11Z,39.324852,-76.617635,56.27
2023-08-24T14:09:12Z,39.324869,-76.617657,56.41
2023-08-24T14:09:13Z,39.324895,-76.617664,56.26
2023-08-24T14:09:14Z,39.324913,-76.617668,56.61
2023-08-24T14:09:15Z,39.324939,-76.617660,56.92
2023-08-24T14:09:16Z,39.324957,-76.617659,56.13
2023-08-24T14:09:17Z,39.324984,-76.617638,56.01
2023-08-24T14:09:18Z,39.325001,-76.617638,55.91
2023-08-24T14:09:19Z,39.325024,-76.617656,56.34
2023-08-24T14:09:20Z,39.325082,-76.617647,56.05
2023-08-24T14:09:21Z,39.325125,-76.617655,55.32
2023-08-24T14:09:22Z,39.325171,-76.617672,55.82
2023-08-24T14:09:23Z,39.325207,-76.617680,55.38
2023-08-24T14:09:24Z,39.325239,-76.617679,55.38
2023-08-24T14:09:25Z,39.325280,-76.617662,54.36
2023-08-24T14:09:26Z,39.325320,-76.617669,56.18
2023-08-24T14:09:27Z,39.325338,-76.617661,55.96
2023-08-24T14:09:28Z,39.325358,-76.617662,56.15
2023-08-24T14:09:29Z,39.325382,-76.617661,56.11
2023-08-24T14:09:30Z,39.325409,-76.617676,55.5
2023-08-24T14:09:31Z,39.325430,-76.617684,55.9
2023-08-24T14:09:32Z,39.325453,-76.617670,56.13
2023-08-24T14:09:33Z,39.325480,-76.617684,56.7
2023-08-24T14:09:34Z,39.325503,-76.617667,55.78
2023-08-24T14:09:35Z,39.325530,-76.617673,55.54
2023-08-24T14:09:36Z,39.325564,-76.617667,55.99
2023-08-24T14:09:37Z,39.325600,-76.617671,56.06
2023-08-24T14:09:38Z,39.325641,-76.617680,55.18
2023-08-24T14:09:39Z,39.325675,-76.617689,55.36
2023-08-24T14:09:40Z,39.325705,-76.617707,55.31
2023-08-24T14:09:41Z,39.325744,-76.617701,55.29
2023-08-24T14:09:42Z,39.325775,-76.617700,54.19
2023-08-24T14:09:43Z,39.325805,-76.617703,54.84
2023-08-24T14:09:44Z,39.325840,-76.617709,56.14
2023-08-24T14:09:45Z,39.325879,-76.617714,55.93
2023-08-24T14:09:46Z,39.325907,-76.617737,54.77
2023-08-24T14:09:47Z,39.325936,-76.617724,54.57
2023-08-24T14:09:48Z,39.325970,-76.617732,55.34
2023-08-24T14:09:49Z,39.325994,-76.617749,56.01
2023-08-24T14:09:50Z,39.326018,-76.617755,55.7
2023-08-24T14:09:51Z,39.326053,-76.617770,56.65
2023-08-24T14:09:52Z,39.326077,-76.617767,56.5
2023-08-24T14:09:53Z,39.326084,-76.617771,56.37
2023-08-24T14:09:54Z,39.326091,-76.617780,56.6
2023-08-24T14:09:55Z,39.326086,-76.617776,56.51
2023-08-24T14:09:56Z,39.326089,-76.617773,56.38
2023-08-24T14:09:57Z,39.326095,-76.617771,56.21
2023-08-24T14:09:58Z,39.326102,-76.617779,56.32
2023-08-24T14:09:59Z,39.326136,-76.617777,56.17
2023-08-24T14:10:00Z,39.326166,-76.617781,56.25
2023-08-24T14:10:01Z,39.326188,-76.617786,56.23
2023-08-24T14:10:02Z,39.326225,-76.617788,56.38
2023-08-24T14:10:03Z,39.326256,-76.617782,56.98
2023-08-24T14:10:04Z,39.326279,-76.617779,56.85
2023-08-24T14:10:05Z,39.326300,-76.617775,56.34
2023-08-24T14:10:06Z,39.326323,-76.617767,56.83
2023-08-24T14:10:07Z,39.326344,-76.617760,57.35
2023-08-24T14:10:08Z,39.326363,-76.617742,57.0
2023-08-24T14:10:09Z,39.326389,-76.617728,57.37
2023-08-24T14:10:10Z,39.326410,-76.617712,57.17
2023-08-24T14:10:11Z,39.326434,-76.617690,57.76
2023-08-24T14:10:12Z,39.326457,-76.617682,57.85
2023-08-24T14:10:13Z,39.326484,-76.617678,57.88
2023-08-24T14:10:14Z,39.326505,-76.617669,57.76
2023-08-24T14:10:15Z,39.326530,-76.617672,58.22
2023-08-24T14:10:16Z,39.326558,-76.617679,59.22
2023-08-24T14:10:17Z,39.326585,-76.617705,58.7
2023-08-24T14:10:18Z,39.326611,-76.617678,58.65
2023-08-24T14:10:19Z,39.326642,-76.617679,59.09
2023-08-24T14:10:20Z,39.326671,-76.617685,59.1
2023-08-24T14:10:21Z,39.326694,-76.617684,59.11
2023-08-24T14:10:22Z,39.326721,-76.617690,59.2
2023-08-24T14:10:23Z,39.326748,-76.617690,59.78
2023-08-24T14:10:24Z,39.326772,-76.617688,59.7
2023-08-24T14:10:25Z,39.326794,-76.617694,60.61
2023-08-24T14:10:26Z,39.326820,-76.617691,59.78
2023-08-24T14:10:27Z,39.326848,-76.617691,59.86
2023-08-24T14:10:28Z,39.326871,-76.617688,60.21
