timestamp,distance
2019-05-28T20:07:00Z,5.00
2019-05-28T20:08:00Z,5.00
2019-05-28T20:09:00Z,10.70
2019-05-28T20:12:00Z,3.10
2019-05-28T20:27:00Z,3.70
2019-05-28T20:46:00Z,13.20
2019-05-28T20:49:00Z,4.40
2019-05-28T20:50:00Z,5.60
2019-05-28T21:02:00Z,7.50
2019-05-28T21:04:00Z,5.60
2019-05-28T21:05:00Z,3.10
2019-05-28T21:08:00Z,2.50
2019-05-28T21:09:00Z,4.40
2019-05-28T21:14:00Z,5.00
2019-05-28T21:15:00Z,3.10
2019-05-28T21:23:00Z,5.60
2019-05-28T21:24:00Z,4.40
2019-05-28T21:25:00Z,12.00
2019-05-28T21:31:00Z,5.00
2019-05-28T21:32:00Z,23.30
2019-05-28T21:33:00Z,6.90
2019-05-28T21:35:00Z,14.50
2019-05-28T21:36:00Z,7.50
2019-05-28T21:37:00Z,9.40
2019-05-28T21:38:00Z,19.60
2019-05-28T21:39:00Z,27.80
2019-05-28T21:40:00Z,8.80
2019-05-28T22:16:00Z,2.50
2019-05-28T22:18:00Z,4.40
2019-05-29T02:37:00Z,5.00
2019-05-29T07:45:00Z,21.50
2019-05-29T07:46:00Z,38.50
2019-05-29T07:47:00Z,26.50
2019-05-29T07:48:00Z,20.20
2019-05-29T07:49:00Z,27.10
2019-05-29T07:50:00Z,13.20
2019-05-29T07:51:00Z,8.20
2019-05-29T08:11:00Z,5.60
2019-05-29T08:12:00Z,9.40
2019-05-29T08:14:00Z,5.60
2019-05-29T08:15:00Z,12.60
2019-05-29T08:16:00Z,6.90
2019-05-29T08:18:00Z,3.10
2019-05-29T08:28:00Z,7.50
2019-05-29T08:31:00Z,3.10
2019-05-29T08:34:00Z,11.30
2019-05-29T08:35:00Z,6.30
2019-05-29T08:40:00Z,8.80
2019-05-29T08:41:00Z,16.40
2019-05-29T08:42:00Z,24.00
2019-05-29T08:43:00Z,16.40
2019-05-29T08:44:00Z,23.40
2019-05-29T08:45:00Z,17.70
2019-05-29T08:46:00Z,36.00
2019-05-29T08:47:00Z,25.90
2019-05-29T08:48:00Z,8.20
2019-05-29T08:52:00Z,6.30
2019-05-29T08:54:00Z,3.70
2019-05-29T09:01:00Z,10.70
2019-05-29T09:04:00Z,3.70
2019-05-29T09:18:00Z,6.30
2019-05-29T09:22:00Z,6.90
2019-05-29T09:23:00Z,1.80
2019-05-29T09:24:00Z,4.40
2019-05-29T09:26:00Z,6.90
2019-05-29T09:35:00Z,18.90
2019-05-29T09:36:00Z,50.60
