timestamp,latitude,longitude,altitude
2020-02-03T00:00:00Z,37.811912,-121.976777,121.49
2020-02-03T00:00:01Z,37.812018,-121.976537,122.29
2020-02-03T00:00:02Z,37.812127,-121.976300,123.29
2020-02-03T00:00:03Z,37.812228,-121.976058,123.3
2020-02-03T00:00:04Z,37.812330,-121.975822,123.0
2020-02-03T00:00:05Z,37.812433,-121.975583,122.0
2020-02-03T00:00:06Z,37.812533,-121.975348,122.2
2020-02-03T00:00:07Z,37.812638,-121.975112,123.4
2020-02-03T00:00:08Z,37.812733,-121.974882,122.8
2020-02-03T00:00:09Z,37.812838,-121.974652,123.0
2020-02-03T00:00:10Z,37.812937,-121.974415,123.3
2020-02-03T00:00:11Z,37.813037,-121.974175,124.2
2020-02-03T00:00:12Z,37.813137,-121.973933,124.1
2020-02-03T00:00:13Z,37.813245,-121.973702,124.3
2020-02-03T00:00:14Z,37.813368,-121.973475,125.1
2020-02-03T00:00:15Z,37.813497,-121.973245,124.6
2020-02-03T00:00:16Z,37.813625,-121.973018,128.5
2020-02-03T00:00:17Z,37.813763,-121.972788,126.0
2020-02-03T00:00:18Z,37.813892,-121.972563,126.9
2020-02-03T00:00:19Z,37.814022,-121.972337,127.6
2020-02-03T00:00:20Z,37.814138,-121.972102,128.1
2020-02-03T00:00:21Z,37.814277,-121.971870,128.0
2020-02-03T00:00:22Z,37.814413,-121.971645,127.9
2020-02-03T00:00:23Z,37.814540,-121.971418,128.1
2020-02-03T00:00:24Z,37.814673,-121.971188,128.6
2020-02-03T00:00:25Z,37.814805,-121.970958,129.0
2020-02-03T00:00:26Z,37.814940,-121.970715,128.3
2020-02-03T00:00:27Z,37.815070,-121.970477,129.1
2020-02-03T00:00:28Z,37.815197,-121.970242,129.5
2020-02-03T00:00:29Z,37.815318,-121.970010,129.3
2020-02-03T00:00:30Z,37.815438,-121.969788,128.1
2020-02-03T00:00:31Z,37.815560,-121.969563,128.0
2020-02-03T00:00:32Z,37.815673,-121.969330,127.9
2020-02-03T00:00:33Z,37.815783,-121.969087,127.6
2020-02-03T00:00:34Z,37.815872,-121.968845,127.5
2020-02-03T00:00:35Z,37.815943,-121.968593,129.1
2020-02-03T00:00:36Z,37.816005,-121.968330,129.6
2020-02-03T00:00:37Z,37.816055,-121.968055,130.4
2020-02-03T00:00:38Z,37.816100,-121.967778,131.0
2020-02-03T00:00:39Z,37.816127,-121.967498,131.0
2020-02-03T00:00:40Z,37.816137,-121.967212,130.9
2020-02-03T00:00:41Z,37.816127,-121.966917,130.3
2020-02-03T00:00:42Z,37.816110,-121.966625,129.69
2020-02-03T00:00:43Z,37.816077,-121.966337,130.3
2020-02-03T00:00:44Z,37.816027,-121.966055,130.4
2020-02-03T00:00:45Z,37.815970,-121.965783,130.4
2020-02-03T00:00:46Z,37.815907,-121.965525,130.9
2020-02-03T00:00:47Z,37.815837,-121.965272,131.1
2020-02-03T00:00:48Z,37.815765,-121.965027,130.8
2020-02-03T00:00:49Z,37.815693,-121.964787,131.6
2020-02-03T00:00:50Z,37.815607,-121.964560,131.5
2020-02-03T00:00:51Z,37.815522,-121.964348,132.1
2020-02-03T00:00:52Z,37.815443,-121.964155,131.6
2020-02-03T00:00:53Z,37.815355,-121.963955,132.69
2020-02-03T00:00:54Z,37.815258,-121.963758,133.9
2020-02-03T00:00:55Z,37.815167,-121.963553,134.69
2020-02-03T00:00:56Z,37.815055,-121.963353,135.1
2020-02-03T00:00:57Z,37.814935,-121.963160,135.9
2020-02-03T00:00:58Z,37.814812,-121.962970,136.3
2020-02-03T00:00:59Z,37.814685,-121.962773,136.4
2020-02-03T00:01:00Z,37.814570,-121.962585,136.6
2020-02-03T00:01:01Z,37.814452,-121.962405,136.19
2020-02-03T00:01:02Z,37.814342,-121.962222,135.79
2020-02-03T00:01:03Z,37.814230,-121.962030,135.69
2020-02-03T00:01:04Z,37.814102,-121.961830,136.3
2020-02-03T00:01:05Z,37.813982,-121.961630,136.8
2020-02-03T00:01:06Z,37.813865,-121.961430,137.5
2020-02-03T00:01:07Z,37.813733,-121.961223,138.3
2020-02-03T00:01:08Z,37.813602,-121.961008,138.1
2020-02-03T00:01:09Z,37.813468,-121.960793,138.1
2020-02-03T00:01:10Z,37.813323,-121.960580,139.69
2020-02-03T00:01:11Z,37.813185,-121.960367,139.29
2020-02-03T00:01:12Z,37.813055,-121.960150,139.99
2020-02-03T00:01:13Z,37.812930,-121.959928,140.99
2020-02-03T00:01:14Z,37.812815,-121.959697,140.79
2020-02-03T00:01:15Z,37.812695,-121.959460,140.8
2020-02-03T00:01:16Z,37.812580,-121.959215,141.0
2020-02-03T00:01:17Z,37.812468,-121.958962,141.5
2020-02-03T00:01:18Z,37.812355,-121.958718,141.6
2020-02-03T00:01:19Z,37.812240,-121.958472,142.1
2020-02-03T00:01:20Z,37.812123,-121.958218,142.3
2020-02-03T00:01:21Z,37.812013,-121.957965,143.6
2020-02-03T00:01:22Z,37.811888,-121.957705,143.1
2020-02-03T00:01:23Z,37.811765,-121.957452,143.69
2020-02-03T00:01:24Z,37.811645,-121.957195,142.5
2020-02-03T00:01:25Z,37.811525,-121.956940,142.9
2020-02-03T00:01:26Z,37.811408,-121.956682,143.3
2020-02-03T00:01:27Z,37.811290,-121.956427,143.69
2020-02-03T00:01:28Z,37.811180,-121.956170,143.8
2020-02-03T00:01:29Z,37.811067,-121.955910,144.0
2020-02-03T00:01:30Z,37.810940,-121.955647,145.5
2020-02-03T00:01:31Z,37.810807,-121.955392,144.9
2020-02-03T00:01:32Z,37.810667,-121.955137,144.1
2020-02-03T00:01:33Z,37.810523,-121.954887,144.6
2020-02-03T00:01:34Z,37.810373,-121.954640,145.1
2020-02-03T00:01:35Z,37.810225,-121.954400,146.19
2020-02-03T00:01:36Z,37.810085,-121.954157,146.0
2020-02-03T00:01:37Z,37.809943,-121.953915,147.0
2020-02-03T00:01:38Z,37.809807,-121.953678,146.6
2020-02-03T00:01:39Z,37.809667,-121.953442,148.1
2020-02-03T00:01:40Z,37.809528,-121.953205,147.8
2020-02-03T00:01:41Z,37.809395,-121.952977,148.3
2020-02-03T00:01:42Z,37.809260,-121.952748,148.8
2020-02-03T00:01:43Z,37.809123,-121.952518,149.4
2020-02-03T00:01:44Z,37.808990,-121.952290,150.5
2020-02-03T00:01:45Z,37.808848,-121.952060,151.3
2020-02-03T00:01:46Z,37.808705,-121.951823,152.69
2020-02-03T00:01:47Z,37.808560,-121.951585,153.6
2020-02-03T00:01:48Z,37.808418,-121.951343,153.0
2020-02-03T00:01:49Z,37.808280,-121.951102,153.6
2020-02-03T00:01:50Z,37.808135,-121.950858,153.6
2020-02-03T00:01:51Z,37.807990,-121.950618,154.29
2020-02-03T00:01:52Z,37.807857,-121.950382,153.79
2020-02-03T00:01:53Z,37.807722,-121.950148,153.99
2020-02-03T00:01:54Z,37.807592,-121.949913,153.09
2020-02-03T00:01:55Z,37.807458,-121.949687,153.3
