timestamp,heart rate zone,total minutes
2023-12-01T00:20:00Z,fat burn,1
2023-12-01T16:39:00Z,fat burn,1
2023-12-01T16:40:00Z,fat burn,1
2023-12-01T16:41:00Z,fat burn,1
2023-12-01T16:42:00Z,fat burn,1
2023-12-01T16:43:00Z,fat burn,1
2023-12-01T16:45:00Z,fat burn,1
2023-12-01T16:46:00Z,fat burn,1
2023-12-01T16:47:00Z,fat burn,1
2023-12-01T16:48:00Z,fat burn,1
2023-12-01T16:50:00Z,fat burn,1
2023-12-01T16:51:00Z,fat burn,1
2023-12-01T16:52:00Z,fat burn,1
2023-12-01T16:53:00Z,fat burn,1
2023-12-01T16:54:00Z,cardio,2
2023-12-01T16:55:00Z,fat burn,1
2023-12-01T16:56:00Z,cardio,2
2023-12-01T16:57:00Z,cardio,2
2023-12-01T16:58:00Z,fat burn,1
2023-12-01T17:00:00Z,fat burn,1
2023-12-01T17:01:00Z,fat burn,1
2023-12-01T17:02:00Z,fat burn,1
2023-12-01T17:03:00Z,fat burn,1
2023-12-01T17:04:00Z,fat burn,1
2023-12-01T17:05:00Z,fat burn,1
2023-12-01T17:06:00Z,fat burn,1
2023-12-02T03:49:00Z,fat burn,1
2023-12-02T03:50:00Z,fat burn,1
2023-12-02T05:34:00Z,fat burn,1
2023-12-02T05:35:00Z,fat burn,1
2023-12-02T05:36:00Z,fat burn,1
2023-12-02T16:56:00Z,fat burn,1
2023-12-02T16:57:00Z,fat burn,1
2023-12-02T16:58:00Z,fat burn,1
2023-12-02T16:59:00Z,cardio,2
2023-12-02T17:00:00Z,fat burn,1
2023-12-02T17:02:00Z,cardio,2
2023-12-02T17:03:00Z,cardio,2
2023-12-02T17:04:00Z,fat burn,1
2023-12-02T17:05:00Z,fat burn,1
2023-12-02T17:06:00Z,fat burn,1
2023-12-02T17:08:00Z,fat burn,1
2023-12-02T17:09:00Z,fat burn,1
2023-12-02T17:10:00Z,fat burn,1
2023-12-02T17:11:00Z,fat burn,1
2023-12-02T17:12:00Z,fat burn,1
2023-12-02T17:13:00Z,fat burn,1
2023-12-02T17:20:00Z,fat burn,1
2023-12-02T17:21:00Z,fat burn,1
2023-12-03T01:05:00Z,fat burn,1
2023-12-03T16:10:00Z,fat burn,1
2023-12-03T16:11:00Z,cardio,2
2023-12-03T16:12:00Z,cardio,2
2023-12-03T16:13:00Z,cardio,2
2023-12-03T16:14:00Z,fat burn,1
2023-12-03T16:15:00Z,fat burn,1
2023-12-03T16:16:00Z,fat burn,1
2023-12-03T16:17:00Z,fat burn,1
2023-12-03T16:18:00Z,fat burn,1
2023-12-03T16:19:00Z,fat burn,1
2023-12-03T16:21:00Z,fat burn,1
2023-12-03T16:22:00Z,fat burn,1
2023-12-03T16:23:00Z,fat burn,1
2023-12-03T16:25:00Z,fat burn,1
