timestamp,floors
2016-07-01T00:44:00Z,1
2016-07-01T01:42:00Z,1
2016-07-01T02:09:00Z,2
2016-07-01T02:39:00Z,3
2016-07-01T06:10:00Z,1
2016-07-01T06:31:00Z,2
2016-07-01T08:14:00Z,2
2016-07-01T08:33:00Z,3
2016-07-01T09:49:00Z,1
2016-07-01T11:11:00Z,1
2016-07-01T11:48:00Z,1
2016-07-01T13:20:00Z,1
2016-07-01T16:45:00Z,1
2016-07-02T02:11:00Z,1
2016-07-02T02:34:00Z,1
2016-07-02T02:35:00Z,1
2016-07-02T03:13:00Z,1
2016-07-02T03:41:00Z,1
2016-07-02T04:35:00Z,2
2016-07-02T07:02:00Z,1
2016-07-02T07:03:00Z,1
2016-07-02T07:04:00Z,1
2016-07-02T08:45:00Z,1
2016-07-02T09:43:00Z,1
2016-07-02T16:33:00Z,1
2016-07-03T01:20:00Z,1
2016-07-03T02:52:00Z,1
2016-07-03T04:20:00Z,1
2016-07-03T06:12:00Z,1
2016-07-03T08:21:00Z,2
2016-07-03T11:53:00Z,1
2016-07-03T11:54:00Z,1
2016-07-03T12:49:00Z,2
2016-07-03T12:50:00Z,1
2016-07-03T12:51:00Z,1
2016-07-03T13:15:00Z,1
2016-07-03T13:35:00Z,1
2016-07-03T13:36:00Z,1
2016-07-03T13:37:00Z,1
2016-07-04T02:11:00Z,1
2016-07-04T02:12:00Z,1
2016-07-04T02:42:00Z,2
2016-07-04T04:56:00Z,2
2016-07-04T05:36:00Z,2
2016-07-04T06:29:00Z,2
2016-07-04T09:50:00Z,1
2016-07-04T10:47:00Z,1
2016-07-04T13:43:00Z,1
2016-07-04T13:44:00Z,1
2016-07-05T02:10:00Z,2
2016-07-05T06:32:00Z,2
2016-07-05T07:44:00Z,2
2016-07-05T08:14:00Z,1
2016-07-05T08:15:00Z,1
2016-07-05T11:32:00Z,1
2016-07-05T14:15:00Z,1
2016-07-05T14:38:00Z,1
2016-07-05T16:38:00Z,1
2016-07-06T02:12:00Z,2
2016-07-06T02:40:00Z,1
2016-07-06T03:34:00Z,2
2016-07-06T04:15:00Z,1
2016-07-06T04:16:00Z,2
2016-07-06T05:37:00Z,1
2016-07-06T06:31:00Z,1
2016-07-06T06:32:00Z,3
2016-07-06T07:38:00Z,1
2016-07-06T07:39:00Z,1
2016-07-06T07:40:00Z,1
2016-07-06T09:32:00Z,3
2016-07-06T12:04:00Z,1
2016-07-06T14:13:00Z,1
2016-07-06T14:56:00Z,1
2016-07-06T16:43:00Z,1
2016-07-07T03:51:00Z,1
2016-07-07T05:37:00Z,1
2016-07-07T09:17:00Z,1
2016-07-07T16:20:00Z,1
2016-07-07T16:55:00Z,1
2016-07-08T02:05:00Z,2
2016-07-08T02:41:00Z,2
2016-07-08T03:32:00Z,2
2016-07-08T06:18:00Z,1
2016-07-08T06:26:00Z,1
2016-07-08T06:27:00Z,2
2016-07-08T08:22:00Z,2
2016-07-08T11:31:00Z,1
2016-07-08T12:02:00Z,1
2016-07-08T13:06:00Z,1
2016-07-08T17:03:00Z,1
2016-07-09T06:35:00Z,1
2016-07-09T06:36:00Z,1
2016-07-09T06:54:00Z,1
2016-07-09T07:14:00Z,1
2016-07-09T09:05:00Z,1
2016-07-09T10:54:00Z,1
2016-07-09T11:52:00Z,1
2016-07-09T19:46:00Z,1
2016-07-10T06:15:00Z,1
2016-07-10T06:16:00Z,1
2016-07-10T08:26:00Z,1
2016-07-10T13:34:00Z,1
2016-07-10T14:48:00Z,1
