timestamp,latitude,longitude,altitude
2020-02-02T22:42:55Z,37.784427,-122.407873,9.6
2020-02-02T22:42:56Z,37.784456,-122.407865,9.6
2020-02-02T22:42:57Z,37.784456,-122.407865,9.6
2020-02-02T22:42:58Z,37.784456,-122.407864,9.6
2020-02-02T22:42:59Z,37.784457,-122.407864,9.6
2020-02-02T22:43:00Z,37.784458,-122.407864,9.6
2020-02-02T22:43:01Z,37.784405,-122.407903,9.6
2020-02-02T22:43:02Z,37.784460,-122.407862,9.62
2020-02-02T22:43:03Z,37.784462,-122.407861,9.65
2020-02-02T22:43:04Z,37.784464,-122.407860,9.68
2020-02-02T22:43:05Z,37.784466,-122.407858,9.71
2020-02-02T22:43:06Z,37.784467,-122.407857,9.74
2020-02-02T22:43:07Z,37.784547,-122.407827,9.77
2020-02-02T22:43:08Z,37.784469,-122.407855,9.79
2020-02-02T22:43:09Z,37.784469,-122.407854,9.81
2020-02-02T22:43:10Z,37.784469,-122.407854,9.83
2020-02-02T22:43:11Z,37.784469,-122.407853,9.85
2020-02-02T22:43:12Z,37.784468,-122.407853,9.87
2020-02-02T22:43:13Z,37.784510,-122.407807,9.9
2020-02-02T22:43:14Z,37.784466,-122.407854,9.92
2020-02-02T22:43:15Z,37.784464,-122.407855,9.94
2020-02-02T22:43:16Z,37.784462,-122.407856,9.96
2020-02-02T22:43:17Z,37.784461,-122.407856,9.98
2020-02-02T22:43:18Z,37.784437,-122.407860,10.0
2020-02-02T22:43:19Z,37.784458,-122.407858,9.98
2020-02-02T22:43:20Z,37.784457,-122.407859,9.96
2020-02-02T22:43:21Z,37.784456,-122.407860,9.94
2020-02-02T22:43:22Z,37.784455,-122.407861,9.93
2020-02-02T22:43:23Z,37.784454,-122.407861,9.91
2020-02-02T22:43:24Z,37.784392,-122.407923,9.9
2020-02-02T22:43:25Z,37.784454,-122.407861,8.5
2020-02-02T22:43:26Z,37.784485,-122.407838,7.1
2020-02-02T22:43:27Z,37.784465,-122.407833,13.6
2020-02-02T22:43:28Z,37.784453,-122.407810,13.5
2020-02-02T22:43:29Z,37.784433,-122.407820,13.5
2020-02-02T22:43:30Z,37.784413,-122.407840,13.5
2020-02-02T22:43:31Z,37.784425,-122.407858,13.4
2020-02-02T22:43:32Z,37.784432,-122.407873,13.4
2020-02-02T22:43:33Z,37.784450,-122.407893,13.3
2020-02-02T22:43:34Z,37.784487,-122.407882,13.3
2020-02-02T22:43:35Z,37.784523,-122.407888,13.4
2020-02-02T22:43:36Z,37.784533,-122.407880,13.4
2020-02-02T22:43:37Z,37.784533,-122.407885,13.5
2020-02-02T22:43:38Z,37.784528,-122.407895,13.5
2020-02-02T22:43:39Z,37.784533,-122.407905,13.5
2020-02-02T22:43:40Z,37.784517,-122.407930,13.5
2020-02-02T22:43:41Z,37.784518,-122.407918,13.5
2020-02-02T22:43:42Z,37.784515,-122.407953,13.5
2020-02-02T22:43:43Z,37.784455,-122.407881,13.55
2020-02-02T22:43:44Z,37.784500,-122.407912,13.6
2020-02-02T22:43:45Z,37.784502,-122.407902,13.6
2020-02-02T22:43:46Z,37.784482,-122.407898,13.6
2020-02-02T22:43:47Z,37.784460,-122.407903,13.5
2020-02-02T22:43:48Z,37.784478,-122.407927,13.5
2020-02-02T22:43:49Z,37.784505,-122.407952,13.5
2020-02-02T22:43:50Z,37.784535,-122.407965,13.5
2020-02-02T22:43:51Z,37.784470,-122.407925,13.6
2020-02-02T22:43:52Z,37.784503,-122.407935,13.6
2020-02-02T22:43:53Z,37.784500,-122.407928,13.5
2020-02-02T22:43:54Z,37.784437,-122.407893,13.6
2020-02-02T22:43:55Z,37.784427,-122.407892,13.6
2020-02-02T22:43:56Z,37.784432,-122.407885,13.5
2020-02-02T22:43:57Z,37.784417,-122.407887,13.5
2020-02-02T22:43:58Z,37.784372,-122.407860,13.5
2020-02-02T22:43:59Z,37.784185,-122.407700,14.0
2020-02-02T22:44:00Z,37.784162,-122.407667,13.8
2020-02-02T22:44:01Z,37.784133,-122.407662,13.8
2020-02-02T22:44:02Z,37.784127,-122.407647,13.5
2020-02-02T22:44:03Z,37.784128,-122.407662,13.6
2020-02-02T22:44:04Z,37.784123,-122.407663,13.3
2020-02-02T22:44:05Z,37.784128,-122.407657,13.1
2020-02-02T22:44:06Z,37.784150,-122.407647,12.9
2020-02-02T22:44:07Z,37.784147,-122.407642,13.0
2020-02-02T22:44:08Z,37.784150,-122.407640,12.8
2020-02-02T22:44:09Z,37.784115,-122.407605,12.8
2020-02-02T22:44:10Z,37.784130,-122.407590,12.8
2020-02-02T22:44:11Z,37.784162,-122.407568,12.4
2020-02-02T22:44:12Z,37.784178,-122.407565,12.8
2020-02-02T22:44:13Z,37.784185,-122.407580,12.3
2020-02-02T22:44:14Z,37.784182,-122.407587,12.3
2020-02-02T22:44:15Z,37.784175,-122.407588,12.5
2020-02-02T22:44:16Z,37.784173,-122.407587,12.5
2020-02-02T22:44:17Z,37.784178,-122.407602,12.8
2020-02-02T22:44:18Z,37.784183,-122.407607,12.6
2020-02-02T22:44:19Z,37.784188,-122.407625,12.7
2020-02-02T22:44:20Z,37.784188,-122.407630,12.6
2020-02-02T22:44:21Z,37.784202,-122.407625,12.5
2020-02-02T22:44:22Z,37.784215,-122.407630,12.7
2020-02-02T22:44:23Z,37.784220,-122.407635,12.6
2020-02-02T22:44:24Z,37.784227,-122.407643,12.0
2020-02-02T22:44:25Z,37.784242,-122.407640,12.6
2020-02-02T22:44:26Z,37.784245,-122.407638,12.7
2020-02-02T22:44:27Z,37.784248,-122.407652,13.6
2020-02-02T22:44:28Z,37.784272,-122.407648,13.9
2020-02-02T22:44:29Z,37.784283,-122.407605,13.8
2020-02-02T22:44:30Z,37.784285,-122.407587,13.5
2020-02-02T22:44:31Z,37.784285,-122.407582,13.6
2020-02-02T22:44:32Z,37.784285,-122.407575,13.1
2020-02-02T22:44:33Z,37.784278,-122.407555,13.1
2020-02-02T22:44:34Z,37.784288,-122.407542,12.7
2020-02-02T22:44:35Z,37.784315,-122.407525,12.7
2020-02-02T22:44:36Z,37.784332,-122.407502,12.2
2020-02-02T22:44:37Z,37.784353,-122.407480,11.3
2020-02-02T22:44:38Z,37.784360,-122.407462,11.49
2020-02-02T22:44:39Z,37.784377,-122.407447,11.59
2020-02-02T22:44:40Z,37.784395,-122.407437,11.19
2020-02-02T22:44:41Z,37.784403,-122.407412,11.2
2020-02-02T22:44:42Z,37.784410,-122.407383,11.8
2020-02-02T22:44:43Z,37.784417,-122.407363,11.99
2020-02-02T22:44:44Z,37.784428,-122.407343,11.8
2020-02-02T22:44:45Z,37.784435,-122.407332,12.2
2020-02-02T22:44:46Z,37.784450,-122.407328,11.8
2020-02-02T22:44:47Z,37.784468,-122.407322,11.8
2020-02-02T22:44:48Z,37.784483,-122.407303,12.3
2020-02-02T22:44:49Z,37.784492,-122.407297,12.1
2020-02-02T22:44:50Z,37.784505,-122.407295,12.2
2020-02-02T22:44:51Z,37.784507,-122.407302,12.2
2020-02-02T22:44:52Z,37.784527,-122.407305,12.5
2020-02-02T22:44:53Z,37.784538,-122.407308,12.4
2020-02-02T22:44:54Z,37.784552,-122.407300,12.8
2020-02-02T22:44:55Z,37.784552,-122.407297,13.1
2020-02-02T22:44:56Z,37.784558,-122.407307,12.7
2020-02-02T22:44:57Z,37.784555,-122.407305,12.8
2020-02-02T22:44:58Z,37.784563,-122.407302,13.1
2020-02-02T22:44:59Z,37.784572,-122.407298,12.8
2020-02-02T22:45:00Z,37.784573,-122.407295,12.5
2020-02-02T22:45:01Z,37.784585,-122.407298,12.5
2020-02-02T22:45:02Z,37.784592,-122.407303,13.1
2020-02-02T22:45:03Z,37.784593,-122.407297,12.7
2020-02-02T22:45:04Z,37.784598,-122.407285,12.7
2020-02-02T22:45:05Z,37.784605,-122.407278,12.39
2020-02-02T22:45:06Z,37.784608,-122.407263,12.59
2020-02-02T22:45:07Z,37.784613,-122.407255,12.09
2020-02-02T22:45:08Z,37.784628,-122.407248,12.9
2020-02-02T22:45:09Z,37.784645,-122.407240,12.7
2020-02-02T22:45:10Z,37.784660,-122.407248,12.6
2020-02-02T22:45:11Z,37.784670,-122.407245,12.2
2020-02-02T22:45:12Z,37.784682,-122.407238,12.1
2020-02-02T22:45:13Z,37.784688,-122.407228,12.2
2020-02-02T22:45:14Z,37.784698,-122.407223,12.6
2020-02-02T22:45:15Z,37.784713,-122.407215,12.8
2020-02-02T22:45:16Z,37.784720,-122.407210,12.4
2020-02-02T22:45:17Z,37.784727,-122.407215,12.1
2020-02-02T22:45:18Z,37.784735,-122.407210,12.5
2020-02-02T22:45:19Z,37.784748,-122.407205,12.4
2020-02-02T22:45:20Z,37.784758,-122.407197,12.4
2020-02-02T22:45:21Z,37.784760,-122.407197,12.4
2020-02-02T22:45:22Z,37.784765,-122.407192,12.5
2020-02-02T22:45:23Z,37.784782,-122.407190,12.7
2020-02-02T22:45:24Z,37.784793,-122.407187,12.6
2020-02-02T22:45:25Z,37.784798,-122.407188,12.1
2020-02-02T22:45:26Z,37.784805,-122.407180,12.0
2020-02-02T22:45:27Z,37.784820,-122.407170,13.0
2020-02-02T22:45:28Z,37.784838,-122.407175,13.2
2020-02-02T22:45:29Z,37.784842,-122.407187,13.2
2020-02-02T22:45:30Z,37.784850,-122.407188,13.3
2020-02-02T22:45:31Z,37.784852,-122.407195,12.99
2020-02-02T22:45:32Z,37.784855,-122.407197,13.39
2020-02-02T22:45:33Z,37.784858,-122.407203,13.3
2020-02-02T22:45:34Z,37.784855,-122.407203,13.3
2020-02-02T22:45:35Z,37.784862,-122.407207,13.3
2020-02-02T22:45:36Z,37.784868,-122.407205,13.5
2020-02-02T22:45:37Z,37.784873,-122.407202,13.7
2020-02-02T22:45:38Z,37.784883,-122.407210,14.0
2020-02-02T22:45:39Z,37.784888,-122.407210,13.6
2020-02-02T22:45:40Z,37.784888,-122.407207,13.3
2020-02-02T22:45:41Z,37.784882,-122.407213,13.39
2020-02-02T22:45:42Z,37.784873,-122.407217,13.7
2020-02-02T22:45:43Z,37.784868,-122.407202,13.8
2020-02-02T22:45:44Z,37.784868,-122.407213,13.4
2020-02-02T22:45:45Z,37.784863,-122.407223,13.5
2020-02-02T22:45:46Z,37.784865,-122.407230,13.4
