timestamp,lap time,stroke count,stroke type
2024-08-01T00:18:23Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T00:42:18Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T00:43:11Z,00:00:26.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T01:11:28Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T01:16:44Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:02:45Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:03:55Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:05:31Z,00:00:39.000,27,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:07:50Z,00:00:16.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:08:20Z,00:00:08.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:08:40Z,00:00:13.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:12:33Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:23:33Z,00:00:33.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:46:02Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:49:12Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T16:50:48Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T17:22:58Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T17:23:42Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T17:24:12Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-08-01T17:26:30Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
