timestamp,floors
2016-03-01T02:10:00Z,1
2016-03-01T02:11:00Z,3
2016-03-01T02:46:00Z,2
2016-03-01T03:50:00Z,1
2016-03-01T06:21:00Z,1
2016-03-01T06:22:00Z,1
2016-03-01T06:29:00Z,1
2016-03-01T06:30:00Z,3
2016-03-01T07:50:00Z,2
2016-03-01T08:40:00Z,1
2016-03-01T08:41:00Z,2
2016-03-01T09:56:00Z,1
2016-03-01T10:15:00Z,1
2016-03-01T11:23:00Z,1
2016-03-01T11:24:00Z,1
2016-03-01T11:25:00Z,1
2016-03-01T13:35:00Z,1
2016-03-01T14:49:00Z,1
2016-03-01T14:50:00Z,1
2016-03-02T01:42:00Z,1
2016-03-02T01:43:00Z,1
2016-03-02T02:13:00Z,1
2016-03-02T02:14:00Z,1
2016-03-02T02:40:00Z,1
2016-03-02T03:35:00Z,2
2016-03-02T04:15:00Z,1
2016-03-02T04:16:00Z,1
2016-03-02T05:37:00Z,1
2016-03-02T05:38:00Z,1
2016-03-02T06:13:00Z,1
2016-03-02T06:33:00Z,1
2016-03-02T06:34:00Z,1
2016-03-02T07:49:00Z,2
2016-03-02T10:39:00Z,1
2016-03-02T10:57:00Z,1
2016-03-02T11:13:00Z,1
2016-03-02T12:36:00Z,1
2016-03-02T12:37:00Z,1
2016-03-02T13:52:00Z,1
2016-03-03T01:35:00Z,1
2016-03-03T02:13:00Z,2
2016-03-03T02:34:00Z,1
2016-03-03T02:35:00Z,1
2016-03-03T06:10:00Z,2
2016-03-03T06:11:00Z,1
2016-03-03T06:12:00Z,2
2016-03-03T06:13:00Z,3
2016-03-03T07:31:00Z,1
2016-03-03T07:32:00Z,1
2016-03-03T07:33:00Z,1
2016-03-03T07:34:00Z,2
2016-03-03T09:17:00Z,2
2016-03-03T11:16:00Z,1
2016-03-03T12:10:00Z,1
2016-03-03T12:11:00Z,1
2016-03-03T12:44:00Z,1
2016-03-03T13:40:00Z,1
2016-03-03T13:41:00Z,1
2016-03-04T01:17:00Z,1
2016-03-04T02:15:00Z,2
2016-03-04T02:40:00Z,2
2016-03-04T03:01:00Z,1
2016-03-04T03:02:00Z,1
2016-03-04T11:31:00Z,1
2016-03-04T11:32:00Z,1
2016-03-04T12:14:00Z,1
2016-03-04T12:33:00Z,1
2016-03-04T14:22:00Z,1
2016-03-04T14:23:00Z,1
2016-03-04T16:29:00Z,1
2016-03-05T04:42:00Z,1
2016-03-05T09:48:00Z,1
2016-03-05T11:01:00Z,1
2016-03-05T18:28:00Z,1
2016-03-05T18:29:00Z,1
2016-03-05T19:07:00Z,1
2016-03-06T03:36:00Z,1
2016-03-06T04:16:00Z,1
2016-03-06T04:17:00Z,1
2016-03-06T05:02:00Z,1
2016-03-06T06:09:00Z,1
2016-03-06T06:10:00Z,1
2016-03-06T08:44:00Z,1
2016-03-06T14:54:00Z,1
2016-03-06T16:55:00Z,1
2016-03-06T16:56:00Z,1
2016-03-07T02:13:00Z,1
2016-03-07T02:14:00Z,1
2016-03-07T02:33:00Z,2
2016-03-07T04:56:00Z,2
2016-03-07T05:35:00Z,2
2016-03-07T06:22:00Z,1
2016-03-07T06:23:00Z,1
2016-03-07T06:24:00Z,1
2016-03-07T06:25:00Z,1
2016-03-07T10:04:00Z,1
2016-03-07T10:53:00Z,1
2016-03-07T10:54:00Z,1
2016-03-07T11:11:00Z,1
2016-03-07T12:04:00Z,1
2016-03-21T10:30:00Z,1
2016-03-21T12:59:00Z,1
