timestamp,heart rate zone,total minutes
2023-02-01T01:40:00Z,fat burn,1
2023-02-01T01:41:00Z,fat burn,1
2023-02-01T01:42:00Z,fat burn,1
2023-02-01T01:43:00Z,fat burn,1
2023-02-01T01:44:00Z,fat burn,1
2023-02-01T01:46:00Z,fat burn,1
2023-02-01T01:47:00Z,fat burn,1
2023-02-01T01:49:00Z,fat burn,1
2023-02-01T01:50:00Z,fat burn,1
2023-02-01T01:51:00Z,fat burn,1
2023-02-01T01:52:00Z,fat burn,1
2023-02-01T03:04:00Z,fat burn,1
2023-02-01T16:22:00Z,fat burn,1
2023-02-01T16:23:00Z,fat burn,1
2023-02-01T16:24:00Z,cardio,2
2023-02-01T16:25:00Z,fat burn,1
2023-02-01T16:27:00Z,fat burn,1
2023-02-01T16:28:00Z,fat burn,1
2023-02-01T16:29:00Z,fat burn,1
2023-02-01T16:30:00Z,cardio,2
2023-02-01T16:31:00Z,cardio,2
2023-02-01T16:32:00Z,fat burn,1
2023-02-01T16:42:00Z,fat burn,1
2023-02-01T16:45:00Z,fat burn,1
2023-02-01T16:46:00Z,cardio,2
2023-02-01T16:47:00Z,fat burn,1
2023-02-01T16:51:00Z,fat burn,1
2023-02-01T16:52:00Z,fat burn,1
2023-02-01T16:53:00Z,fat burn,1
2023-02-01T16:54:00Z,fat burn,1
2023-02-01T16:55:00Z,fat burn,1
2023-02-01T16:56:00Z,fat burn,1
2023-02-01T16:57:00Z,fat burn,1
2023-02-01T16:58:00Z,fat burn,1
2023-02-01T16:59:00Z,fat burn,1
2023-02-01T17:00:00Z,fat burn,1
2023-02-01T17:01:00Z,fat burn,1
2023-02-01T17:02:00Z,fat burn,1
2023-02-01T17:03:00Z,fat burn,1
2023-02-01T17:04:00Z,fat burn,1
2023-02-02T03:18:00Z,fat burn,1
2023-02-02T03:19:00Z,fat burn,1
2023-02-02T03:20:00Z,fat burn,1
2023-02-02T03:21:00Z,fat burn,1
2023-02-02T03:22:00Z,fat burn,1
2023-02-02T03:23:00Z,fat burn,1
2023-02-02T03:24:00Z,fat burn,1
2023-02-02T03:25:00Z,fat burn,1
2023-02-02T03:26:00Z,fat burn,1
2023-02-02T03:27:00Z,fat burn,1
2023-02-02T03:28:00Z,fat burn,1
2023-02-02T03:29:00Z,fat burn,1
2023-02-02T03:38:00Z,fat burn,1
2023-02-02T03:39:00Z,fat burn,1
2023-02-02T03:40:00Z,fat burn,1
2023-02-02T03:41:00Z,fat burn,1
2023-02-02T03:44:00Z,fat burn,1
2023-02-02T03:50:00Z,fat burn,1
2023-02-02T16:12:00Z,fat burn,1
2023-02-02T16:13:00Z,fat burn,1
2023-02-02T16:14:00Z,fat burn,1
2023-02-02T16:15:00Z,fat burn,1
2023-02-02T16:16:00Z,fat burn,1
2023-02-02T16:17:00Z,fat burn,1
2023-02-02T16:18:00Z,fat burn,1
