timestamp,steps
2014-11-01T02:49:00Z,16
2014-11-01T03:17:00Z,32
2014-11-01T03:18:00Z,9
2014-11-01T03:20:00Z,4
2014-11-01T03:23:00Z,16
2014-11-01T03:24:00Z,36
2014-11-01T03:25:00Z,7
2014-11-01T03:26:00Z,38
2014-11-01T03:27:00Z,30
2014-11-01T03:28:00Z,43
2014-11-01T03:29:00Z,10
2014-11-01T03:30:00Z,40
2014-11-01T03:32:00Z,26
2014-11-01T03:33:00Z,28
2014-11-01T03:47:00Z,29
2014-11-01T03:48:00Z,28
2014-11-01T03:55:00Z,43
2014-11-01T03:59:00Z,30
2014-11-01T04:00:00Z,36
2014-11-01T04:06:00Z,25
2014-11-01T04:07:00Z,26
2014-11-01T04:10:00Z,21
2014-11-01T04:11:00Z,37
2014-11-01T04:12:00Z,37
2014-11-01T04:13:00Z,3
2014-11-01T04:15:00Z,16
2014-11-01T04:29:00Z,9
2014-11-01T04:30:00Z,54
2014-11-01T04:31:00Z,42
2014-11-01T04:32:00Z,88
2014-11-01T04:33:00Z,11
2014-11-01T04:35:00Z,42
2014-11-01T04:36:00Z,55
2014-11-01T04:48:00Z,13
2014-11-01T05:04:00Z,31
2014-11-01T05:05:00Z,50
2014-11-01T05:06:00Z,42
2014-11-01T05:07:00Z,15
2014-11-01T05:08:00Z,27
2014-11-01T05:09:00Z,41
2014-11-01T05:10:00Z,20
2014-11-01T05:14:00Z,59
2014-11-01T05:15:00Z,63
2014-11-01T05:16:00Z,52
2014-11-01T05:17:00Z,4
2014-11-01T05:18:00Z,76
2014-11-01T05:24:00Z,16
2014-11-01T05:26:00Z,15
2014-11-01T05:37:00Z,12
2014-11-01T05:39:00Z,17
2014-11-01T05:41:00Z,7
2014-11-01T05:43:00Z,17
2014-11-01T05:44:00Z,63
2014-11-01T05:45:00Z,15
2014-11-01T05:48:00Z,8
2014-11-01T05:52:00Z,9
2014-11-01T05:55:00Z,6
2014-11-01T05:58:00Z,8
2014-11-01T05:59:00Z,7
2014-11-01T06:03:00Z,35
2014-11-01T06:04:00Z,43
2014-11-01T06:05:00Z,39
2014-11-01T06:13:00Z,48
2014-11-01T06:14:00Z,12
2014-11-01T06:15:00Z,21
2014-11-01T06:22:00Z,35
2014-11-01T06:23:00Z,26
2014-11-01T06:52:00Z,9
2014-11-01T07:29:00Z,15
2014-11-01T07:31:00Z,25
2014-11-01T07:32:00Z,6
2014-11-01T07:38:00Z,71
2014-11-01T07:39:00Z,64
2014-11-01T07:40:00Z,44
2014-11-01T07:41:00Z,33
2014-11-01T07:42:00Z,42
2014-11-01T07:43:00Z,62
2014-11-01T07:44:00Z,80
2014-11-01T07:45:00Z,69
2014-11-01T07:46:00Z,49
2014-11-01T07:47:00Z,14
2014-11-01T07:54:00Z,34
2014-11-01T07:55:00Z,58
2014-11-01T07:56:00Z,47
2014-11-01T07:57:00Z,51
2014-11-01T07:58:00Z,64
2014-11-01T07:59:00Z,39
2014-11-01T08:00:00Z,32
2014-11-01T08:02:00Z,8
2014-11-01T08:11:00Z,6
2014-11-01T08:30:00Z,13
2014-11-01T08:31:00Z,80
2014-11-01T08:32:00Z,92
2014-11-01T08:33:00Z,112
2014-11-01T08:34:00Z,43
2014-11-01T08:58:00Z,10
2014-11-01T09:07:00Z,7
2014-11-01T09:19:00Z,6
2014-11-01T09:21:00Z,5
2014-11-01T09:25:00Z,13
2014-11-01T09:28:00Z,5
2014-11-01T09:29:00Z,4
2014-11-01T09:37:00Z,82
2014-11-01T09:38:00Z,87
2014-11-01T09:39:00Z,94
2014-11-01T09:40:00Z,75
2014-11-01T09:41:00Z,37
2014-11-01T09:42:00Z,48
2014-11-01T09:43:00Z,8
2014-11-01T09:44:00Z,45
2014-11-01T09:45:00Z,24
2014-11-01T10:06:00Z,7
2014-11-01T10:15:00Z,39
2014-11-01T10:16:00Z,79
2014-11-01T10:17:00Z,16
2014-11-01T10:18:00Z,62
2014-11-01T10:19:00Z,37
2014-11-01T10:20:00Z,34
2014-11-01T10:21:00Z,54
2014-11-01T10:22:00Z,33
2014-11-01T10:23:00Z,9
2014-11-01T10:24:00Z,32
2014-11-01T10:25:00Z,7
2014-11-01T10:55:00Z,9
2014-11-01T11:33:00Z,5
2014-11-01T11:37:00Z,16
2014-11-01T11:38:00Z,7
2014-11-01T11:41:00Z,4
2014-11-01T11:42:00Z,35
2014-11-01T11:44:00Z,4
2014-11-01T11:45:00Z,19
2014-11-01T11:46:00Z,24
2014-11-01T11:47:00Z,42
2014-11-01T11:48:00Z,7
2014-11-01T11:56:00Z,11
2014-11-01T11:57:00Z,65
2014-11-01T11:58:00Z,65
2014-11-01T12:02:00Z,11
2014-11-01T12:03:00Z,31
2014-11-01T12:04:00Z,38
2014-11-01T12:05:00Z,41
2014-11-01T12:06:00Z,8
2014-11-01T12:11:00Z,12
2014-11-01T12:12:00Z,25
2014-11-01T12:13:00Z,15
2014-11-01T12:14:00Z,39
2014-11-01T12:18:00Z,5
2014-11-01T12:20:00Z,6
2014-11-01T12:21:00Z,8
2014-11-01T12:22:00Z,6
2014-11-01T12:23:00Z,5
2014-11-01T12:26:00Z,14
2014-11-01T12:29:00Z,4
2014-11-01T12:31:00Z,15
2014-11-01T12:32:00Z,52
2014-11-01T12:33:00Z,15
2014-11-01T12:34:00Z,22
2014-11-01T12:36:00Z,9
2014-11-01T12:40:00Z,5
2014-11-01T12:43:00Z,6
2014-11-01T12:44:00Z,11
2014-11-01T12:51:00Z,4
2014-11-01T12:52:00Z,31
2014-11-01T12:53:00Z,48
2014-11-01T12:54:00Z,12
2014-11-01T12:55:00Z,42
2014-11-01T12:56:00Z,41
2014-11-01T12:57:00Z,25
2014-11-01T12:58:00Z,41
2014-11-01T12:59:00Z,17
2014-11-01T13:00:00Z,32
2014-11-01T13:01:00Z,4
2014-11-01T13:02:00Z,26
2014-11-01T13:03:00Z,46
2014-11-01T13:04:00Z,59
2014-11-01T13:05:00Z,37
2014-11-01T13:06:00Z,50
2014-11-01T13:07:00Z,45
2014-11-01T13:08:00Z,44
2014-11-01T13:09:00Z,68
2014-11-01T13:10:00Z,74
2014-11-01T13:11:00Z,99
2014-11-01T13:12:00Z,66
2014-11-01T13:13:00Z,88
2014-11-01T13:14:00Z,100
2014-11-01T13:15:00Z,97
2014-11-01T13:16:00Z,91
2014-11-01T13:17:00Z,69
2014-11-01T13:18:00Z,78
2014-11-01T13:19:00Z,47
2014-11-01T13:20:00Z,70
2014-11-01T13:21:00Z,50
2014-11-01T13:22:00Z,5
2014-11-01T13:23:00Z,35
2014-11-01T13:24:00Z,49
2014-11-01T13:25:00Z,35
2014-11-01T13:26:00Z,59
2014-11-01T13:27:00Z,54
2014-11-01T13:28:00Z,24
2014-11-01T13:29:00Z,39
2014-11-01T13:30:00Z,43
2014-11-01T13:31:00Z,32
2014-11-01T13:32:00Z,48
2014-11-01T13:33:00Z,28
2014-11-01T13:34:00Z,16
2014-11-01T13:35:00Z,23
2014-11-01T13:36:00Z,39
2014-11-01T13:37:00Z,39
2014-11-01T13:38:00Z,65
2014-11-01T13:39:00Z,60
2014-11-01T13:40:00Z,78
2014-11-01T13:41:00Z,88
2014-11-01T13:42:00Z,48
2014-11-01T13:43:00Z,38
2014-11-01T13:46:00Z,20
2014-11-01T13:49:00Z,19
2014-11-01T13:50:00Z,18
2014-11-01T14:13:00Z,8
2014-11-01T14:14:00Z,4
2014-11-01T14:31:00Z,7
2014-11-01T14:36:00Z,12
2014-11-01T14:38:00Z,10
2014-11-01T14:41:00Z,64
2014-11-01T14:42:00Z,22
2014-11-01T14:43:00Z,53
2014-11-01T14:44:00Z,28
2014-11-01T14:45:00Z,15
2014-11-01T14:49:00Z,7
2014-11-01T14:50:00Z,18
2014-11-01T14:51:00Z,40
