timestamp,heart rate zone,total minutes
2024-05-01T13:58:00Z,fat burn,1
2024-05-01T13:59:00Z,fat burn,1
2024-05-01T14:00:00Z,fat burn,1
2024-05-01T15:27:00Z,cardio,2
2024-05-01T15:28:00Z,fat burn,1
2024-05-01T15:29:00Z,fat burn,1
2024-05-01T15:30:00Z,fat burn,1
2024-05-01T15:31:00Z,fat burn,1
2024-05-01T15:32:00Z,fat burn,1
2024-05-01T15:33:00Z,fat burn,1
2024-05-01T15:34:00Z,fat burn,1
2024-05-01T15:35:00Z,fat burn,1
2024-05-01T15:36:00Z,fat burn,1
2024-05-01T15:37:00Z,fat burn,1
2024-05-01T15:38:00Z,cardio,2
2024-05-01T15:39:00Z,cardio,2
2024-05-01T15:40:00Z,fat burn,1
2024-05-01T15:41:00Z,fat burn,1
2024-05-01T15:44:00Z,fat burn,1
2024-05-01T15:45:00Z,fat burn,1
2024-05-01T15:46:00Z,fat burn,1
2024-05-01T15:47:00Z,fat burn,1
2024-05-01T15:48:00Z,fat burn,1
2024-05-01T15:49:00Z,fat burn,1
2024-05-01T15:50:00Z,fat burn,1
2024-05-01T15:51:00Z,fat burn,1
2024-05-01T18:30:00Z,fat burn,1
2024-05-02T00:11:00Z,fat burn,1
2024-05-02T00:12:00Z,fat burn,1
2024-05-02T14:01:00Z,fat burn,1
2024-05-02T14:02:00Z,fat burn,1
2024-05-02T14:03:00Z,fat burn,1
2024-05-02T14:04:00Z,fat burn,1
2024-05-02T14:05:00Z,cardio,2
2024-05-02T14:06:00Z,fat burn,1
2024-05-02T14:07:00Z,fat burn,1
2024-05-02T14:08:00Z,fat burn,1
2024-05-02T14:09:00Z,cardio,2
2024-05-02T14:10:00Z,fat burn,1
2024-05-02T14:11:00Z,fat burn,1
2024-05-02T14:12:00Z,fat burn,1
2024-05-02T14:13:00Z,fat burn,1
2024-05-02T14:14:00Z,fat burn,1
2024-05-02T14:15:00Z,fat burn,1
2024-05-02T14:16:00Z,cardio,2
2024-05-02T14:17:00Z,cardio,2
2024-05-02T14:18:00Z,fat burn,1
2024-05-02T14:19:00Z,fat burn,1
2024-05-02T14:20:00Z,cardio,2
2024-05-02T14:21:00Z,fat burn,1
2024-05-02T14:22:00Z,fat burn,1
2024-05-02T14:23:00Z,fat burn,1
2024-05-02T14:24:00Z,fat burn,1
2024-05-02T14:25:00Z,fat burn,1
2024-05-02T14:26:00Z,fat burn,1
2024-05-02T14:27:00Z,cardio,2
2024-05-02T14:28:00Z,cardio,2
2024-05-02T14:29:00Z,cardio,2
2024-05-02T14:30:00Z,cardio,2
2024-05-02T14:31:00Z,fat burn,1
2024-05-02T14:33:00Z,fat burn,1
2024-05-02T14:34:00Z,fat burn,1
2024-05-02T14:35:00Z,fat burn,1
2024-05-02T14:36:00Z,fat burn,1
2024-05-02T14:37:00Z,fat burn,1
2024-05-02T14:38:00Z,fat burn,1
2024-05-02T14:39:00Z,fat burn,1
2024-05-02T16:10:00Z,fat burn,1
2024-05-02T16:50:00Z,fat burn,1
2024-05-02T16:52:00Z,fat burn,1
2024-05-02T20:44:00Z,fat burn,1
2024-05-02T23:17:00Z,fat burn,1
2024-05-02T23:18:00Z,fat burn,1
2024-05-02T23:19:00Z,fat burn,1
2024-05-02T23:20:00Z,fat burn,1
2024-05-02T23:56:00Z,fat burn,1
2024-05-03T13:16:00Z,fat burn,1
2024-05-03T13:17:00Z,cardio,2
2024-05-03T13:18:00Z,cardio,2
2024-05-03T13:19:00Z,cardio,2
2024-05-03T13:20:00Z,cardio,2
2024-05-03T13:21:00Z,cardio,2
2024-05-03T13:22:00Z,cardio,2
2024-05-03T13:23:00Z,cardio,2
2024-05-03T13:24:00Z,fat burn,1
2024-05-03T13:25:00Z,cardio,2
2024-05-03T13:26:00Z,cardio,2
2024-05-03T13:27:00Z,cardio,2
2024-05-03T13:28:00Z,fat burn,1
2024-05-03T13:29:00Z,fat burn,1
2024-05-03T13:30:00Z,fat burn,1
2024-05-03T13:31:00Z,fat burn,1
2024-05-03T13:32:00Z,fat burn,1
2024-05-03T13:33:00Z,fat burn,1
2024-05-03T13:34:00Z,fat burn,1
2024-05-03T13:35:00Z,fat burn,1
2024-05-03T13:36:00Z,fat burn,1
2024-05-03T13:37:00Z,fat burn,1
2024-05-03T13:38:00Z,fat burn,1
2024-05-03T14:35:00Z,fat burn,1
2024-05-03T14:36:00Z,fat burn,1
2024-05-03T14:38:00Z,fat burn,1
2024-05-03T14:39:00Z,fat burn,1
2024-05-03T14:40:00Z,fat burn,1
2024-05-04T15:07:00Z,fat burn,1
2024-05-04T15:08:00Z,fat burn,1
2024-05-04T15:09:00Z,fat burn,1
2024-05-04T15:10:00Z,cardio,2
2024-05-04T15:11:00Z,fat burn,1
2024-05-04T15:12:00Z,fat burn,1
2024-05-04T15:13:00Z,fat burn,1
2024-05-04T15:14:00Z,fat burn,1
2024-05-04T15:15:00Z,fat burn,1
2024-05-04T15:16:00Z,cardio,2
2024-05-04T15:17:00Z,fat burn,1
2024-05-04T15:18:00Z,fat burn,1
2024-05-04T15:19:00Z,fat burn,1
2024-05-04T15:20:00Z,fat burn,1
2024-05-04T15:21:00Z,fat burn,1
2024-05-04T15:22:00Z,fat burn,1
2024-05-04T15:23:00Z,fat burn,1
