timestamp,beats per minute
2020-06-18T00:00:03Z,57.0
2020-06-18T00:00:08Z,58.0
2020-06-18T00:00:13Z,59.0
2020-06-18T00:00:23Z,61.0
2020-06-18T00:00:28Z,62.0
2020-06-18T00:00:43Z,62.0
2020-06-18T00:00:48Z,62.0
2020-06-18T00:00:53Z,64.0
2020-06-18T00:00:58Z,66.0
2020-06-18T00:01:03Z,67.0
2020-06-18T00:01:18Z,67.0
2020-06-18T00:01:23Z,69.0
2020-06-18T00:01:28Z,70.0
2020-06-18T00:01:43Z,70.0
2020-06-18T00:01:49Z,72.0
2020-06-18T00:01:54Z,68.0
2020-06-18T00:01:59Z,65.0
2020-06-18T00:02:14Z,66.0
2020-06-18T00:02:24Z,67.0
2020-06-18T00:02:34Z,66.0
2020-06-18T00:02:39Z,65.0
2020-06-18T00:02:49Z,66.0
2020-06-18T00:02:54Z,65.0
2020-06-18T00:02:59Z,67.0
2020-06-18T00:03:04Z,68.0
2020-06-18T00:03:09Z,67.0
2020-06-18T00:03:14Z,65.0
2020-06-18T00:03:29Z,64.0
2020-06-18T00:03:39Z,63.0
2020-06-18T00:03:54Z,64.0
2020-06-18T00:03:59Z,65.0
2020-06-18T00:04:14Z,65.0
2020-06-18T00:04:29Z,65.0
2020-06-18T00:04:44Z,64.0
2020-06-18T00:04:59Z,64.0
2020-06-18T00:05:09Z,65.0
2020-06-18T00:05:24Z,65.0
2020-06-18T00:05:34Z,66.0
2020-06-18T00:05:44Z,67.0
2020-06-18T00:05:59Z,66.0
2020-06-18T00:06:09Z,67.0
2020-06-18T00:06:14Z,66.0
2020-06-18T00:06:19Z,65.0
2020-06-18T00:06:24Z,65.0
2020-06-18T00:06:29Z,63.0
2020-06-18T00:06:39Z,64.0
2020-06-18T00:06:54Z,65.0
2020-06-18T00:06:59Z,64.0
2020-06-18T00:07:04Z,65.0
2020-06-18T00:07:09Z,66.0
2020-06-18T00:07:14Z,65.0
2020-06-18T00:07:19Z,64.0
2020-06-18T00:07:34Z,64.0
2020-06-18T00:07:49Z,65.0
2020-06-18T00:07:54Z,66.0
2020-06-18T00:07:59Z,67.0
2020-06-18T00:08:14Z,68.0
2020-06-18T00:08:19Z,67.0
2020-06-18T00:08:24Z,66.0
2020-06-18T00:08:39Z,66.0
2020-06-18T00:08:49Z,67.0
2020-06-18T00:09:04Z,67.0
2020-06-18T00:09:19Z,67.0
2020-06-18T00:09:34Z,67.0
2020-06-18T00:09:49Z,66.0
2020-06-18T00:10:04Z,67.0
2020-06-18T00:10:14Z,67.0
2020-06-18T00:10:19Z,66.0
2020-06-18T00:10:24Z,66.0
2020-06-18T00:10:39Z,66.0
2020-06-18T00:10:54Z,66.0
2020-06-18T00:11:09Z,67.0
2020-06-18T00:11:14Z,66.0
2020-06-18T00:11:29Z,66.0
2020-06-18T00:11:34Z,65.0
2020-06-18T00:11:39Z,64.0
2020-06-18T00:11:49Z,65.0
2020-06-18T00:11:59Z,64.0
2020-06-18T00:12:04Z,65.0
2020-06-18T00:12:09Z,66.0
2020-06-18T00:12:14Z,67.0
2020-06-18T00:12:29Z,67.0
2020-06-18T00:12:44Z,68.0
2020-06-18T00:12:49Z,67.0
2020-06-18T00:12:54Z,68.0
2020-06-18T00:12:59Z,71.0
2020-06-18T00:13:04Z,74.0
2020-06-18T00:13:09Z,77.0
2020-06-18T00:13:14Z,77.0
2020-06-18T00:13:29Z,77.0
2020-06-18T00:13:44Z,77.0
2020-06-18T00:13:49Z,78.0
2020-06-18T00:13:54Z,79.0
2020-06-18T00:13:59Z,81.0
2020-06-18T00:14:04Z,83.0
2020-06-18T00:14:09Z,84.0
2020-06-18T00:14:24Z,85.0
2020-06-18T00:14:29Z,86.0
2020-06-18T00:14:34Z,89.0
2020-06-18T00:14:39Z,95.0
2020-06-18T00:14:44Z,93.0
2020-06-18T00:14:49Z,95.0
2020-06-18T00:14:54Z,94.0
2020-06-18T00:14:59Z,92.0
2020-06-18T00:15:04Z,89.0
2020-06-18T00:15:09Z,85.0
2020-06-18T00:15:14Z,82.0
2020-06-18T00:15:19Z,81.0
2020-06-18T00:15:29Z,82.0
2020-06-18T00:15:34Z,86.0
2020-06-18T00:15:39Z,85.0
2020-06-18T00:15:44Z,84.0
2020-06-18T00:15:59Z,84.0
2020-06-18T00:16:04Z,85.0
2020-06-18T00:16:19Z,86.0
2020-06-18T00:16:34Z,85.0
2020-06-18T00:16:44Z,84.0
2020-06-18T00:16:59Z,84.0
2020-06-18T00:17:04Z,83.0
2020-06-18T00:17:09Z,82.0
2020-06-18T00:17:14Z,81.0
2020-06-18T00:17:19Z,80.0
2020-06-18T00:17:24Z,80.0
2020-06-18T00:17:29Z,79.0
2020-06-18T00:17:34Z,78.0
2020-06-18T00:17:39Z,77.0
2020-06-18T00:17:44Z,76.0
2020-06-18T00:17:49Z,75.0
2020-06-18T00:17:54Z,74.0
2020-06-18T00:17:59Z,73.0
2020-06-18T00:18:09Z,75.0
2020-06-18T00:18:14Z,76.0
2020-06-18T00:18:29Z,76.0
2020-06-18T00:18:44Z,76.0
2020-06-18T00:18:49Z,76.0
2020-06-18T00:18:59Z,74.0
2020-06-18T00:19:09Z,75.0
2020-06-18T00:19:14Z,76.0
2020-06-18T00:19:19Z,77.0
2020-06-18T00:19:29Z,78.0
2020-06-18T00:19:39Z,79.0
2020-06-18T00:19:44Z,80.0
2020-06-18T00:19:49Z,79.0
2020-06-18T00:19:54Z,77.0
2020-06-18T00:19:59Z,76.0
2020-06-18T00:20:04Z,75.0
2020-06-18T00:20:09Z,74.0
2020-06-18T00:20:24Z,74.0
2020-06-18T00:20:25Z,74.0
2020-06-18T00:20:30Z,73.0
2020-06-18T00:20:40Z,72.0
2020-06-18T00:20:45Z,70.0
2020-06-18T00:20:50Z,69.0
2020-06-18T00:21:00Z,68.0
2020-06-18T00:21:05Z,68.0
2020-06-18T00:21:10Z,67.0
2020-06-18T00:21:25Z,68.0
2020-06-18T00:21:30Z,69.0
2020-06-18T00:21:35Z,72.0
2020-06-18T00:21:50Z,71.0
