timestamp,gain
2016-09-01T07:51:00Z,3048
2016-09-01T11:21:00Z,3048
2016-09-01T12:45:00Z,3048
2016-09-01T16:34:00Z,3048
2016-09-02T04:08:00Z,3048
2016-09-02T05:16:00Z,3048
2016-09-02T06:42:00Z,3048
2016-09-02T06:43:00Z,3048
2016-09-02T06:58:00Z,3048
2016-09-02T09:09:00Z,3048
2016-09-02T10:04:00Z,3048
2016-09-02T10:05:00Z,3048
2016-09-02T17:16:00Z,3048
2016-09-03T02:13:00Z,6096
2016-09-03T02:14:00Z,3048
2016-09-03T03:15:00Z,6096
2016-09-03T03:50:00Z,6096
2016-09-03T04:10:00Z,6096
2016-09-03T04:11:00Z,6096
2016-09-03T04:31:00Z,6096
2016-09-03T04:32:00Z,6096
2016-09-03T06:07:00Z,3048
2016-09-03T06:41:00Z,3048
2016-09-03T06:42:00Z,3048
2016-09-03T07:02:00Z,3048
2016-09-03T08:03:00Z,3048
2016-09-03T08:56:00Z,3048
2016-09-03T10:45:00Z,3048
2016-09-03T16:24:00Z,3048
2016-09-04T03:26:00Z,3048
2016-09-04T03:42:00Z,3048
2016-09-04T04:07:00Z,3048
2016-09-04T05:44:00Z,3048
2016-09-04T06:17:00Z,3048
2016-09-04T06:18:00Z,6096
2016-09-04T08:26:00Z,3048
2016-09-04T08:27:00Z,6096
2016-09-04T08:28:00Z,3048
2016-09-04T08:49:00Z,3048
2016-09-04T14:11:00Z,3048
2016-09-04T15:23:00Z,3048
2016-09-04T17:43:00Z,6096
2016-09-04T17:44:00Z,3048
2016-09-05T03:06:00Z,3048
2016-09-05T03:07:00Z,3048
2016-09-05T03:57:00Z,3048
2016-09-05T04:37:00Z,3048
2016-09-05T04:57:00Z,3048
2016-09-05T05:38:00Z,3048
2016-09-05T05:58:00Z,3048
2016-09-05T06:06:00Z,3048
2016-09-05T06:07:00Z,3048
2016-09-05T07:03:00Z,3048
2016-09-05T07:04:00Z,3048
2016-09-05T09:48:00Z,3048
2016-09-05T11:11:00Z,3048
2016-09-05T12:00:00Z,3048
2016-09-05T12:32:00Z,3048
2016-09-05T12:53:00Z,3048
2016-09-05T13:35:00Z,3048
2016-09-05T13:53:00Z,3048
2016-09-05T14:26:00Z,3048
2016-09-05T14:56:00Z,3048
2016-09-06T02:35:00Z,3048
2016-09-06T02:36:00Z,3048
2016-09-06T05:38:00Z,3048
2016-09-06T05:39:00Z,3048
2016-09-06T05:40:00Z,3048
2016-09-06T05:41:00Z,3048
2016-09-06T05:42:00Z,6096
2016-09-06T07:00:00Z,3048
2016-09-06T07:45:00Z,3048
2016-09-06T10:20:00Z,3048
2016-09-06T15:42:00Z,3048
2016-09-06T17:14:00Z,3048
2016-09-07T03:03:00Z,3048
2016-09-07T06:39:00Z,3048
2016-09-07T10:01:00Z,3048
2016-09-07T12:49:00Z,3048
2016-09-07T14:21:00Z,3048
2016-09-07T15:05:00Z,3048
2016-09-07T17:39:00Z,3048
2016-09-08T03:04:00Z,3048
2016-09-08T04:43:00Z,3048
2016-09-08T04:44:00Z,3048
2016-09-08T07:42:00Z,3048
2016-09-08T09:09:00Z,3048
2016-09-08T10:22:00Z,3048
2016-09-08T11:37:00Z,3048
2016-09-08T11:45:00Z,3048
2016-09-08T12:23:00Z,3048
2016-09-08T13:32:00Z,3048
2016-09-08T17:01:00Z,3048
2016-09-09T03:08:00Z,3048
2016-09-09T04:21:00Z,3048
2016-09-09T07:37:00Z,3048
2016-09-09T08:17:00Z,3048
2016-09-09T11:01:00Z,3048
2016-09-09T12:00:00Z,3048
2016-09-09T12:01:00Z,3048
2016-09-09T12:59:00Z,3048
2016-09-09T16:25:00Z,3048
2016-09-09T16:57:00Z,3048
2016-09-10T04:28:00Z,6096
2016-09-10T06:22:00Z,3048
2016-09-10T06:52:00Z,3048
2016-09-10T08:14:00Z,3048
2016-09-10T08:43:00Z,3048
2016-09-10T10:07:00Z,3048
2016-09-10T18:40:00Z,3048
2016-09-10T18:41:00Z,3048
2016-09-11T04:30:00Z,3048
2016-09-11T05:26:00Z,3048
2016-09-11T06:15:00Z,9144
2016-09-11T13:11:00Z,3048
2016-09-11T14:22:00Z,3048
2016-09-11T15:50:00Z,3048
2016-09-12T05:56:00Z,3048
2016-09-12T06:51:00Z,3048
2016-09-12T08:49:00Z,3048
2016-09-12T08:50:00Z,3048
2016-09-12T14:52:00Z,3048
2016-09-12T16:39:00Z,3048
2016-09-13T04:00:00Z,3048
2016-09-13T04:01:00Z,3048
2016-09-13T04:27:00Z,3048
2016-09-13T05:02:00Z,3048
2016-09-13T05:19:00Z,3048
2016-09-13T07:29:00Z,3048
2016-09-13T08:20:00Z,3048
2016-09-13T09:06:00Z,3048
2016-09-13T17:29:00Z,3048
2016-09-14T04:27:00Z,3048
2016-09-14T05:34:00Z,3048
2016-09-14T06:43:00Z,3048
2016-09-14T06:44:00Z,3048
2016-09-14T06:45:00Z,3048
2016-09-14T07:06:00Z,3048
2016-09-14T08:10:00Z,3048
2016-09-14T10:10:00Z,3048
2016-09-14T15:10:00Z,3048
2016-09-14T16:22:00Z,3048
2016-09-14T17:18:00Z,3048
2016-09-14T17:19:00Z,3048
2016-09-14T17:28:00Z,3048
2016-09-15T03:13:00Z,3048
2016-09-15T03:14:00Z,3048
2016-09-15T05:40:00Z,3048
2016-09-15T06:48:00Z,3048
2016-09-15T07:36:00Z,9144
2016-09-15T07:37:00Z,3048
2016-09-15T07:55:00Z,3048
2016-09-15T07:56:00Z,3048
2016-09-15T08:03:00Z,3048
2016-09-15T08:04:00Z,9144
2016-09-15T08:05:00Z,3048
2016-09-15T08:06:00Z,6096
2016-09-15T08:07:00Z,3048
2016-09-15T08:36:00Z,3048
2016-09-15T08:56:00Z,6096
2016-09-15T09:23:00Z,3048
2016-09-15T09:24:00Z,3048
2016-09-15T10:17:00Z,3048
2016-09-15T10:18:00Z,3048
2016-09-15T10:19:00Z,9144
2016-09-15T11:56:00Z,3048
2016-09-15T11:57:00Z,9144
2016-09-15T11:58:00Z,6096
2016-09-15T11:59:00Z,12192
2016-09-15T13:33:00Z,3048
2016-09-15T13:41:00Z,3048
2016-09-15T13:49:00Z,6096
2016-09-15T13:50:00Z,3048
2016-09-15T13:51:00Z,3048
2016-09-15T14:06:00Z,6096
2016-09-15T14:30:00Z,6096
2016-09-15T14:57:00Z,6096
2016-09-15T14:58:00Z,6096
2016-09-15T16:13:00Z,3048
2016-09-15T16:14:00Z,3048
2016-09-15T16:38:00Z,3048
2016-09-15T23:26:00Z,3048
2016-09-15T23:27:00Z,6096
2016-09-15T23:28:00Z,3048
2016-09-16T00:02:00Z,3048
2016-09-16T00:32:00Z,3048
2016-09-16T00:33:00Z,3048
2016-09-16T00:34:00Z,3048
2016-09-16T00:52:00Z,3048
2016-09-16T03:35:00Z,12192
2016-09-16T03:36:00Z,3048
2016-09-16T03:37:00Z,9144
2016-09-16T03:38:00Z,9144
2016-09-16T03:43:00Z,3048
2016-09-16T03:44:00Z,3048
2016-09-16T03:45:00Z,15240
2016-09-16T03:46:00Z,6096
2016-09-16T03:47:00Z,6096
2016-09-16T03:53:00Z,3048
2016-09-16T04:01:00Z,3048
2016-09-16T04:02:00Z,3048
2016-09-16T04:03:00Z,3048
2016-09-16T04:09:00Z,3048
2016-09-16T04:10:00Z,6096
2016-09-16T04:11:00Z,3048
2016-09-16T04:12:00Z,3048
2016-09-16T04:17:00Z,3048
2016-09-16T04:18:00Z,12192
2016-09-16T04:19:00Z,3048
2016-09-16T04:20:00Z,6096
2016-09-16T04:21:00Z,3048
2016-09-16T04:22:00Z,6096
2016-09-16T04:23:00Z,3048
2016-09-16T04:24:00Z,6096
2016-09-16T04:25:00Z,12192
2016-09-16T04:26:00Z,6096
2016-09-16T04:27:00Z,12192
2016-09-16T04:28:00Z,15240
2016-09-16T04:29:00Z,6096
2016-09-16T04:30:00Z,6096
2016-09-16T04:31:00Z,6096
2016-09-16T04:32:00Z,15240
2016-09-16T04:33:00Z,3048
2016-09-16T05:39:00Z,3048
2016-09-16T05:40:00Z,3048
2016-09-16T06:43:00Z,3048
2016-09-16T06:44:00Z,3048
2016-09-16T06:45:00Z,18288
2016-09-16T06:46:00Z,15240
2016-09-16T06:47:00Z,3048
2016-09-16T06:48:00Z,6096
2016-09-16T06:49:00Z,6096
2016-09-16T07:28:00Z,3048
2016-09-16T07:29:00Z,3048
2016-09-16T07:30:00Z,3048
2016-09-16T07:36:00Z,9144
2016-09-16T07:37:00Z,3048
2016-09-16T08:32:00Z,3048
2016-09-16T08:33:00Z,6096
2016-09-16T08:34:00Z,3048
2016-09-16T09:56:00Z,3048
2016-09-16T09:57:00Z,3048
2016-09-16T09:58:00Z,3048
2016-09-16T10:25:00Z,12192
2016-09-16T10:26:00Z,3048
2016-09-16T10:27:00Z,3048
