timestamp,distance
2020-03-01T00:09:00Z,3.70
2020-03-01T00:11:00Z,6.30
2020-03-01T00:14:00Z,3.70
2020-03-01T00:15:00Z,25.90
2020-03-01T00:19:00Z,9.40
2020-03-01T00:21:00Z,12.60
2020-03-01T00:31:00Z,54.40
2020-03-01T00:33:00Z,10.10
2020-03-01T00:34:00Z,4.40
2020-03-01T00:35:00Z,5.60
2020-03-01T00:36:00Z,17.00
2020-03-01T00:43:00Z,13.90
2020-03-01T00:44:00Z,8.80
2020-03-01T00:45:00Z,3.70
2020-03-01T00:49:00Z,6.90
2020-03-01T01:33:00Z,5.60
2020-03-01T01:51:00Z,5.60
2020-03-01T01:52:00Z,8.80
2020-03-01T01:54:00Z,19.60
2020-03-01T01:55:00Z,28.40
2020-03-01T01:56:00Z,13.90
2020-03-01T01:57:00Z,15.80
2020-03-01T02:06:00Z,4.40
2020-03-01T02:07:00Z,19.60
2020-03-01T02:08:00Z,24.60
2020-03-01T02:16:00Z,2.50
2020-03-01T02:17:00Z,8.80
2020-03-01T02:21:00Z,11.30
2020-03-01T02:25:00Z,9.40
2020-03-01T02:32:00Z,8.80
2020-03-01T02:34:00Z,15.10
2020-03-01T02:37:00Z,13.90
2020-03-01T02:40:00Z,13.20
2020-03-01T02:45:00Z,6.90
2020-03-01T02:46:00Z,4.40
2020-03-01T02:50:00Z,3.70
2020-03-01T02:59:00Z,11.30
2020-03-01T03:06:00Z,8.20
2020-03-01T03:08:00Z,5.60
2020-03-01T03:34:00Z,24.60
2020-03-01T03:35:00Z,37.90
2020-03-01T03:36:00Z,43.00
2020-03-01T03:37:00Z,27.80
2020-03-01T03:39:00Z,5.60
2020-03-01T03:41:00Z,6.30
2020-03-01T03:52:00Z,44.20
2020-03-01T03:53:00Z,45.50
2020-03-01T03:54:00Z,15.80
2020-03-01T03:56:00Z,16.40
2020-03-01T04:03:00Z,9.40
2020-03-01T04:04:00Z,5.00
2020-03-01T04:05:00Z,2.50
2020-03-01T04:06:00Z,2.50
2020-03-01T04:07:00Z,8.80
2020-03-01T04:12:00Z,18.90
2020-03-01T04:13:00Z,8.80
2020-03-01T04:14:00Z,20.20
2020-03-01T04:15:00Z,11.30
2020-03-01T04:26:00Z,3.10
2020-03-01T04:27:00Z,6.90
2020-03-01T04:32:00Z,4.40
2020-03-01T04:39:00Z,5.00
2020-03-01T04:41:00Z,5.60
2020-03-01T04:42:00Z,7.50
2020-03-01T04:44:00Z,3.10
2020-03-01T04:47:00Z,14.50
2020-03-01T04:48:00Z,8.20
2020-03-01T04:53:00Z,10.70
2020-03-01T05:20:00Z,5.00
2020-03-01T05:45:00Z,6.30
2020-03-01T06:03:00Z,2.50
2020-03-01T06:04:00Z,4.40
2020-03-01T06:05:00Z,6.30
2020-03-01T06:11:00Z,5.00
2020-03-01T06:13:00Z,7.50
2020-03-01T06:14:00Z,30.90
2020-03-01T06:15:00Z,18.30
2020-03-01T06:16:00Z,4.40
2020-03-01T06:27:00Z,3.70
2020-03-01T06:28:00Z,11.30
2020-03-01T06:35:00Z,2.50
2020-03-01T06:36:00Z,5.60
2020-03-01T06:38:00Z,11.30
2020-03-01T06:39:00Z,1.20
2020-03-01T06:40:00Z,5.00
2020-03-01T06:45:00Z,3.10
2020-03-01T06:46:00Z,4.40
2020-03-01T06:47:00Z,14.50
2020-03-01T06:48:00Z,48.70
2020-03-01T06:49:00Z,49.30
2020-03-01T06:50:00Z,31.60
2020-03-01T06:51:00Z,33.50
2020-03-01T06:52:00Z,17.00
2020-03-01T06:53:00Z,15.70
2020-03-01T06:54:00Z,5.00
2020-03-01T06:55:00Z,8.80
2020-03-01T06:56:00Z,17.70
2020-03-01T06:57:00Z,20.20
2020-03-01T06:58:00Z,21.50
2020-03-01T06:59:00Z,32.20
2020-03-01T07:00:00Z,30.30
2020-03-01T07:01:00Z,4.40
2020-03-01T07:02:00Z,41.00
2020-03-01T07:03:00Z,34.10
2020-03-01T07:04:00Z,39.80
2020-03-01T07:05:00Z,12.00
2020-03-01T07:06:00Z,23.40
2020-03-01T07:07:00Z,23.40
2020-03-01T07:08:00Z,37.30
2020-03-01T07:09:00Z,32.20
2020-03-01T07:10:00Z,16.40
2020-03-01T07:13:00Z,22.70
2020-03-01T07:14:00Z,10.70
2020-03-01T07:15:00Z,20.80
2020-03-01T07:16:00Z,24.00
2020-03-01T07:17:00Z,10.70
2020-03-01T07:18:00Z,13.20
2020-03-01T07:19:00Z,15.10
2020-03-01T07:20:00Z,8.20
2020-03-01T07:21:00Z,8.20
2020-03-01T07:22:00Z,5.00
2020-03-01T07:24:00Z,7.50
2020-03-01T07:25:00Z,5.60
2020-03-01T07:31:00Z,5.00
2020-03-01T07:32:00Z,5.60
2020-03-01T07:33:00Z,5.00
2020-03-01T07:36:00Z,12.60
2020-03-01T07:37:00Z,18.90
2020-03-01T07:38:00Z,21.50
2020-03-01T07:39:00Z,2.50
2020-03-01T07:50:00Z,4.40
2020-03-01T07:51:00Z,4.40
2020-03-01T07:52:00Z,5.00
2020-03-01T07:58:00Z,4.40
2020-03-01T08:04:00Z,6.90
2020-03-01T08:18:00Z,5.60
2020-03-01T17:44:00Z,9.40
2020-03-01T17:57:00Z,15.10
2020-03-01T18:23:00Z,12.00
2020-03-01T18:24:00Z,6.90
2020-03-01T18:28:00Z,10.70
2020-03-01T18:29:00Z,18.90
2020-03-01T18:30:00Z,11.30
2020-03-01T18:31:00Z,17.00
2020-03-01T18:32:00Z,23.30
2020-03-01T18:33:00Z,19.60
2020-03-01T18:34:00Z,18.90
2020-03-01T18:35:00Z,36.70
2020-03-01T18:36:00Z,17.70
2020-03-01T18:37:00Z,6.30
2020-03-01T18:38:00Z,14.50
2020-03-01T18:39:00Z,4.40
2020-03-01T18:40:00Z,5.60
2020-03-01T18:41:00Z,8.20
2020-03-01T18:42:00Z,48.00
2020-03-01T18:43:00Z,1.80
2020-03-01T18:44:00Z,9.40
2020-03-01T18:50:00Z,4.40
