timestamp,distance
2016-12-01T02:04:00Z,8.22
2016-12-01T02:05:00Z,20.86
2016-12-01T02:06:00Z,17.06
2016-12-01T02:07:00Z,15.80
2016-12-01T02:08:00Z,21.49
2016-12-01T02:19:00Z,11.38
2016-12-01T02:20:00Z,12.01
2016-12-01T02:21:00Z,14.54
2016-12-01T02:23:00Z,27.18
2016-12-01T02:24:00Z,18.96
2016-12-01T02:25:00Z,37.29
2016-12-01T02:26:00Z,10.11
2016-12-01T02:27:00Z,12.01
2016-12-01T02:28:00Z,33.50
2016-12-01T02:38:00Z,48.03
2016-12-01T02:39:00Z,24.65
2016-12-01T02:50:00Z,3.79
2016-12-01T02:57:00Z,10.11
2016-12-01T02:58:00Z,22.75
2016-12-01T02:59:00Z,24.02
2016-12-01T03:00:00Z,30.34
2016-12-01T03:22:00Z,8.85
2016-12-01T03:25:00Z,6.95
2016-12-01T03:50:00Z,24.02
2016-12-01T03:51:00Z,32.86
2016-12-01T03:52:00Z,28.44
2016-12-01T03:53:00Z,3.16
2016-12-01T03:58:00Z,22.75
2016-12-01T03:59:00Z,19.59
2016-12-01T04:00:00Z,8.85
2016-12-01T04:01:00Z,5.06
2016-12-01T04:03:00Z,3.79
2016-12-01T04:04:00Z,3.79
2016-12-01T04:11:00Z,25.28
2016-12-01T04:12:00Z,26.54
2016-12-01T04:13:00Z,6.32
2016-12-01T04:33:00Z,16.43
2016-12-01T04:34:00Z,12.01
2016-12-01T04:43:00Z,2.53
2016-12-01T05:01:00Z,4.42
2016-12-01T05:05:00Z,6.95
2016-12-01T05:06:00Z,33.50
2016-12-01T05:07:00Z,27.18
2016-12-01T05:13:00Z,39.82
2016-12-01T05:14:00Z,9.48
2016-12-01T05:30:00Z,5.69
2016-12-01T05:31:00Z,29.07
2016-12-01T05:32:00Z,31.60
2016-12-01T05:33:00Z,6.95
2016-12-01T05:34:00Z,5.69
2016-12-01T05:35:00Z,1.26
2016-12-01T05:36:00Z,10.11
2016-12-01T05:48:00Z,6.95
2016-12-01T06:00:00Z,27.18
2016-12-01T06:01:00Z,18.33
2016-12-01T06:02:00Z,39.18
2016-12-01T06:03:00Z,27.81
2016-12-01T06:04:00Z,15.80
2016-12-01T06:09:00Z,8.85
2016-12-01T06:13:00Z,20.86
2016-12-01T06:14:00Z,9.48
2016-12-01T06:24:00Z,3.79
2016-12-01T06:29:00Z,5.06
2016-12-01T06:30:00Z,5.06
2016-12-01T06:39:00Z,2.53
2016-12-01T06:44:00Z,10.74
2016-12-01T06:47:00Z,5.06
2016-12-01T06:48:00Z,5.06
2016-12-01T06:49:00Z,13.27
2016-12-01T06:51:00Z,10.74
2016-12-01T07:05:00Z,3.79
2016-12-01T07:06:00Z,39.18
2016-12-01T07:07:00Z,27.81
2016-12-01T07:08:00Z,5.69
2016-12-01T07:21:00Z,22.12
2016-12-01T07:22:00Z,28.44
2016-12-01T07:23:00Z,14.54
2016-12-01T07:26:00Z,7.58
2016-12-01T07:27:00Z,19.59
2016-12-01T07:33:00Z,4.42
2016-12-01T07:43:00Z,8.22
2016-12-01T07:50:00Z,8.22
2016-12-01T07:51:00Z,12.01
2016-12-01T08:02:00Z,8.22
2016-12-01T08:03:00Z,11.38
2016-12-01T08:05:00Z,15.17
2016-12-01T08:12:00Z,12.01
2016-12-01T08:13:00Z,17.70
2016-12-01T08:14:00Z,15.80
2016-12-01T08:15:00Z,13.27
2016-12-01T08:16:00Z,42.98
2016-12-01T08:23:00Z,9.48
2016-12-01T08:24:00Z,19.59
2016-12-01T08:45:00Z,5.69
2016-12-01T08:53:00Z,4.42
2016-12-01T08:54:00Z,26.54
2016-12-01T08:55:00Z,26.54
2016-12-01T09:12:00Z,23.38
2016-12-01T09:13:00Z,9.48
2016-12-01T09:14:00Z,6.95
2016-12-01T09:20:00Z,10.11
2016-12-01T09:21:00Z,5.69
2016-12-01T09:22:00Z,3.16
2016-12-01T09:23:00Z,10.11
2016-12-01T09:30:00Z,6.95
2016-12-01T09:31:00Z,8.85
2016-12-01T09:37:00Z,5.06
2016-12-01T09:38:00Z,3.79
2016-12-01T09:44:00Z,2.53
2016-12-01T09:45:00Z,6.32
2016-12-01T09:47:00Z,4.42
2016-12-01T09:48:00Z,24.02
2016-12-01T09:49:00Z,1.26
2016-12-01T10:00:00Z,34.76
2016-12-01T10:01:00Z,37.29
2016-12-01T10:02:00Z,18.33
2016-12-01T10:12:00Z,14.54
2016-12-01T10:13:00Z,32.86
2016-12-01T10:16:00Z,10.11
2016-12-01T10:18:00Z,29.70
2016-12-01T10:19:00Z,12.01
2016-12-01T10:59:00Z,4.42
2016-12-01T11:09:00Z,29.70
2016-12-01T11:10:00Z,36.66
2016-12-01T11:11:00Z,10.74
2016-12-01T11:12:00Z,27.18
2016-12-01T11:13:00Z,39.82
2016-12-01T11:24:00Z,12.64
2016-12-01T11:25:00Z,1.90
2016-12-01T11:26:00Z,18.33
2016-12-01T11:27:00Z,16.43
2016-12-01T11:28:00Z,4.42
2016-12-01T11:43:00Z,22.12
2016-12-01T11:44:00Z,7.58
2016-12-01T11:45:00Z,10.74
2016-12-01T11:46:00Z,3.16
2016-12-01T11:47:00Z,5.69
2016-12-01T11:48:00Z,9.48
2016-12-01T11:49:00Z,24.65
2016-12-01T11:50:00Z,32.23
2016-12-01T11:51:00Z,23.38
2016-12-01T11:52:00Z,36.66
2016-12-01T11:53:00Z,27.18
2016-12-01T11:55:00Z,22.12
2016-12-01T11:56:00Z,4.42
2016-12-01T12:08:00Z,7.58
2016-12-01T12:18:00Z,2.53
2016-12-01T12:54:00Z,6.95
2016-12-01T13:06:00Z,16.43
2016-12-01T13:07:00Z,22.12
2016-12-01T13:08:00Z,32.86
2016-12-01T13:09:00Z,29.07
2016-12-01T13:10:00Z,11.38
2016-12-01T13:17:00Z,6.95
2016-12-01T13:25:00Z,4.42
2016-12-01T13:35:00Z,5.69
2016-12-01T13:38:00Z,42.34
2016-12-01T13:39:00Z,18.96
2016-12-01T13:40:00Z,4.42
2016-12-01T13:41:00Z,4.42
2016-12-01T13:52:00Z,12.64
2016-12-01T13:53:00Z,18.96
2016-12-01T14:00:00Z,14.54
2016-12-01T14:01:00Z,8.85
2016-12-01T14:02:00Z,12.01
2016-12-01T14:04:00Z,14.54
2016-12-01T14:05:00Z,12.64
2016-12-01T14:06:00Z,17.70
2016-12-01T14:08:00Z,25.91
2016-12-01T14:09:00Z,3.79
2016-12-01T14:10:00Z,6.95
2016-12-01T14:11:00Z,31.60
2016-12-01T14:12:00Z,67.62
2016-12-01T14:13:00Z,56.88
2016-12-01T14:14:00Z,77.74
2016-12-01T14:15:00Z,79.00
2016-12-01T14:16:00Z,84.06
