timestamp,beats per minute
2020-10-06T00:00:03Z,57.0
2020-10-06T00:00:13Z,60.0
2020-10-06T00:00:18Z,63.0
2020-10-06T00:00:23Z,62.0
2020-10-06T00:00:33Z,59.0
2020-10-06T00:00:38Z,61.0
2020-10-06T00:00:53Z,61.0
2020-10-06T00:00:58Z,63.0
2020-10-06T00:01:13Z,63.0
2020-10-06T00:01:28Z,62.0
2020-10-06T00:01:33Z,62.0
2020-10-06T00:01:48Z,61.0
2020-10-06T00:02:03Z,61.0
2020-10-06T00:02:18Z,61.0
2020-10-06T00:02:28Z,61.0
2020-10-06T00:02:38Z,61.0
2020-10-06T00:02:53Z,61.0
2020-10-06T00:03:08Z,61.0
2020-10-06T00:03:13Z,62.0
2020-10-06T00:03:28Z,62.0
2020-10-06T00:03:33Z,63.0
2020-10-06T00:03:38Z,64.0
2020-10-06T00:03:43Z,66.0
2020-10-06T00:03:48Z,67.0
2020-10-06T00:03:53Z,68.0
2020-10-06T00:03:58Z,69.0
2020-10-06T00:04:08Z,68.0
2020-10-06T00:04:13Z,69.0
2020-10-06T00:04:18Z,72.0
2020-10-06T00:04:23Z,73.0
2020-10-06T00:04:38Z,73.0
2020-10-06T00:04:43Z,74.0
2020-10-06T00:04:48Z,73.0
2020-10-06T00:04:53Z,72.0
2020-10-06T00:05:03Z,73.0
2020-10-06T00:05:18Z,73.0
2020-10-06T00:05:23Z,75.0
2020-10-06T00:05:28Z,75.0
2020-10-06T00:05:33Z,76.0
2020-10-06T00:05:38Z,77.0
2020-10-06T00:05:43Z,75.0
2020-10-06T00:05:58Z,76.0
2020-10-06T00:06:13Z,76.0
2020-10-06T00:06:18Z,75.0
2020-10-06T00:06:28Z,73.0
2020-10-06T00:06:33Z,72.0
2020-10-06T00:06:38Z,71.0
2020-10-06T00:06:53Z,71.0
2020-10-06T00:06:58Z,70.0
2020-10-06T00:07:03Z,68.0
2020-10-06T00:07:08Z,67.0
2020-10-06T00:07:23Z,67.0
2020-10-06T00:07:38Z,67.0
2020-10-06T00:07:53Z,67.0
2020-10-06T00:07:58Z,67.0
2020-10-06T00:08:13Z,65.0
2020-10-06T00:08:18Z,62.0
2020-10-06T00:08:33Z,62.0
2020-10-06T00:08:38Z,62.0
2020-10-06T00:08:53Z,62.0
2020-10-06T00:09:08Z,64.0
2020-10-06T00:09:13Z,66.0
2020-10-06T00:09:23Z,65.0
2020-10-06T00:09:28Z,64.0
2020-10-06T00:09:36Z,66.0
2020-10-06T00:09:41Z,67.0
2020-10-06T00:09:46Z,68.0
2020-10-06T00:09:51Z,67.0
2020-10-06T00:09:56Z,64.0
2020-10-06T00:10:06Z,65.0
2020-10-06T00:10:11Z,66.0
2020-10-06T00:10:26Z,66.0
2020-10-06T00:10:36Z,67.0
2020-10-06T00:10:46Z,66.0
2020-10-06T00:10:51Z,63.0
2020-10-06T00:10:56Z,62.0
