timestamp,floors
2017-06-01T08:18:00Z,1
2017-06-01T09:17:00Z,2
2017-06-01T11:56:00Z,1
2017-06-01T11:57:00Z,1
2017-06-01T16:29:00Z,1
2017-06-01T16:30:00Z,1
2017-06-02T00:46:00Z,1
2017-06-02T00:51:00Z,1
2017-06-02T02:17:00Z,1
2017-06-02T02:57:00Z,1
2017-06-02T05:14:00Z,1
2017-06-02T05:24:00Z,3
2017-06-02T07:40:00Z,1
2017-06-02T07:44:00Z,1
2017-06-02T10:55:00Z,1
2017-06-02T13:05:00Z,1
2017-06-02T16:24:00Z,1
2017-06-02T16:53:00Z,1
2017-06-03T02:42:00Z,1
2017-06-03T06:58:00Z,1
2017-06-03T07:44:00Z,1
2017-06-03T07:59:00Z,1
2017-06-03T08:20:00Z,1
2017-06-03T08:25:00Z,1
2017-06-03T08:31:00Z,1
2017-06-03T08:45:00Z,1
2017-06-03T08:47:00Z,1
2017-06-03T09:48:00Z,1
2017-06-03T10:23:00Z,1
2017-06-03T18:36:00Z,1
2017-06-04T04:43:00Z,1
2017-06-04T04:49:00Z,1
2017-06-04T05:13:00Z,1
2017-06-04T05:39:00Z,1
2017-06-04T06:20:00Z,1
2017-06-04T06:21:00Z,1
2017-06-04T06:22:00Z,1
2017-06-04T17:38:00Z,1
2017-06-05T06:51:00Z,1
2017-06-05T14:11:00Z,1
2017-06-06T03:25:00Z,1
2017-06-06T04:11:00Z,1
2017-06-06T06:02:00Z,1
2017-06-06T06:06:00Z,1
2017-06-06T06:45:00Z,1
2017-06-06T07:34:00Z,1
2017-06-06T13:35:00Z,1
2017-06-06T15:11:00Z,1
2017-06-06T18:27:00Z,1
2017-06-07T05:53:00Z,1
2017-06-07T06:57:00Z,1
2017-06-07T07:30:00Z,1
2017-06-07T09:31:00Z,1
2017-06-07T13:10:00Z,1
2017-06-07T14:30:00Z,1
2017-06-07T17:32:00Z,1
2017-06-08T05:01:00Z,1
2017-06-08T09:25:00Z,1
2017-06-08T09:52:00Z,1
2017-06-08T10:18:00Z,1
2017-06-08T10:35:00Z,1
2017-06-08T10:39:00Z,1
2017-06-08T11:08:00Z,1
2017-06-08T11:56:00Z,1
2017-06-08T14:51:00Z,1
2017-06-08T16:29:00Z,1
2017-06-09T02:13:00Z,2
2017-06-09T02:38:00Z,2
2017-06-09T02:40:00Z,1
2017-06-09T03:03:00Z,1
2017-06-09T03:18:00Z,1
2017-06-09T03:19:00Z,1
2017-06-09T04:13:00Z,1
2017-06-09T04:14:00Z,1
2017-06-09T04:54:00Z,2
2017-06-09T06:26:00Z,1
2017-06-09T06:31:00Z,1
2017-06-09T06:32:00Z,1
2017-06-09T08:16:00Z,1
2017-06-09T10:43:00Z,1
2017-06-09T11:34:00Z,1
2017-06-09T12:43:00Z,1
2017-06-09T16:46:00Z,1
2017-06-10T04:50:00Z,1
2017-06-10T07:03:00Z,1
2017-06-10T10:07:00Z,1
2017-06-10T10:49:00Z,1
2017-06-11T04:56:00Z,1
2017-06-11T05:22:00Z,1
2017-06-11T06:15:00Z,1
2017-06-11T06:16:00Z,2
2017-06-11T08:35:00Z,1
2017-06-11T13:58:00Z,1
2017-06-11T16:45:00Z,1
2017-06-12T01:51:00Z,1
2017-06-12T02:19:00Z,1
2017-06-12T02:20:00Z,1
2017-06-12T02:46:00Z,2
2017-06-12T04:03:00Z,2
2017-06-12T04:18:00Z,1
2017-06-12T04:19:00Z,1
2017-06-12T04:57:00Z,2
2017-06-12T06:07:00Z,1
2017-06-12T06:08:00Z,1
2017-06-12T06:09:00Z,1
2017-06-12T06:18:00Z,2
2017-06-12T06:20:00Z,2
2017-06-12T06:31:00Z,1
2017-06-12T07:10:00Z,2
2017-06-12T10:03:00Z,1
2017-06-12T11:34:00Z,1
2017-06-12T12:08:00Z,1
2017-06-12T12:23:00Z,1
2017-06-12T12:38:00Z,1
2017-06-12T13:31:00Z,1
2017-06-12T14:46:00Z,1
2017-06-12T16:41:00Z,1
2017-06-13T02:05:00Z,1
2017-06-13T02:06:00Z,1
2017-06-13T02:15:00Z,2
2017-06-13T02:40:00Z,1
2017-06-13T02:41:00Z,1
2017-06-13T02:42:00Z,1
2017-06-13T02:43:00Z,1
2017-06-13T02:44:00Z,1
2017-06-13T04:16:00Z,1
