timestamp,distance
2015-08-01T01:57:00Z,6.32
2015-08-01T01:58:00Z,20.86
2015-08-01T02:21:00Z,10.74
2015-08-01T02:22:00Z,34.13
2015-08-01T02:44:00Z,3.79
2015-08-01T02:46:00Z,24.65
2015-08-01T02:47:00Z,16.43
2015-08-01T02:48:00Z,7.58
2015-08-01T02:50:00Z,16.43
2015-08-01T02:51:00Z,17.70
2015-08-01T02:52:00Z,35.39
2015-08-01T02:53:00Z,39.82
2015-08-01T02:54:00Z,1.26
2015-08-01T02:58:00Z,13.90
2015-08-01T03:44:00Z,15.17
2015-08-01T03:45:00Z,29.70
2015-08-01T04:08:00Z,3.79
2015-08-01T04:11:00Z,5.69
2015-08-01T04:28:00Z,7.58
2015-08-01T04:29:00Z,5.06
2015-08-01T04:30:00Z,17.06
2015-08-01T04:32:00Z,51.19
2015-08-01T04:33:00Z,39.18
2015-08-01T04:34:00Z,33.50
2015-08-01T04:35:00Z,47.40
2015-08-01T04:36:00Z,30.34
2015-08-01T04:37:00Z,3.79
2015-08-01T04:38:00Z,38.55
2015-08-01T04:39:00Z,54.35
2015-08-01T04:40:00Z,64.46
2015-08-01T04:41:00Z,66.99
2015-08-01T04:42:00Z,74.58
2015-08-01T04:43:00Z,82.79
2015-08-01T04:44:00Z,82.16
2015-08-01T04:45:00Z,60.67
2015-08-01T04:46:00Z,3.79
2015-08-01T04:50:00Z,24.65
2015-08-01T05:05:00Z,43.61
2015-08-01T05:06:00Z,22.12
2015-08-01T05:25:00Z,4.42
2015-08-01T05:40:00Z,3.16
2015-08-01T05:41:00Z,5.69
2015-08-01T05:59:00Z,2.53
2015-08-01T06:04:00Z,6.32
2015-08-01T06:09:00Z,8.22
2015-08-01T06:14:00Z,6.95
2015-08-01T06:15:00Z,6.32
2015-08-01T06:57:00Z,8.22
2015-08-01T06:58:00Z,37.92
2015-08-01T07:03:00Z,3.79
2015-08-01T07:04:00Z,6.95
2015-08-01T07:29:00Z,3.79
2015-08-01T07:30:00Z,30.97
2015-08-01T07:31:00Z,12.64
2015-08-01T07:32:00Z,12.01
2015-08-01T07:33:00Z,6.32
2015-08-01T07:35:00Z,6.95
2015-08-01T07:36:00Z,5.06
2015-08-01T07:37:00Z,24.02
2015-08-01T07:38:00Z,24.02
2015-08-01T07:39:00Z,29.70
2015-08-01T07:40:00Z,19.59
2015-08-01T07:41:00Z,10.74
2015-08-01T07:42:00Z,4.42
2015-08-01T07:43:00Z,2.53
2015-08-01T07:50:00Z,5.69
2015-08-01T07:51:00Z,23.38
2015-08-01T07:52:00Z,28.44
2015-08-01T07:53:00Z,15.17
2015-08-01T08:15:00Z,31.60
2015-08-01T08:16:00Z,12.01
2015-08-01T08:20:00Z,9.48
2015-08-01T08:21:00Z,6.95
2015-08-01T08:26:00Z,15.17
2015-08-01T08:27:00Z,4.42
2015-08-01T08:28:00Z,11.38
2015-08-01T08:30:00Z,5.06
2015-08-01T08:31:00Z,14.54
2015-08-01T08:34:00Z,6.95
2015-08-01T08:52:00Z,4.42
2015-08-01T08:54:00Z,5.69
2015-08-01T08:55:00Z,4.42
2015-08-01T08:56:00Z,1.90
2015-08-01T08:59:00Z,5.06
2015-08-01T09:10:00Z,6.95
2015-08-01T09:13:00Z,39.82
2015-08-01T09:15:00Z,9.48
2015-08-01T09:35:00Z,18.33
2015-08-01T09:36:00Z,41.71
2015-08-01T09:37:00Z,59.41
2015-08-01T09:38:00Z,18.96
2015-08-01T09:39:00Z,17.06
2015-08-01T09:40:00Z,44.87
2015-08-01T09:41:00Z,42.34
2015-08-01T09:42:00Z,52.46
2015-08-01T09:43:00Z,58.78
2015-08-01T09:44:00Z,22.12
2015-08-01T09:45:00Z,3.79
2015-08-01T09:47:00Z,9.48
2015-08-01T09:49:00Z,6.95
2015-08-01T09:50:00Z,10.74
2015-08-01T09:51:00Z,14.54
2015-08-01T09:52:00Z,3.16
2015-08-01T09:53:00Z,13.27
2015-08-01T09:54:00Z,10.74
2015-08-01T09:55:00Z,8.22
2015-08-01T09:56:00Z,13.90
2015-08-01T09:57:00Z,5.69
2015-08-01T10:06:00Z,34.76
2015-08-01T10:10:00Z,3.79
2015-08-01T10:13:00Z,5.69
2015-08-01T10:14:00Z,6.95
2015-08-01T10:15:00Z,11.38
2015-08-01T10:16:00Z,10.11
2015-08-01T10:17:00Z,22.75
2015-08-01T10:18:00Z,3.79
2015-08-01T10:19:00Z,12.64
2015-08-01T10:20:00Z,12.01
2015-08-01T10:21:00Z,59.41
2015-08-01T10:22:00Z,130.85
2015-08-01T10:23:00Z,125.29
2015-08-01T10:24:00Z,73.94
2015-08-01T10:25:00Z,41.08
2015-08-01T10:26:00Z,26.54
2015-08-01T10:27:00Z,5.69
2015-08-01T10:28:00Z,3.16
2015-08-01T10:29:00Z,56.25
2015-08-01T10:30:00Z,85.95
2015-08-01T10:31:00Z,106.26
2015-08-01T10:32:00Z,37.29
2015-08-01T10:34:00Z,9.48
2015-08-01T10:35:00Z,4.42
2015-08-01T10:36:00Z,44.24
2015-08-01T10:37:00Z,66.99
2015-08-01T10:38:00Z,39.82
2015-08-01T10:39:00Z,17.06
2015-08-01T10:40:00Z,34.76
2015-08-01T10:41:00Z,12.64
2015-08-01T10:42:00Z,36.66
2015-08-01T10:46:00Z,8.22
2015-08-01T10:47:00Z,37.92
2015-08-01T10:48:00Z,48.03
2015-08-01T10:49:00Z,10.11
2015-08-01T10:50:00Z,12.01
2015-08-01T10:52:00Z,7.58
2015-08-01T10:53:00Z,12.64
2015-08-01T10:55:00Z,2.53
2015-08-01T11:01:00Z,5.06
2015-08-01T11:02:00Z,6.32
2015-08-01T11:03:00Z,7.58
2015-08-01T11:05:00Z,8.22
2015-08-01T11:08:00Z,17.70
2015-08-01T11:09:00Z,39.18
2015-08-01T11:10:00Z,15.80
2015-08-01T11:11:00Z,5.06
2015-08-01T11:54:00Z,21.49
2015-08-01T11:55:00Z,66.36
2015-08-01T11:56:00Z,64.46
2015-08-01T11:57:00Z,68.89
2015-08-01T11:58:00Z,62.57
2015-08-01T11:59:00Z,25.28
2015-08-01T12:00:00Z,6.32
2015-08-01T12:55:00Z,5.06
2015-08-01T13:03:00Z,5.06
2015-08-01T13:11:00Z,6.32
2015-08-01T13:14:00Z,2.53
2015-08-01T13:19:00Z,5.06
2015-08-01T13:26:00Z,6.95
2015-08-01T13:36:00Z,6.95
2015-08-01T13:41:00Z,5.69
2015-08-01T13:46:00Z,2.53
2015-08-01T13:47:00Z,8.22
2015-08-01T13:48:00Z,4.42
2015-08-01T13:56:00Z,15.17
2015-08-01T14:09:00Z,5.06
2015-08-01T14:20:00Z,4.42
2015-08-01T14:21:00Z,8.85
2015-08-01T14:23:00Z,4.42
2015-08-01T14:24:00Z,3.16
2015-08-01T14:33:00Z,3.16
2015-08-01T14:34:00Z,18.33
2015-08-01T14:40:00Z,3.16
2015-08-01T14:43:00Z,8.22
2015-08-01T15:00:00Z,4.42
2015-08-01T15:01:00Z,42.34
2015-08-01T15:02:00Z,68.26
2015-08-01T15:03:00Z,61.94
2015-08-01T15:04:00Z,54.98
2015-08-01T15:05:00Z,61.94
2015-08-01T15:06:00Z,22.75
2015-08-01T15:27:00Z,5.06
2015-08-01T15:51:00Z,4.42
2015-08-01T15:52:00Z,42.98
2015-08-01T15:53:00Z,16.43
