timestamp,latitude,longitude,altitude
2023-06-25T20:52:53Z,37.790235,-122.394295,16.3
2023-06-25T20:52:54Z,37.790235,-122.394295,16.3
2023-06-25T20:52:55Z,37.790175,-122.394388,-13.69
2023-06-25T20:52:56Z,37.790280,-122.394470,-15.59
2023-06-25T20:52:57Z,37.790175,-122.394428,-15.39
2023-06-25T20:52:58Z,37.790147,-122.394373,-19.2
2023-06-25T20:52:59Z,37.790032,-122.394305,-14.0
2023-06-25T20:53:00Z,37.789977,-122.394277,-9.8
2023-06-25T20:53:01Z,37.789955,-122.394282,-9.0
2023-06-25T20:53:02Z,37.789958,-122.394272,-5.8
2023-06-25T20:53:03Z,37.789963,-122.394272,-6.4
2023-06-25T20:53:04Z,37.790000,-122.394287,-8.0
2023-06-25T20:53:05Z,37.789992,-122.394285,-8.1
2023-06-25T20:53:06Z,37.789990,-122.394282,-8.19
2023-06-25T20:53:07Z,37.789973,-122.394277,-8.1
2023-06-25T20:53:08Z,37.789958,-122.394282,-7.4
2023-06-25T20:53:10Z,37.789990,-122.394305,-7.3
2023-06-25T20:53:11Z,37.790000,-122.394310,-7.0
2023-06-25T20:53:12Z,37.790005,-122.394310,-6.7
2023-06-25T20:53:13Z,37.790005,-122.394318,-6.4
2023-06-25T20:53:14Z,37.790013,-122.394328,-6.1
2023-06-25T20:53:15Z,37.790018,-122.394337,-6.0
2023-06-25T20:53:22Z,37.790088,-122.394392,-5.2
2023-06-25T20:53:24Z,37.789995,-122.394315,-5.2
2023-06-25T20:53:26Z,37.789998,-122.394310,5.6
2023-06-25T20:53:27Z,37.789995,-122.394308,5.8
2023-06-25T20:53:28Z,37.789982,-122.394313,5.6
2023-06-25T20:53:29Z,37.789972,-122.394310,5.3
2023-06-25T20:53:32Z,37.789963,-122.394337,5.3
2023-06-25T20:53:33Z,37.790045,-122.394407,4.8
2023-06-25T20:53:34Z,37.790087,-122.394418,4.8
2023-06-25T20:53:35Z,37.790143,-122.394475,5.3
2023-06-25T20:53:36Z,37.790137,-122.394475,5.3
2023-06-25T20:53:37Z,37.790165,-122.394483,5.5
2023-06-25T20:53:38Z,37.790253,-122.394488,5.6
2023-06-25T20:53:39Z,37.790290,-122.394493,5.8
2023-06-25T20:53:40Z,37.790340,-122.394503,6.0
2023-06-25T20:53:41Z,37.790340,-122.394520,6.1
2023-06-25T20:53:42Z,37.790368,-122.394545,6.1
2023-06-25T20:53:43Z,37.790423,-122.394600,6.3
2023-06-25T20:53:44Z,37.790442,-122.394627,6.3
2023-06-25T20:53:45Z,37.790497,-122.394752,6.3
