timestamp,floors
2016-10-01T02:49:00Z,1
2016-10-01T03:36:00Z,1
2016-10-01T04:24:00Z,2
2016-10-01T08:32:00Z,1
2016-10-01T10:20:00Z,1
2016-10-01T10:38:00Z,1
2016-10-01T16:36:00Z,1
2016-10-02T01:53:00Z,1
2016-10-02T01:54:00Z,1
2016-10-02T02:54:00Z,1
2016-10-02T09:03:00Z,1
2016-10-02T11:39:00Z,1
2016-10-02T16:08:00Z,1
2016-10-03T02:14:00Z,2
2016-10-03T03:51:00Z,1
2016-10-03T03:52:00Z,1
2016-10-03T04:55:00Z,2
2016-10-03T05:39:00Z,2
2016-10-03T11:28:00Z,1
2016-10-04T02:11:00Z,3
2016-10-04T02:41:00Z,2
2016-10-04T06:13:00Z,1
2016-10-04T07:45:00Z,2
2016-10-04T08:17:00Z,3
2016-10-05T02:09:00Z,1
2016-10-05T02:10:00Z,1
2016-10-05T02:41:00Z,2
2016-10-05T03:32:00Z,1
2016-10-05T03:33:00Z,1
2016-10-05T04:14:00Z,2
2016-10-05T05:38:00Z,1
2016-10-05T06:29:00Z,1
2016-10-05T06:30:00Z,1
2016-10-05T06:31:00Z,1
2016-10-05T07:49:00Z,1
2016-10-05T09:43:00Z,1
2016-10-05T10:09:00Z,1
2016-10-05T11:00:00Z,1
2016-10-06T00:38:00Z,1
2016-10-06T00:39:00Z,2
2016-10-06T01:45:00Z,1
2016-10-06T02:12:00Z,2
2016-10-06T02:43:00Z,2
2016-10-06T02:44:00Z,1
2016-10-06T06:24:00Z,1
2016-10-06T06:25:00Z,1
2016-10-06T06:26:00Z,1
2016-10-06T07:14:00Z,1
2016-10-06T07:39:00Z,1
2016-10-06T07:40:00Z,1
2016-10-06T07:41:00Z,1
2016-10-06T09:49:00Z,3
2016-10-06T14:30:00Z,1
2016-10-06T15:07:00Z,1
2016-10-06T16:16:00Z,1
2016-10-06T16:17:00Z,1
2016-10-07T01:43:00Z,1
2016-10-07T02:14:00Z,2
2016-10-07T02:42:00Z,1
2016-10-07T06:35:00Z,2
2016-10-07T06:36:00Z,1
2016-10-07T09:58:00Z,3
2016-10-07T09:59:00Z,1
2016-10-07T12:56:00Z,1
2016-10-07T14:30:00Z,1
2016-10-08T04:14:00Z,1
2016-10-08T04:50:00Z,1
2016-10-08T06:18:00Z,1
2016-10-08T08:55:00Z,1
2016-10-08T10:06:00Z,1
2016-10-08T13:50:00Z,1
2016-10-08T17:50:00Z,1
2016-10-08T19:07:00Z,1
2016-10-09T03:53:00Z,1
2016-10-09T04:47:00Z,1
2016-10-09T05:28:00Z,1
2016-10-09T05:48:00Z,1
2016-10-09T05:49:00Z,1
2016-10-09T06:18:00Z,2
2016-10-09T06:19:00Z,1
2016-10-09T16:39:00Z,1
2016-10-10T02:40:00Z,1
2016-10-10T02:41:00Z,3
2016-10-10T03:04:00Z,1
2016-10-10T04:56:00Z,3
2016-10-10T07:13:00Z,2
2016-10-10T07:39:00Z,1
2016-10-10T11:37:00Z,1
2016-10-10T12:09:00Z,1
2016-10-10T13:16:00Z,1
2016-10-10T14:32:00Z,1
2016-10-11T03:23:00Z,1
2016-10-11T03:45:00Z,1
2016-10-11T07:57:00Z,1
2016-10-11T07:58:00Z,1
2016-10-11T09:04:00Z,1
2016-10-11T09:57:00Z,1
2016-10-11T09:58:00Z,1
2016-10-11T10:46:00Z,1
2016-10-11T14:26:00Z,1
2016-10-11T14:27:00Z,1
2016-10-11T14:58:00Z,1
2016-10-12T00:36:00Z,1
2016-10-12T02:07:00Z,2
2016-10-12T02:38:00Z,1
2016-10-12T02:39:00Z,1
2016-10-12T03:37:00Z,2
2016-10-12T04:17:00Z,2
2016-10-12T05:39:00Z,1
2016-10-12T06:11:00Z,2
2016-10-12T07:31:00Z,1
2016-10-12T07:32:00Z,2
2016-10-12T09:51:00Z,1
2016-10-12T10:42:00Z,1
2016-10-13T02:13:00Z,1
2016-10-13T02:14:00Z,1
2016-10-13T02:48:00Z,1
2016-10-13T02:49:00Z,1
2016-10-13T06:46:00Z,1
2016-10-13T07:36:00Z,2
2016-10-13T07:44:00Z,1
2016-10-13T10:49:00Z,1
2016-10-13T11:50:00Z,1
2016-10-13T15:59:00Z,1
2016-10-14T00:37:00Z,1
2016-10-14T02:11:00Z,1
2016-10-14T02:12:00Z,1
2016-10-14T02:38:00Z,2
2016-10-14T06:32:00Z,2
2016-10-14T10:01:00Z,1
2016-10-14T11:02:00Z,1
2016-10-14T12:01:00Z,1
2016-10-14T14:22:00Z,1
2016-10-15T01:58:00Z,1
2016-10-15T02:35:00Z,2
2016-10-15T08:31:00Z,1
2016-10-15T08:32:00Z,1
2016-10-15T15:40:00Z,1
2016-10-15T15:41:00Z,1
2016-10-15T16:53:00Z,1
2016-10-16T02:58:00Z,1
2016-10-16T03:52:00Z,1
2016-10-16T07:44:00Z,1
2016-10-16T07:45:00Z,1
2016-10-16T08:26:00Z,1
2016-10-16T09:13:00Z,1
2016-10-16T09:42:00Z,1
2016-10-16T12:37:00Z,1
2016-10-16T15:47:00Z,1
2016-10-17T02:12:00Z,2
2016-10-17T02:45:00Z,2
2016-10-17T04:58:00Z,2
2016-10-17T05:38:00Z,1
2016-10-17T05:39:00Z,1
2016-10-17T06:27:00Z,2
2016-10-17T09:52:00Z,1
2016-10-17T10:08:00Z,1
2016-10-17T10:56:00Z,1
2016-10-18T01:22:00Z,1
2016-10-18T02:11:00Z,2
2016-10-18T02:42:00Z,1
2016-10-18T07:45:00Z,2
2016-10-18T08:28:00Z,2
2016-10-18T09:56:00Z,1
2016-10-18T11:02:00Z,1
2016-10-18T11:22:00Z,1
2016-10-18T11:49:00Z,1
2016-10-18T13:01:00Z,1
2016-10-18T13:09:00Z,1
2016-10-18T13:10:00Z,1
2016-10-19T02:11:00Z,1
2016-10-19T02:12:00Z,1
2016-10-19T02:40:00Z,1
2016-10-19T02:41:00Z,1
2016-10-19T05:39:00Z,1
2016-10-19T06:23:00Z,1
2016-10-19T06:24:00Z,1
2016-10-19T06:25:00Z,2
2016-10-19T07:38:00Z,1
2016-10-19T07:39:00Z,1
2016-10-19T07:40:00Z,2
2016-10-19T09:55:00Z,1
2016-10-19T10:57:00Z,1
2016-10-19T10:58:00Z,1
2016-10-20T02:13:00Z,1
2016-10-20T02:14:00Z,1
2016-10-20T02:59:00Z,1
2016-10-20T03:00:00Z,1
2016-10-20T06:32:00Z,2
2016-10-20T07:17:00Z,1
2016-10-20T07:18:00Z,1
2016-10-20T07:19:00Z,1
2016-10-20T07:44:00Z,2
2016-10-20T09:51:00Z,1
2016-10-20T11:08:00Z,1
2016-10-20T14:25:00Z,1
2016-10-21T02:13:00Z,2
2016-10-21T02:41:00Z,3
2016-10-21T08:33:00Z,1
2016-10-21T09:55:00Z,2
2016-10-21T15:17:00Z,1
2016-10-22T02:01:00Z,1
2016-10-22T04:03:00Z,1
2016-10-22T05:14:00Z,1
2016-10-22T07:00:00Z,1
2016-10-22T09:13:00Z,1
2016-10-22T13:31:00Z,1
2016-10-22T17:46:00Z,1
2016-10-22T18:10:00Z,1
2016-10-23T02:37:00Z,1
2016-10-23T02:55:00Z,1
2016-10-23T13:07:00Z,1
2016-10-23T16:19:00Z,2
2016-10-23T17:02:00Z,1
2016-10-24T02:09:00Z,2
2016-10-24T02:49:00Z,2
2016-10-24T06:33:00Z,2
2016-10-24T09:53:00Z,1
2016-10-24T12:54:00Z,1
2016-10-24T13:13:00Z,1
2016-10-25T02:12:00Z,2
2016-10-25T02:45:00Z,2
2016-10-25T03:03:00Z,1
2016-10-25T06:34:00Z,3
2016-10-25T07:45:00Z,1
2016-10-25T08:27:00Z,1
2016-10-25T08:28:00Z,1
2016-10-25T12:45:00Z,1
2016-10-25T14:26:00Z,1
2016-10-26T02:14:00Z,1
2016-10-26T02:15:00Z,1
2016-10-26T02:40:00Z,2
2016-10-26T03:36:00Z,2
2016-10-26T04:14:00Z,2
2016-10-26T05:37:00Z,1
2016-10-26T06:33:00Z,2
2016-10-26T06:34:00Z,2
2016-10-26T06:35:00Z,1
2016-10-26T06:36:00Z,1
2016-10-26T10:04:00Z,1
2016-10-26T12:46:00Z,1
2016-10-26T14:30:00Z,1
2016-10-27T02:14:00Z,2
2016-10-27T02:49:00Z,2
2016-10-27T05:22:00Z,1
2016-10-27T05:23:00Z,1
2016-10-27T06:16:00Z,1
2016-10-27T06:33:00Z,1
2016-10-27T06:34:00Z,1
2016-10-27T07:36:00Z,1
2016-10-27T07:37:00Z,2
2016-10-27T10:47:00Z,1
2016-10-27T10:48:00Z,1
2016-10-27T14:06:00Z,1
2016-10-27T15:17:00Z,1
2016-10-27T15:50:00Z,1
2016-10-28T02:13:00Z,2
2016-10-28T02:41:00Z,1
2016-10-28T02:42:00Z,1
2016-10-28T06:34:00Z,2
2016-10-28T06:35:00Z,1
2016-10-28T07:42:00Z,1
2016-10-28T07:43:00Z,1
2016-10-28T07:44:00Z,2
2016-10-28T08:28:00Z,1
2016-10-29T01:55:00Z,1
2016-10-29T01:56:00Z,1
2016-10-29T03:53:00Z,3
2016-10-29T03:54:00Z,1
2016-10-29T06:59:00Z,1
2016-10-29T14:24:00Z,1
2016-10-30T03:38:00Z,1
2016-10-30T04:42:00Z,1
2016-10-30T07:07:00Z,1
2016-10-30T07:08:00Z,1
2016-10-30T07:55:00Z,1
2016-10-30T08:37:00Z,1
2016-10-30T08:38:00Z,1
2016-10-30T10:16:00Z,1
2016-10-30T12:02:00Z,1
2016-10-30T13:02:00Z,1
2016-10-30T14:42:00Z,1
2016-10-30T14:43:00Z,1
2016-10-30T16:00:00Z,1
2016-10-31T04:31:00Z,1
2016-10-31T06:01:00Z,1
2016-10-31T06:02:00Z,1
2016-10-31T06:21:00Z,1
2016-10-31T07:46:00Z,1
2016-10-31T10:29:00Z,1
2016-10-31T11:36:00Z,1
2016-10-31T14:29:00Z,1
2016-10-31T15:41:00Z,1
2016-10-31T16:37:00Z,1
2016-10-31T16:38:00Z,1
