timestamp,latitude,longitude,altitude
2023-02-04T17:52:06Z,37.779372,-122.391405,-14.5
2023-02-04T17:52:18Z,37.778130,-122.393272,5.3
2023-02-04T17:52:57Z,37.777988,-122.393365,4.8
2023-02-04T17:52:58Z,37.777592,-122.394152,7.1
2023-02-04T17:52:59Z,37.777498,-122.394253,6.6
2023-02-04T17:53:00Z,37.777448,-122.394273,5.8
2023-02-04T17:53:01Z,37.777440,-122.394277,7.3
2023-02-04T17:53:02Z,37.777453,-122.394267,6.8
2023-02-04T17:53:03Z,37.777445,-122.394253,5.09
2023-02-04T17:53:04Z,37.777443,-122.394243,4.09
2023-02-04T17:53:05Z,37.777435,-122.394245,4.3
2023-02-04T17:53:06Z,37.777438,-122.394237,4.8
2023-02-04T17:53:07Z,37.777448,-122.394212,3.8
2023-02-04T17:53:08Z,37.777445,-122.394207,3.8
2023-02-04T17:53:09Z,37.777448,-122.394175,3.59
2023-02-04T17:53:10Z,37.777425,-122.394180,5.8
2023-02-04T17:53:11Z,37.777417,-122.394172,6.6
2023-02-04T17:53:12Z,37.777407,-122.394185,7.3
2023-02-04T17:53:13Z,37.777385,-122.394180,9.0
2023-02-04T17:53:14Z,37.777385,-122.394175,9.5
2023-02-04T17:53:15Z,37.777380,-122.394162,8.8
2023-02-04T17:53:16Z,37.777367,-122.394165,9.3
2023-02-04T17:53:17Z,37.777357,-122.394165,9.8
2023-02-04T17:53:18Z,37.777348,-122.394162,10.0
2023-02-04T17:53:19Z,37.777338,-122.394162,10.8
2023-02-04T17:53:20Z,37.777325,-122.394152,11.0
2023-02-04T17:53:21Z,37.777307,-122.394153,12.0
2023-02-04T17:53:22Z,37.777288,-122.394152,12.5
2023-02-04T17:53:25Z,37.777233,-122.394190,-11.7
2023-02-04T17:53:26Z,37.777223,-122.394200,-13.5
2023-02-04T17:53:27Z,37.777210,-122.394218,-17.3
2023-02-04T17:53:28Z,37.777192,-122.394245,-16.7
2023-02-04T17:53:29Z,37.777178,-122.394268,-18.0
2023-02-04T17:53:30Z,37.777167,-122.394295,-16.8
2023-02-04T17:53:31Z,37.777160,-122.394295,-20.3
2023-02-04T17:53:32Z,37.777158,-122.394332,-18.7
2023-02-04T17:53:33Z,37.777145,-122.394393,-13.39
2023-02-04T17:53:34Z,37.777132,-122.394453,-6.99
2023-02-04T17:53:35Z,37.777127,-122.394502,-2.49
2023-02-04T17:53:36Z,37.777117,-122.394540,2.1
2023-02-04T17:53:37Z,37.777118,-122.394567,3.6
2023-02-04T17:53:38Z,37.777112,-122.394580,4.8
2023-02-04T17:53:39Z,37.777122,-122.394577,6.8
2023-02-04T17:53:40Z,37.777117,-122.394600,9.1
