timestamp,distance
2016-11-01T00:42:00Z,10.11
2016-11-01T00:43:00Z,20.22
2016-11-01T01:08:00Z,3.79
2016-11-01T01:22:00Z,32.86
2016-11-01T01:23:00Z,23.38
2016-11-01T01:24:00Z,25.28
2016-11-01T01:26:00Z,6.32
2016-11-01T01:27:00Z,33.50
2016-11-01T01:28:00Z,41.08
2016-11-01T01:29:00Z,14.54
2016-11-01T01:30:00Z,24.65
2016-11-01T01:31:00Z,21.49
2016-11-01T01:41:00Z,3.16
2016-11-01T01:42:00Z,0.63
2016-11-01T01:46:00Z,5.69
2016-11-01T01:47:00Z,43.61
2016-11-01T01:48:00Z,41.71
2016-11-01T01:49:00Z,44.24
2016-11-01T01:50:00Z,18.96
2016-11-01T01:52:00Z,3.79
2016-11-01T02:04:00Z,3.79
2016-11-01T02:05:00Z,5.06
2016-11-01T02:14:00Z,27.18
2016-11-01T02:15:00Z,57.51
2016-11-01T02:16:00Z,66.36
2016-11-01T02:17:00Z,33.50
2016-11-01T02:19:00Z,3.79
2016-11-01T02:20:00Z,38.55
2016-11-01T02:21:00Z,29.07
2016-11-01T02:22:00Z,39.82
2016-11-01T02:23:00Z,63.83
2016-11-01T02:24:00Z,8.22
2016-11-01T02:25:00Z,4.42
2016-11-01T02:27:00Z,6.95
2016-11-01T02:29:00Z,20.86
2016-11-01T02:34:00Z,3.79
2016-11-01T02:38:00Z,7.58
2016-11-01T02:40:00Z,13.27
2016-11-01T02:41:00Z,59.41
2016-11-01T02:42:00Z,60.67
2016-11-01T02:43:00Z,41.71
2016-11-01T02:44:00Z,18.96
2016-11-01T02:45:00Z,5.69
2016-11-01T02:47:00Z,5.06
2016-11-01T02:48:00Z,20.86
2016-11-01T02:49:00Z,5.69
2016-11-01T02:50:00Z,4.42
2016-11-01T02:51:00Z,2.53
2016-11-01T02:52:00Z,8.22
2016-11-01T02:54:00Z,8.22
2016-11-01T02:55:00Z,37.92
2016-11-01T02:56:00Z,12.01
2016-11-01T03:01:00Z,5.69
2016-11-01T03:08:00Z,5.69
2016-11-01T03:14:00Z,3.16
2016-11-01T03:15:00Z,11.38
2016-11-01T03:17:00Z,6.95
2016-11-01T03:19:00Z,13.90
2016-11-01T03:20:00Z,6.32
2016-11-01T03:21:00Z,4.42
2016-11-01T03:28:00Z,5.06
2016-11-01T03:30:00Z,5.69
2016-11-01T03:36:00Z,8.22
2016-11-01T03:37:00Z,20.22
2016-11-01T03:41:00Z,11.38
2016-11-01T04:14:00Z,6.95
2016-11-01T04:16:00Z,5.06
2016-11-01T04:29:00Z,3.16
2016-11-01T04:47:00Z,41.08
2016-11-01T04:49:00Z,3.79
2016-11-01T04:54:00Z,13.27
2016-11-01T04:55:00Z,8.22
2016-11-01T04:56:00Z,4.42
2016-11-01T04:57:00Z,10.11
2016-11-01T04:58:00Z,6.95
2016-11-01T05:02:00Z,9.48
2016-11-01T05:37:00Z,11.38
2016-11-01T05:39:00Z,4.42
2016-11-01T05:40:00Z,24.65
2016-11-01T05:41:00Z,13.27
2016-11-01T05:42:00Z,6.95
2016-11-01T05:43:00Z,16.43
2016-11-01T05:54:00Z,9.48
2016-11-01T05:56:00Z,9.48
2016-11-01T06:03:00Z,4.42
2016-11-01T06:08:00Z,12.64
2016-11-01T06:10:00Z,22.12
2016-11-01T06:11:00Z,51.19
2016-11-01T06:12:00Z,22.75
2016-11-01T06:13:00Z,35.39
2016-11-01T06:14:00Z,30.34
2016-11-01T06:15:00Z,24.02
2016-11-01T06:16:00Z,29.70
2016-11-01T06:17:00Z,45.50
2016-11-01T06:18:00Z,50.56
2016-11-01T06:19:00Z,60.67
2016-11-01T06:20:00Z,69.52
2016-11-01T06:21:00Z,60.67
2016-11-01T06:22:00Z,63.20
2016-11-01T06:23:00Z,36.66
2016-11-01T06:24:00Z,49.30
2016-11-01T06:25:00Z,38.55
2016-11-01T06:26:00Z,49.93
2016-11-01T06:27:00Z,47.40
2016-11-01T06:28:00Z,60.67
2016-11-01T06:29:00Z,69.52
2016-11-01T06:30:00Z,70.78
2016-11-01T06:31:00Z,71.42
2016-11-01T06:32:00Z,68.89
2016-11-01T06:33:00Z,66.99
2016-11-01T06:34:00Z,72.05
2016-11-01T06:35:00Z,72.05
2016-11-01T06:36:00Z,37.29
2016-11-01T06:37:00Z,13.90
2016-11-01T06:44:00Z,3.16
2016-11-01T06:59:00Z,3.16
2016-11-01T07:10:00Z,5.06
2016-11-01T07:11:00Z,25.91
2016-11-01T07:12:00Z,6.32
2016-11-01T07:13:00Z,11.38
2016-11-01T07:14:00Z,27.18
2016-11-01T07:15:00Z,18.33
2016-11-01T07:17:00Z,19.59
2016-11-01T07:26:00Z,8.85
2016-11-01T07:27:00Z,0.63
2016-11-01T07:28:00Z,4.42
2016-11-01T07:29:00Z,3.79
2016-11-01T07:33:00Z,5.69
2016-11-01T07:38:00Z,6.95
2016-11-01T07:39:00Z,6.95
2016-11-01T07:42:00Z,6.95
2016-11-01T07:44:00Z,42.98
2016-11-01T07:45:00Z,48.66
2016-11-01T07:46:00Z,63.20
2016-11-01T07:47:00Z,66.99
2016-11-01T07:48:00Z,28.44
2016-11-01T07:52:00Z,4.42
2016-11-01T07:54:00Z,14.54
2016-11-01T08:02:00Z,2.53
2016-11-01T08:11:00Z,4.42
2016-11-01T08:12:00Z,5.06
2016-11-01T08:15:00Z,13.90
2016-11-01T08:19:00Z,5.06
2016-11-01T08:20:00Z,6.95
2016-11-01T08:21:00Z,54.35
2016-11-01T08:22:00Z,65.73
2016-11-01T08:23:00Z,28.44
2016-11-01T08:24:00Z,6.95
2016-11-01T08:25:00Z,19.59
2016-11-01T08:26:00Z,12.64
2016-11-01T08:27:00Z,23.38
2016-11-01T08:28:00Z,10.11
2016-11-01T08:29:00Z,6.32
2016-11-01T08:30:00Z,15.17
2016-11-01T08:31:00Z,5.69
2016-11-01T08:32:00Z,5.06
2016-11-01T08:33:00Z,8.22
2016-11-01T08:35:00Z,12.64
2016-11-01T08:36:00Z,33.50
2016-11-01T08:37:00Z,0.63
2016-11-01T08:38:00Z,10.11
2016-11-01T08:39:00Z,13.27
2016-11-01T08:40:00Z,4.42
2016-11-01T08:41:00Z,6.95
2016-11-01T08:42:00Z,3.79
2016-11-01T08:46:00Z,5.69
2016-11-01T08:50:00Z,5.06
2016-11-01T08:52:00Z,18.33
2016-11-01T08:53:00Z,29.07
2016-11-01T08:54:00Z,11.38
2016-11-01T08:55:00Z,20.22
2016-11-01T08:56:00Z,5.06
2016-11-01T08:57:00Z,6.32
2016-11-01T08:58:00Z,32.23
2016-11-01T08:59:00Z,14.54
2016-11-01T09:00:00Z,30.34
2016-11-01T09:01:00Z,12.64
2016-11-01T09:02:00Z,37.92
2016-11-01T09:03:00Z,42.34
2016-11-01T09:04:00Z,51.82
2016-11-01T09:05:00Z,12.01
2016-11-01T09:06:00Z,48.66
2016-11-01T09:07:00Z,44.24
2016-11-01T09:08:00Z,48.03
2016-11-01T09:09:00Z,17.06
2016-11-01T09:10:00Z,14.54
2016-11-01T09:11:00Z,5.06
2016-11-01T09:12:00Z,16.43
2016-11-01T09:13:00Z,20.86
2016-11-01T09:14:00Z,14.54
2016-11-01T09:15:00Z,22.75
2016-11-01T09:16:00Z,33.50
2016-11-01T09:17:00Z,61.94
2016-11-01T09:18:00Z,49.93
2016-11-01T09:19:00Z,43.61
2016-11-01T09:20:00Z,32.86
2016-11-01T09:21:00Z,13.90
2016-11-01T09:36:00Z,4.42
2016-11-01T09:39:00Z,6.95
2016-11-01T09:43:00Z,3.79
2016-11-01T10:01:00Z,13.27
2016-11-01T10:03:00Z,3.79
2016-11-01T10:10:00Z,32.23
2016-11-01T10:11:00Z,41.08
2016-11-01T10:12:00Z,11.38
2016-11-01T10:14:00Z,15.17
2016-11-01T10:15:00Z,13.90
2016-11-01T10:25:00Z,9.48
2016-11-01T10:29:00Z,26.54
2016-11-01T10:30:00Z,30.34
2016-11-01T10:31:00Z,23.38
2016-11-01T10:32:00Z,3.16
2016-11-01T10:57:00Z,29.07
2016-11-01T11:02:00Z,7.58
2016-11-01T11:03:00Z,23.38
2016-11-01T11:04:00Z,27.18
2016-11-01T11:05:00Z,35.39
2016-11-01T11:06:00Z,39.18
2016-11-01T11:07:00Z,14.54
2016-11-01T11:09:00Z,2.53
2016-11-01T11:20:00Z,2.53
2016-11-01T11:25:00Z,5.69
2016-11-01T11:27:00Z,8.22
2016-11-01T11:28:00Z,15.17
2016-11-01T11:29:00Z,7.58
2016-11-01T11:32:00Z,10.74
2016-11-01T11:33:00Z,43.61
2016-11-01T11:34:00Z,33.50
2016-11-01T11:35:00Z,12.64
2016-11-01T11:36:00Z,20.22
2016-11-01T11:37:00Z,24.65
2016-11-01T11:39:00Z,15.17
2016-11-01T11:40:00Z,4.42
2016-11-01T11:43:00Z,5.69
2016-11-01T11:44:00Z,19.59
2016-11-01T11:49:00Z,23.38
2016-11-01T11:51:00Z,6.32
2016-11-01T11:52:00Z,16.43
2016-11-01T11:53:00Z,34.13
2016-11-01T11:54:00Z,27.18
2016-11-01T11:56:00Z,41.08
2016-11-01T12:03:00Z,17.06
2016-11-01T12:09:00Z,7.58
2016-11-01T12:26:00Z,3.79
2016-11-01T12:31:00Z,4.42
2016-11-01T12:41:00Z,17.70
2016-11-01T12:43:00Z,4.42
2016-11-01T12:44:00Z,8.85
2016-11-01T12:47:00Z,5.06
2016-11-01T12:48:00Z,1.26
2016-11-01T12:56:00Z,13.90
2016-11-01T13:01:00Z,8.22
2016-11-01T13:26:00Z,34.13
2016-11-01T13:27:00Z,35.39
2016-11-01T14:20:00Z,4.42
2016-11-01T14:21:00Z,15.17
2016-11-01T14:22:00Z,30.97
2016-11-01T14:23:00Z,18.96
2016-11-01T14:24:00Z,14.54
2016-11-01T14:26:00Z,9.48
2016-11-01T14:35:00Z,21.49
2016-11-01T14:36:00Z,19.59
2016-11-01T14:37:00Z,1.90
2016-11-01T14:43:00Z,13.27
2016-11-01T14:49:00Z,5.69
2016-11-01T14:50:00Z,35.39
2016-11-01T14:51:00Z,5.06
2016-11-01T14:53:00Z,9.48
2016-11-01T14:54:00Z,15.80
2016-11-01T15:17:00Z,10.11
2016-11-01T15:18:00Z,17.70
2016-11-01T15:19:00Z,5.06
2016-11-01T15:21:00Z,4.42
2016-11-01T15:22:00Z,24.65
2016-11-01T15:54:00Z,9.48
2016-11-01T16:04:00Z,5.06
2016-11-01T16:11:00Z,24.65
2016-11-01T16:12:00Z,36.02
2016-11-01T16:13:00Z,4.42
2016-11-01T16:27:00Z,9.48
2016-11-01T16:32:00Z,5.06
2016-11-01T16:33:00Z,0.63
2016-11-01T16:41:00Z,6.95
2016-11-01T16:45:00Z,11.38
2016-11-01T16:46:00Z,31.60
2016-11-01T16:47:00Z,14.54
2016-11-01T16:48:00Z,3.79
2016-11-01T16:49:00Z,3.79
2016-11-01T16:52:00Z,13.27
2016-11-01T16:53:00Z,31.60
2016-11-01T16:54:00Z,5.69
2016-11-01T16:55:00Z,8.22
2016-11-01T16:56:00Z,5.06
2016-11-01T16:58:00Z,4.42
2016-11-01T16:59:00Z,45.50
2016-11-01T17:00:00Z,31.60
2016-11-01T17:01:00Z,18.33
2016-11-01T17:02:00Z,14.54
