timestamp,beats per minute
2017-06-04T00:07:27Z,70.0
2017-06-04T03:37:37Z,70.0
2017-06-04T03:37:47Z,76.0
2017-06-04T03:37:52Z,100.0
2017-06-04T03:37:57Z,122.0
2017-06-04T03:38:12Z,122.0
2017-06-04T03:38:17Z,120.0
2017-06-04T03:38:22Z,119.0
2017-06-04T03:38:27Z,121.0
2017-06-04T03:51:28Z,70.0
2017-06-04T03:51:38Z,90.0
2017-06-04T03:51:43Z,92.0
2017-06-04T03:51:48Z,101.0
2017-06-04T03:51:53Z,100.0
2017-06-04T03:51:58Z,101.0
2017-06-04T03:52:03Z,97.0
2017-06-04T03:52:08Z,97.0
2017-06-04T03:52:13Z,99.0
2017-06-04T03:52:18Z,102.0
2017-06-04T03:52:23Z,99.0
2017-06-04T03:52:28Z,100.0
2017-06-04T03:52:33Z,99.0
2017-06-04T03:52:38Z,100.0
2017-06-04T03:52:43Z,101.0
2017-06-04T03:52:48Z,101.0
2017-06-04T03:52:53Z,100.0
2017-06-04T03:52:58Z,99.0
2017-06-04T03:53:03Z,100.0
2017-06-04T03:53:08Z,104.0
2017-06-04T03:53:13Z,97.0
2017-06-04T03:53:18Z,101.0
2017-06-04T03:53:23Z,105.0
2017-06-04T03:53:28Z,106.0
2017-06-04T03:53:34Z,111.0
2017-06-04T03:53:39Z,115.0
2017-06-04T03:53:44Z,111.0
2017-06-04T03:53:49Z,109.0
2017-06-04T03:53:54Z,107.0
2017-06-04T03:53:59Z,104.0
2017-06-04T03:54:04Z,93.0
2017-06-04T03:54:09Z,87.0
2017-06-04T03:54:14Z,79.0
2017-06-04T03:54:19Z,76.0
2017-06-04T03:54:24Z,76.0
2017-06-04T03:54:29Z,76.0
2017-06-04T03:54:34Z,76.0
2017-06-04T03:54:44Z,69.0
2017-06-04T03:54:49Z,66.0
2017-06-04T03:55:04Z,65.0
2017-06-04T03:55:14Z,65.0
2017-06-04T03:55:29Z,67.0
2017-06-04T03:55:34Z,69.0
2017-06-04T03:55:39Z,71.0
2017-06-04T03:55:44Z,74.0
2017-06-04T03:55:49Z,79.0
2017-06-04T03:55:54Z,81.0
2017-06-04T03:55:59Z,85.0
2017-06-04T03:56:04Z,87.0
2017-06-04T03:56:09Z,89.0
2017-06-04T03:56:15Z,91.0
2017-06-04T03:56:20Z,94.0
2017-06-04T03:56:25Z,97.0
2017-06-04T03:56:30Z,98.0
2017-06-04T03:56:40Z,79.0
2017-06-04T03:56:45Z,79.0
2017-06-04T03:57:00Z,74.0
2017-06-04T03:57:05Z,73.0
2017-06-04T03:57:10Z,72.0
2017-06-04T03:57:15Z,68.0
2017-06-04T03:57:20Z,66.0
2017-06-04T03:57:25Z,65.0
2017-06-04T03:57:30Z,66.0
2017-06-04T03:57:45Z,66.0
2017-06-04T03:57:50Z,65.0
2017-06-04T03:58:05Z,64.0
2017-06-04T03:58:15Z,65.0
2017-06-04T03:58:20Z,65.0
2017-06-04T03:58:25Z,65.0
2017-06-04T03:58:35Z,64.0
2017-06-04T03:58:40Z,65.0
2017-06-04T03:58:50Z,64.0
2017-06-04T03:59:05Z,64.0
2017-06-04T03:59:20Z,63.0
2017-06-04T03:59:30Z,64.0
2017-06-04T03:59:37Z,65.0
2017-06-04T03:59:47Z,65.0
2017-06-04T03:59:52Z,65.0
2017-06-04T03:59:57Z,65.0
2017-06-04T04:00:02Z,72.0
2017-06-04T04:00:07Z,64.0
2017-06-04T04:00:12Z,62.0
2017-06-04T04:00:17Z,61.0
2017-06-04T04:00:22Z,61.0
2017-06-04T04:00:32Z,61.0
2017-06-04T04:00:37Z,61.0
2017-06-04T04:00:52Z,63.0
2017-06-04T04:00:57Z,67.0
2017-06-04T04:01:02Z,66.0
2017-06-04T04:01:07Z,63.0
2017-06-04T04:01:12Z,60.0
2017-06-04T04:01:17Z,59.0
2017-06-04T04:01:27Z,60.0
2017-06-04T04:01:32Z,61.0
2017-06-04T04:01:37Z,61.0
2017-06-04T04:01:42Z,62.0
2017-06-04T04:01:47Z,63.0
2017-06-04T04:01:52Z,63.0
2017-06-04T04:02:07Z,64.0
2017-06-04T04:02:12Z,76.0
2017-06-04T04:02:17Z,81.0
2017-06-04T04:02:24Z,81.0
2017-06-04T04:02:29Z,79.0
2017-06-04T04:02:39Z,79.0
2017-06-04T04:02:44Z,80.0
2017-06-04T04:02:54Z,81.0
2017-06-04T04:02:59Z,80.0
2017-06-04T04:03:04Z,77.0
2017-06-04T04:03:09Z,76.0
2017-06-04T04:03:14Z,76.0
2017-06-04T04:03:24Z,72.0
2017-06-04T04:03:29Z,71.0
2017-06-04T04:03:34Z,69.0
2017-06-04T04:03:39Z,65.0
2017-06-04T04:03:44Z,64.0
2017-06-04T04:03:59Z,64.0
2017-06-04T04:04:09Z,65.0
2017-06-04T04:04:14Z,64.0
2017-06-04T04:04:19Z,63.0
2017-06-04T04:04:24Z,64.0
2017-06-04T04:04:29Z,63.0
2017-06-04T04:04:34Z,66.0
2017-06-04T04:04:39Z,66.0
2017-06-04T04:04:44Z,65.0
2017-06-04T04:04:49Z,63.0
2017-06-04T04:04:54Z,62.0
2017-06-04T04:04:59Z,63.0
2017-06-04T04:05:04Z,65.0
2017-06-04T04:05:10Z,66.0
2017-06-04T04:05:15Z,65.0
2017-06-04T04:05:20Z,66.0
2017-06-04T04:05:25Z,68.0
2017-06-04T04:05:40Z,69.0
2017-06-04T04:05:45Z,71.0
2017-06-04T04:05:55Z,69.0
2017-06-04T04:06:00Z,65.0
2017-06-04T04:06:15Z,66.0
2017-06-04T04:06:20Z,65.0
2017-06-04T04:06:30Z,66.0
2017-06-04T04:06:35Z,74.0
2017-06-04T04:06:45Z,76.0
