timestamp,lap time,stroke count,stroke type
2024-02-01T00:42:17Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T00:45:13Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T00:45:55Z,00:00:47.000,15,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T01:00:59Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T13:10:44Z,00:00:12.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T13:12:51Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T13:15:52Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:35:59Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:39:44Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:40:09Z,00:00:18.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:44:26Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:45:04Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:46:23Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T14:54:17Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T17:06:14Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T18:07:02Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T18:08:20Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T18:15:16Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T19:53:21Z,00:00:18.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T19:53:49Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T23:40:51Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T23:45:55Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T23:46:36Z,00:00:29.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T23:47:53Z,00:00:42.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-01T23:55:04Z,00:00:38.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:00:13Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:03:29Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:07:05Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:08:59Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:11:05Z,00:00:26.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:13:46Z,00:00:34.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:16:56Z,00:00:54.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:19:15Z,00:00:47.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:20:29Z,00:00:46.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:21:54Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:23:17Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T00:24:01Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T01:42:04Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T01:52:03Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T01:52:35Z,00:00:22.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-02-02T01:53:08Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
