timestamp,latitude,longitude,altitude
2023-08-05T19:02:09Z,37.872100,-122.261689,70.17
2023-08-05T19:02:10Z,37.872090,-122.261666,70.16
2023-08-05T19:02:11Z,37.872086,-122.261656,70.12
2023-08-05T19:02:12Z,37.872082,-122.261644,70.26
2023-08-05T19:02:13Z,37.872077,-122.261631,70.34
2023-08-05T19:02:14Z,37.872073,-122.261620,70.34
2023-08-05T19:02:15Z,37.872068,-122.261609,70.13
2023-08-05T19:02:16Z,37.872061,-122.261595,70.59
2023-08-05T19:02:17Z,37.872056,-122.261584,70.45
2023-08-05T19:02:18Z,37.872050,-122.261575,69.98
2023-08-05T19:02:19Z,37.872048,-122.261574,69.48
2023-08-05T19:02:20Z,37.872039,-122.261558,69.14
2023-08-05T19:02:21Z,37.872033,-122.261548,68.75
2023-08-05T19:02:22Z,37.872025,-122.261536,69.09
2023-08-05T19:02:23Z,37.872017,-122.261521,69.48
2023-08-05T19:02:24Z,37.872011,-122.261509,69.45
2023-08-05T19:02:25Z,37.872006,-122.261499,69.06
2023-08-05T19:02:26Z,37.871992,-122.261493,75.77
2023-08-05T19:02:27Z,37.871983,-122.261476,76.11
2023-08-05T19:02:28Z,37.871976,-122.261464,75.88
2023-08-05T19:02:29Z,37.871969,-122.261451,75.78
2023-08-05T19:02:30Z,37.871962,-122.261439,75.88
2023-08-05T19:02:31Z,37.871952,-122.261425,76.15
2023-08-05T19:02:32Z,37.871942,-122.261409,76.34
2023-08-05T19:02:33Z,37.871937,-122.261394,76.43
2023-08-05T19:02:34Z,37.871929,-122.261379,76.42
2023-08-05T19:02:35Z,37.871919,-122.261373,75.62
2023-08-05T19:02:36Z,37.871910,-122.261364,76.31
2023-08-05T19:02:37Z,37.871905,-122.261356,75.72
2023-08-05T19:02:38Z,37.871899,-122.261349,75.86
2023-08-05T19:02:39Z,37.871891,-122.261340,75.8
2023-08-05T19:02:40Z,37.871880,-122.261328,75.84
2023-08-05T19:02:41Z,37.871869,-122.261317,76.33
