timestamp,steps
2019-07-01T03:03:00Z,7
2019-07-02T03:19:00Z,26
2019-07-02T03:20:00Z,47
2019-07-02T03:21:00Z,28
2019-07-02T03:23:00Z,11
2019-07-02T03:24:00Z,28
2019-07-02T03:25:00Z,63
2019-07-02T03:26:00Z,70
2019-07-02T03:27:00Z,40
2019-07-02T03:28:00Z,10
2019-07-02T03:29:00Z,29
2019-07-02T03:30:00Z,5
2019-07-02T03:31:00Z,31
2019-07-02T03:32:00Z,6
2019-07-02T03:33:00Z,19
2019-07-02T03:34:00Z,9
2019-07-02T03:36:00Z,20
2019-07-02T03:37:00Z,37
2019-07-02T03:38:00Z,25
2019-07-02T03:40:00Z,7
2019-07-02T03:41:00Z,18
2019-07-02T03:42:00Z,69
2019-07-02T03:43:00Z,98
2019-07-02T03:44:00Z,42
2019-07-02T03:45:00Z,52
2019-07-02T03:46:00Z,49
2019-07-02T03:47:00Z,4
2019-07-02T03:48:00Z,12
2019-07-02T03:51:00Z,35
2019-07-02T03:54:00Z,6
2019-07-02T03:56:00Z,35
2019-07-02T03:57:00Z,42
2019-07-02T03:58:00Z,32
2019-07-02T03:59:00Z,53
2019-07-02T04:00:00Z,44
2019-07-02T04:01:00Z,49
2019-07-02T04:02:00Z,6
2019-07-02T04:15:00Z,34
2019-07-02T04:16:00Z,33
2019-07-02T04:20:00Z,24
2019-07-02T04:22:00Z,16
2019-07-02T04:23:00Z,18
2019-07-02T04:26:00Z,14
2019-07-02T04:38:00Z,30
2019-07-02T04:39:00Z,36
2019-07-02T04:40:00Z,51
2019-07-02T04:41:00Z,39
2019-07-02T04:42:00Z,18
2019-07-02T04:44:00Z,19
2019-07-02T04:45:00Z,40
2019-07-02T04:47:00Z,49
2019-07-02T04:48:00Z,11
2019-07-02T04:49:00Z,28
2019-07-02T04:50:00Z,21
2019-07-02T04:51:00Z,37
2019-07-02T04:52:00Z,12
2019-07-02T04:57:00Z,8
2019-07-02T05:03:00Z,19
2019-07-02T05:04:00Z,70
2019-07-02T05:08:00Z,17
2019-07-02T05:17:00Z,24
2019-07-02T05:18:00Z,4
2019-07-02T05:19:00Z,29
2019-07-02T05:20:00Z,25
2019-07-02T05:21:00Z,55
2019-07-02T05:22:00Z,41
2019-07-02T05:23:00Z,26
2019-07-02T05:24:00Z,17
2019-07-02T05:25:00Z,59
2019-07-02T05:26:00Z,54
2019-07-02T05:27:00Z,76
2019-07-02T05:28:00Z,52
2019-07-02T05:29:00Z,48
2019-07-02T05:30:00Z,56
2019-07-02T05:31:00Z,10
2019-07-02T05:32:00Z,8
2019-07-02T05:33:00Z,11
2019-07-02T05:34:00Z,29
2019-07-02T05:35:00Z,40
2019-07-02T05:36:00Z,41
2019-07-02T05:37:00Z,72
2019-07-02T05:38:00Z,91
2019-07-02T05:39:00Z,41
2019-07-02T05:40:00Z,61
2019-07-02T05:41:00Z,66
2019-07-02T05:42:00Z,62
2019-07-02T05:43:00Z,67
2019-07-02T05:44:00Z,71
2019-07-02T05:45:00Z,39
2019-07-02T05:46:00Z,84
2019-07-02T05:47:00Z,99
2019-07-02T05:48:00Z,39
2019-07-02T05:49:00Z,72
2019-07-02T05:50:00Z,91
2019-07-02T05:51:00Z,85
2019-07-02T05:52:00Z,18
2019-07-02T05:53:00Z,21
2019-07-02T05:54:00Z,17
2019-07-02T06:28:00Z,9
2019-07-02T06:29:00Z,67
2019-07-02T06:30:00Z,24
2019-07-02T06:31:00Z,9
2019-07-02T06:33:00Z,34
2019-07-02T06:34:00Z,34
2019-07-02T06:35:00Z,65
2019-07-02T06:36:00Z,67
2019-07-02T06:37:00Z,56
2019-07-02T06:38:00Z,69
2019-07-02T06:39:00Z,22
2019-07-02T07:15:00Z,23
2019-07-02T07:16:00Z,53
2019-07-02T07:17:00Z,62
2019-07-02T07:18:00Z,33
2019-07-02T07:19:00Z,15
2019-07-02T07:20:00Z,75
2019-07-02T07:21:00Z,14
2019-07-02T07:22:00Z,63
2019-07-02T07:23:00Z,26
2019-07-02T07:25:00Z,11
2019-07-02T07:26:00Z,52
2019-07-02T07:27:00Z,21
2019-07-02T07:28:00Z,48
2019-07-02T07:29:00Z,76
2019-07-02T07:30:00Z,61
2019-07-02T07:31:00Z,63
2019-07-02T07:32:00Z,71
2019-07-02T07:33:00Z,66
2019-07-02T07:34:00Z,59
2019-07-02T07:35:00Z,24
2019-07-02T07:36:00Z,41
2019-07-02T07:37:00Z,6
2019-07-02T07:39:00Z,32
2019-07-02T07:43:00Z,33
2019-07-02T07:44:00Z,47
2019-07-02T07:45:00Z,35
2019-07-02T07:46:00Z,39
2019-07-02T07:47:00Z,71
2019-07-02T07:48:00Z,83
2019-07-02T07:49:00Z,38
2019-07-02T07:50:00Z,23
2019-07-02T07:51:00Z,19
2019-07-02T07:52:00Z,33
2019-07-02T07:53:00Z,61
2019-07-02T07:54:00Z,30
2019-07-02T07:57:00Z,16
2019-07-02T07:58:00Z,34
2019-07-02T08:02:00Z,4
2019-07-02T08:07:00Z,12
2019-07-02T08:10:00Z,11
2019-07-02T08:11:00Z,9
2019-07-02T08:13:00Z,4
2019-07-02T08:24:00Z,24
2019-07-02T08:25:00Z,4
2019-07-02T08:27:00Z,12
2019-07-02T08:28:00Z,6
2019-07-02T08:32:00Z,30
2019-07-02T08:33:00Z,20
2019-07-02T08:34:00Z,17
2019-07-02T08:35:00Z,25
2019-07-02T08:36:00Z,43
2019-07-02T08:37:00Z,8
2019-07-02T08:38:00Z,40
2019-07-02T08:39:00Z,18
2019-07-02T08:40:00Z,56
2019-07-02T08:41:00Z,56
2019-07-02T08:42:00Z,63
2019-07-02T08:43:00Z,62
2019-07-02T08:52:00Z,39
2019-07-02T08:53:00Z,8
2019-07-02T08:58:00Z,7
2019-07-02T08:59:00Z,57
2019-07-02T09:00:00Z,94
2019-07-02T09:01:00Z,104
2019-07-02T09:02:00Z,95
2019-07-02T09:03:00Z,78
2019-07-02T09:04:00Z,32
2019-07-02T09:10:00Z,42
2019-07-02T09:11:00Z,56
2019-07-02T09:12:00Z,82
2019-07-02T09:13:00Z,93
2019-07-02T09:14:00Z,7
2019-07-02T09:16:00Z,26
2019-07-02T09:17:00Z,20
2019-07-02T09:18:00Z,4
2019-07-02T09:19:00Z,40
2019-07-02T09:20:00Z,14
2019-07-02T09:21:00Z,2
2019-07-02T09:25:00Z,8
2019-07-02T09:27:00Z,19
2019-07-02T09:28:00Z,22
2019-07-02T09:29:00Z,51
2019-07-02T09:30:00Z,59
2019-07-02T09:31:00Z,63
2019-07-02T09:32:00Z,68
2019-07-02T09:33:00Z,34
2019-07-02T09:35:00Z,21
2019-07-02T09:36:00Z,41
2019-07-02T09:37:00Z,53
2019-07-02T09:38:00Z,8
2019-07-02T09:40:00Z,30
2019-07-02T09:41:00Z,4
2019-07-02T09:42:00Z,43
2019-07-02T09:43:00Z,17
2019-07-02T09:44:00Z,39
2019-07-02T09:45:00Z,36
2019-07-02T09:46:00Z,53
2019-07-02T09:47:00Z,89
2019-07-02T09:48:00Z,84
2019-07-02T09:49:00Z,80
2019-07-02T09:50:00Z,102
2019-07-02T09:51:00Z,49
2019-07-02T09:54:00Z,4
2019-07-02T09:55:00Z,28
2019-07-02T09:56:00Z,38
2019-07-02T10:11:00Z,4
2019-07-02T10:16:00Z,9
2019-07-02T10:29:00Z,8
2019-07-02T10:30:00Z,7
2019-07-02T10:32:00Z,13
2019-07-02T10:33:00Z,30
2019-07-02T10:34:00Z,59
2019-07-02T10:35:00Z,47
2019-07-02T10:36:00Z,26
2019-07-02T10:37:00Z,14
2019-07-02T10:38:00Z,7
2019-07-02T10:39:00Z,37
2019-07-02T10:40:00Z,13
2019-07-02T10:41:00Z,10
2019-07-02T10:42:00Z,16
2019-07-02T10:43:00Z,9
2019-07-02T10:44:00Z,7
2019-07-02T10:45:00Z,71
2019-07-02T10:46:00Z,58
2019-07-02T10:47:00Z,76
2019-07-02T10:48:00Z,83
2019-07-02T10:49:00Z,64
2019-07-02T10:50:00Z,14
2019-07-02T10:51:00Z,28
2019-07-02T10:52:00Z,48
2019-07-02T10:54:00Z,59
2019-07-02T10:55:00Z,71
2019-07-02T10:56:00Z,30
2019-07-02T10:58:00Z,13
2019-07-02T10:59:00Z,11
2019-07-02T11:00:00Z,12
2019-07-02T11:01:00Z,9
2019-07-02T11:06:00Z,11
2019-07-02T11:07:00Z,42
2019-07-02T11:08:00Z,104
2019-07-02T11:09:00Z,61
2019-07-02T11:10:00Z,23
2019-07-02T11:12:00Z,13
2019-07-02T11:13:00Z,19
2019-07-02T11:52:00Z,41
2019-07-02T12:02:00Z,6
2019-07-02T12:18:00Z,13
2019-07-02T12:21:00Z,73
2019-07-02T12:22:00Z,107
2019-07-02T12:23:00Z,116
2019-07-02T12:24:00Z,94
2019-07-02T12:25:00Z,43
2019-07-02T12:26:00Z,4
2019-07-02T12:28:00Z,8
2019-07-02T12:29:00Z,29
2019-07-02T12:31:00Z,4
2019-07-02T12:32:00Z,36
2019-07-02T12:33:00Z,100
2019-07-02T12:34:00Z,60
2019-07-02T12:35:00Z,34
2019-07-02T12:36:00Z,10
2019-07-02T12:37:00Z,33
2019-07-02T12:38:00Z,12
2019-07-02T12:39:00Z,45
2019-07-02T12:40:00Z,18
2019-07-02T12:55:00Z,20
2019-07-02T13:15:00Z,6
2019-07-02T13:22:00Z,4
2019-07-02T13:33:00Z,7
2019-07-02T13:37:00Z,6
2019-07-02T13:38:00Z,4
2019-07-02T13:40:00Z,22
2019-07-02T13:43:00Z,24
2019-07-02T13:44:00Z,36
2019-07-02T13:45:00Z,8
2019-07-02T13:50:00Z,13
2019-07-02T13:51:00Z,34
2019-07-02T13:52:00Z,13
2019-07-02T13:53:00Z,6
2019-07-02T13:54:00Z,27
2019-07-02T13:56:00Z,14
2019-07-02T13:57:00Z,18
2019-07-02T14:00:00Z,15
2019-07-02T14:03:00Z,34
2019-07-02T14:04:00Z,29
2019-07-02T14:13:00Z,28
2019-07-02T14:14:00Z,21
2019-07-02T14:15:00Z,11
2019-07-02T14:16:00Z,13
2019-07-02T14:18:00Z,11
2019-07-02T14:19:00Z,12
2019-07-02T14:20:00Z,24
2019-07-02T14:21:00Z,37
2019-07-02T14:27:00Z,4
2019-07-02T14:31:00Z,6
2019-07-02T14:40:00Z,17
2019-07-02T14:41:00Z,6
2019-07-02T14:42:00Z,15
2019-07-02T14:43:00Z,37
2019-07-02T14:44:00Z,11
2019-07-02T14:45:00Z,11
2019-07-02T14:46:00Z,8
2019-07-02T14:47:00Z,22
2019-07-02T14:48:00Z,14
2019-07-02T14:50:00Z,5
2019-07-02T14:51:00Z,7
2019-07-02T14:59:00Z,7
2019-07-02T15:00:00Z,13
