timestamp,latitude,longitude,altitude
2023-05-09T01:37:07Z,37.800563,-122.397922,-8.19
2023-05-09T01:37:27Z,37.800012,-122.397628,-8.19
2023-05-09T01:37:33Z,37.799988,-122.397592,-8.19
2023-05-09T01:37:34Z,37.800002,-122.397908,-8.19
2023-05-09T01:37:35Z,37.800010,-122.397827,-8.19
2023-05-09T01:37:36Z,37.799957,-122.397835,-8.19
2023-05-09T01:37:37Z,37.799892,-122.397858,-8.19
2023-05-09T01:37:38Z,37.799790,-122.397887,-0.09
2023-05-09T01:37:39Z,37.799735,-122.397872,-0.09
2023-05-09T01:37:40Z,37.799678,-122.397853,7.1
2023-05-09T01:37:41Z,37.799647,-122.397838,7.8
2023-05-09T01:37:42Z,37.799628,-122.397830,8.0
2023-05-09T01:37:43Z,37.799610,-122.397807,7.1
2023-05-09T01:37:44Z,37.799608,-122.397788,-2.0
2023-05-09T01:37:45Z,37.799582,-122.397803,-2.4
2023-05-09T01:37:46Z,37.799558,-122.397788,-2.29
2023-05-09T01:37:47Z,37.799537,-122.397775,-2.29
2023-05-09T01:37:48Z,37.799513,-122.397723,-2.59
2023-05-09T01:37:49Z,37.799532,-122.397698,-2.7
2023-05-09T01:37:50Z,37.799540,-122.397675,-4.4
