timestamp,lap time,stroke count,stroke type
2021-01-01T00:10:21Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T00:53:55Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T01:12:45Z,00:00:35.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T01:16:16Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T02:55:21Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T02:55:44Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T02:56:57Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T03:27:33Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T03:29:25Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T03:30:24Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T13:19:04Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T13:19:46Z,00:00:37.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T13:59:36Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T14:11:05Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T14:28:09Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T14:28:42Z,00:00:34.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T14:30:16Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T15:06:10Z,00:00:41.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T15:31:33Z,00:00:16.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T15:32:12Z,00:00:13.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T15:33:53Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:32:06Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:38:02Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:46:53Z,00:00:31.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:53:11Z,00:00:52.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:54:15Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T17:58:19Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T18:05:01Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T18:06:35Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T19:34:05Z,00:00:19.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T19:54:02Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T20:29:57Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T20:55:44Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T20:56:52Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T21:05:58Z,00:00:29.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T21:07:35Z,00:00:27.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T21:10:55Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T21:59:48Z,00:00:22.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:00:18Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:02:48Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:03:22Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:03:56Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:32:35Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:34:47Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:35:36Z,00:00:50.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:54:50Z,00:00:57.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:56:01Z,00:00:42.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T22:58:01Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T23:01:02Z,00:00:45.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T23:02:34Z,00:00:54.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T23:05:02Z,00:00:55.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-01T23:08:43Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T14:49:58Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T14:53:23Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T14:58:02Z,00:00:18.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:04:28Z,00:00:20.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:08:01Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:08:40Z,00:00:18.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:15:37Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:21:22Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:21:52Z,00:00:40.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:25:07Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:25:51Z,00:00:36.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:26:42Z,00:00:43.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:28:05Z,00:00:34.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:30:42Z,00:00:42.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:33:03Z,00:00:40.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:34:49Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:38:18Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:39:43Z,00:00:35.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:40:59Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:43:14Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:44:50Z,00:00:37.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:47:14Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:48:14Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:49:53Z,00:00:30.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:51:14Z,00:00:40.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:53:23Z,00:00:28.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:54:20Z,00:00:40.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:55:40Z,00:00:45.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T15:56:56Z,00:00:36.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:01:52Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:03:35Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:05:05Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:27:18Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:56:39Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T16:57:04Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:39:02Z,00:00:27.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:40:13Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:46:09Z,00:00:24.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:47:01Z,00:00:37.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:48:18Z,00:00:26.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:49:04Z,00:00:14.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:49:34Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:51:52Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:52:54Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:53:33Z,00:00:19.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:54:11Z,00:00:42.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T17:55:02Z,00:00:38.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T18:14:02Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T18:15:23Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T19:45:58Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:05:27Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:06:41Z,00:00:24.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:10:19Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:15:15Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:22:44Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:23:08Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:25:31Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:26:43Z,00:00:09.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:29:39Z,00:00:30.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:30:31Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:31:10Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:31:58Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:35:22Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:35:53Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T20:38:40Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T21:01:31Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-03T22:00:04Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T00:53:12Z,00:00:21.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T12:24:07Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T12:30:27Z,00:00:30.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T12:35:14Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T12:36:03Z,00:00:25.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T12:50:51Z,00:00:45.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T13:19:18Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T14:00:55Z,00:00:23.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T14:01:57Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2021-01-04T14:45:46Z,00:00:13.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
