timestamp,heart rate zone,total minutes
2024-07-01T01:42:00Z,fat burn,1
2024-07-01T02:03:00Z,fat burn,1
2024-07-01T02:04:00Z,fat burn,1
2024-07-01T02:05:00Z,fat burn,1
2024-07-01T16:27:00Z,fat burn,1
2024-07-01T16:28:00Z,cardio,2
2024-07-01T16:29:00Z,cardio,2
2024-07-01T16:30:00Z,fat burn,1
2024-07-01T16:31:00Z,fat burn,1
2024-07-01T16:32:00Z,fat burn,1
2024-07-01T16:35:00Z,fat burn,1
2024-07-01T16:36:00Z,cardio,2
2024-07-01T16:37:00Z,cardio,2
2024-07-01T16:38:00Z,cardio,2
2024-07-01T16:39:00Z,cardio,2
2024-07-01T16:40:00Z,cardio,2
2024-07-01T16:41:00Z,cardio,2
2024-07-01T16:42:00Z,cardio,2
2024-07-01T16:43:00Z,cardio,2
2024-07-01T16:44:00Z,cardio,2
2024-07-01T16:45:00Z,cardio,2
2024-07-01T16:46:00Z,cardio,2
2024-07-01T16:47:00Z,cardio,2
2024-07-01T16:48:00Z,cardio,2
2024-07-01T16:49:00Z,cardio,2
2024-07-01T16:50:00Z,fat burn,1
2024-07-01T16:52:00Z,fat burn,1
2024-07-01T16:53:00Z,fat burn,1
2024-07-01T16:54:00Z,fat burn,1
2024-07-01T16:55:00Z,fat burn,1
2024-07-02T16:32:00Z,fat burn,1
2024-07-02T16:33:00Z,cardio,2
2024-07-02T16:34:00Z,cardio,2
2024-07-02T16:35:00Z,cardio,2
2024-07-02T16:36:00Z,cardio,2
2024-07-02T16:37:00Z,cardio,2
2024-07-02T16:38:00Z,cardio,2
2024-07-02T16:39:00Z,fat burn,1
2024-07-02T16:40:00Z,fat burn,1
2024-07-02T16:41:00Z,fat burn,1
2024-07-02T16:42:00Z,cardio,2
2024-07-02T16:43:00Z,cardio,2
2024-07-02T16:44:00Z,cardio,2
2024-07-02T16:45:00Z,fat burn,1
2024-07-02T16:46:00Z,fat burn,1
2024-07-02T16:47:00Z,fat burn,1
2024-07-02T16:48:00Z,cardio,2
2024-07-02T16:49:00Z,cardio,2
2024-07-02T16:50:00Z,cardio,2
2024-07-02T16:51:00Z,cardio,2
2024-07-02T16:52:00Z,cardio,2
2024-07-02T16:53:00Z,cardio,2
2024-07-02T16:54:00Z,fat burn,1
2024-07-02T16:55:00Z,fat burn,1
2024-07-02T16:56:00Z,fat burn,1
2024-07-02T16:57:00Z,fat burn,1
2024-07-02T16:58:00Z,fat burn,1
2024-07-02T16:59:00Z,fat burn,1
2024-07-02T17:00:00Z,fat burn,1
2024-07-02T17:01:00Z,fat burn,1
2024-07-02T17:02:00Z,fat burn,1
2024-07-02T20:51:00Z,fat burn,1
2024-07-02T20:52:00Z,fat burn,1
2024-07-03T13:50:00Z,fat burn,1
2024-07-03T22:27:00Z,fat burn,1
2024-07-03T22:36:00Z,fat burn,1
2024-07-03T23:03:00Z,fat burn,1
2024-07-03T23:04:00Z,fat burn,1
2024-07-03T23:07:00Z,fat burn,1
2024-07-03T23:08:00Z,fat burn,1
2024-07-04T14:12:00Z,fat burn,1
2024-07-04T17:00:00Z,fat burn,1
2024-07-04T17:01:00Z,cardio,2
2024-07-04T17:02:00Z,cardio,2
2024-07-04T17:03:00Z,cardio,2
2024-07-04T17:04:00Z,cardio,2
2024-07-04T17:05:00Z,cardio,2
2024-07-04T17:06:00Z,fat burn,1
2024-07-04T17:07:00Z,fat burn,1
2024-07-04T17:08:00Z,fat burn,1
2024-07-04T17:09:00Z,fat burn,1
2024-07-04T17:10:00Z,cardio,2
2024-07-04T17:11:00Z,cardio,2
2024-07-04T17:12:00Z,fat burn,1
2024-07-04T17:14:00Z,cardio,2
2024-07-04T17:15:00Z,cardio,2
2024-07-04T17:16:00Z,cardio,2
2024-07-04T17:17:00Z,fat burn,1
2024-07-04T17:18:00Z,fat burn,1
2024-07-04T17:19:00Z,cardio,2
2024-07-04T17:20:00Z,cardio,2
2024-07-04T17:21:00Z,cardio,2
2024-07-04T17:22:00Z,cardio,2
2024-07-04T17:23:00Z,cardio,2
2024-07-04T17:24:00Z,cardio,2
2024-07-04T17:25:00Z,cardio,2
2024-07-04T17:26:00Z,fat burn,1
2024-07-04T17:27:00Z,fat burn,1
2024-07-04T17:28:00Z,fat burn,1
2024-07-04T17:29:00Z,fat burn,1
2024-07-04T17:30:00Z,fat burn,1
2024-07-04T17:31:00Z,fat burn,1
2024-07-04T17:32:00Z,fat burn,1
2024-07-05T00:02:00Z,fat burn,1
2024-07-05T00:03:00Z,fat burn,1
2024-07-05T00:09:00Z,fat burn,1
2024-07-05T00:11:00Z,fat burn,1
2024-07-05T00:12:00Z,fat burn,1
2024-07-05T00:13:00Z,fat burn,1
2024-07-05T00:14:00Z,fat burn,1
2024-07-05T00:15:00Z,fat burn,1
2024-07-05T00:16:00Z,fat burn,1
2024-07-05T00:17:00Z,fat burn,1
2024-07-05T00:18:00Z,cardio,2
2024-07-05T00:19:00Z,cardio,2
2024-07-05T00:21:00Z,fat burn,1
2024-07-05T00:22:00Z,fat burn,1
2024-07-05T00:23:00Z,fat burn,1
2024-07-05T00:24:00Z,cardio,2
2024-07-05T00:26:00Z,fat burn,1
2024-07-05T00:27:00Z,fat burn,1
2024-07-05T00:29:00Z,fat burn,1
2024-07-05T00:30:00Z,fat burn,1
2024-07-05T00:31:00Z,fat burn,1
2024-07-05T00:32:00Z,fat burn,1
2024-07-05T00:33:00Z,fat burn,1
2024-07-05T00:42:00Z,fat burn,1
2024-07-05T00:43:00Z,fat burn,1
2024-07-05T00:45:00Z,fat burn,1
2024-07-05T00:46:00Z,fat burn,1
2024-07-05T00:47:00Z,fat burn,1
2024-07-05T01:00:00Z,fat burn,1
2024-07-05T01:01:00Z,fat burn,1
2024-07-05T01:02:00Z,fat burn,1
2024-07-05T01:03:00Z,fat burn,1
2024-07-05T01:04:00Z,fat burn,1
2024-07-05T14:22:00Z,fat burn,1
2024-07-05T15:40:00Z,fat burn,1
2024-07-05T15:41:00Z,fat burn,1
2024-07-05T15:42:00Z,fat burn,1
2024-07-05T15:43:00Z,fat burn,1
2024-07-05T15:44:00Z,fat burn,1
2024-07-05T15:45:00Z,cardio,2
2024-07-05T15:46:00Z,cardio,2
2024-07-05T15:47:00Z,cardio,2
2024-07-05T15:48:00Z,fat burn,1
2024-07-05T15:49:00Z,fat burn,1
2024-07-05T15:50:00Z,fat burn,1
2024-07-05T15:51:00Z,fat burn,1
2024-07-05T15:52:00Z,cardio,2
2024-07-05T15:53:00Z,cardio,2
2024-07-05T15:54:00Z,fat burn,1
2024-07-05T15:55:00Z,fat burn,1
2024-07-05T15:57:00Z,fat burn,1
2024-07-05T15:58:00Z,fat burn,1
2024-07-05T15:59:00Z,fat burn,1
2024-07-05T16:00:00Z,fat burn,1
2024-07-05T22:00:00Z,fat burn,1
2024-07-06T01:04:00Z,fat burn,1
2024-07-06T14:39:00Z,fat burn,1
2024-07-07T13:30:00Z,fat burn,1
2024-07-07T13:31:00Z,fat burn,1
2024-07-07T13:32:00Z,fat burn,1
2024-07-07T13:34:00Z,fat burn,1
2024-07-07T13:35:00Z,fat burn,1
2024-07-07T13:36:00Z,fat burn,1
2024-07-07T15:42:00Z,fat burn,1
2024-07-07T15:53:00Z,fat burn,1
2024-07-07T15:55:00Z,fat burn,1
2024-07-07T15:56:00Z,fat burn,1
2024-07-07T20:04:00Z,fat burn,1
2024-07-07T20:05:00Z,fat burn,1
2024-07-08T15:51:00Z,fat burn,1
