timestamp,latitude,longitude,altitude
2023-05-08T01:15:52Z,37.786728,-122.398212,-76.4
2023-05-08T01:15:53Z,37.786728,-122.398212,-76.4
2023-05-08T01:15:55Z,37.787022,-122.398517,-76.4
2023-05-08T01:15:56Z,37.787000,-122.398458,-25.1
2023-05-08T01:15:57Z,37.787022,-122.398482,5.3
2023-05-08T01:15:58Z,37.787000,-122.398517,15.8
2023-05-08T01:15:59Z,37.787008,-122.398542,23.5
2023-05-08T01:16:00Z,37.787003,-122.398555,27.6
2023-05-08T01:16:01Z,37.787008,-122.398568,29.0
2023-05-08T01:16:02Z,37.787017,-122.398582,30.3
2023-05-08T01:16:03Z,37.787032,-122.398602,31.6
2023-05-08T01:16:04Z,37.787050,-122.398623,32.3
2023-05-08T01:16:05Z,37.787073,-122.398647,32.8
2023-05-08T01:16:06Z,37.787082,-122.398665,33.6
2023-05-08T01:16:07Z,37.787110,-122.398693,34.1
2023-05-08T01:16:08Z,37.787133,-122.398717,34.3
2023-05-08T01:16:09Z,37.787152,-122.398758,34.8
2023-05-08T01:16:10Z,37.787178,-122.398780,35.6
2023-05-08T01:16:11Z,37.787202,-122.398798,36.0
2023-05-08T01:16:12Z,37.787222,-122.398827,36.29
2023-05-08T01:16:13Z,37.787243,-122.398853,36.79
2023-05-08T01:16:14Z,37.787253,-122.398877,36.59
2023-05-08T01:16:15Z,37.787267,-122.398900,36.5
2023-05-08T01:16:16Z,37.787272,-122.398922,35.79
2023-05-08T01:16:17Z,37.787280,-122.398928,35.29
2023-05-08T01:16:18Z,37.787293,-122.398955,35.59
2023-05-08T01:16:19Z,37.787303,-122.398968,36.09
2023-05-08T01:16:20Z,37.787308,-122.398978,36.49
2023-05-08T01:16:21Z,37.787317,-122.398983,36.79
2023-05-08T01:16:22Z,37.787327,-122.398997,37.09
2023-05-08T01:16:23Z,37.787335,-122.398987,36.49
2023-05-08T01:16:24Z,37.787345,-122.398975,35.6
2023-05-08T01:16:25Z,37.787360,-122.398978,35.1
2023-05-08T01:16:26Z,37.787372,-122.398973,34.8
2023-05-08T01:16:27Z,37.787395,-122.398983,34.8
2023-05-08T01:16:28Z,37.787410,-122.398992,34.6
2023-05-08T01:16:29Z,37.787423,-122.399002,34.5
2023-05-08T01:16:30Z,37.787437,-122.399020,34.29
2023-05-08T01:16:31Z,37.787450,-122.399033,34.29
2023-05-08T01:16:32Z,37.787455,-122.399047,34.09
2023-05-08T01:16:33Z,37.787463,-122.399067,34.0
2023-05-08T01:16:34Z,37.787473,-122.399085,34.0
2023-05-08T01:16:35Z,37.787483,-122.399093,33.79
2023-05-08T01:16:36Z,37.787493,-122.399103,33.79
2023-05-08T01:16:37Z,37.787502,-122.399120,34.0
2023-05-08T01:16:38Z,37.787512,-122.399135,34.1
2023-05-08T01:16:39Z,37.787515,-122.399158,34.3
2023-05-08T01:16:40Z,37.787525,-122.399180,34.3
2023-05-08T01:16:41Z,37.787533,-122.399200,34.1
2023-05-08T01:16:42Z,37.787548,-122.399218,34.1
2023-05-08T01:16:43Z,37.787560,-122.399235,34.3
2023-05-08T01:16:44Z,37.787567,-122.399250,35.1
2023-05-08T01:16:45Z,37.787580,-122.399268,35.6
2023-05-08T01:16:46Z,37.787593,-122.399287,36.8
2023-05-08T01:16:47Z,37.787617,-122.399313,37.6
2023-05-08T01:16:48Z,37.787635,-122.399338,37.8
2023-05-08T01:16:49Z,37.787650,-122.399357,38.1
