timestamp,distance
2023-06-01T01:46:00Z,2.50
2023-06-01T02:24:00Z,5.60
2023-06-01T04:58:00Z,10.10
2023-06-01T04:59:00Z,24.00
2023-06-01T05:02:00Z,17.00
2023-06-01T05:03:00Z,37.90
2023-06-01T05:04:00Z,14.50
2023-06-01T05:05:00Z,15.80
2023-06-01T05:13:00Z,4.40
2023-06-01T05:14:00Z,41.70
2023-06-01T05:15:00Z,14.50
2023-06-01T05:28:00Z,8.80
2023-06-01T05:29:00Z,6.90
2023-06-01T05:30:00Z,6.90
2023-06-01T05:31:00Z,25.30
2023-06-01T05:32:00Z,7.50
2023-06-01T05:33:00Z,7.50
2023-06-01T05:34:00Z,29.00
2023-06-01T05:35:00Z,3.10
2023-06-01T05:39:00Z,5.00
2023-06-01T05:44:00Z,16.40
2023-06-01T05:45:00Z,3.70
2023-06-01T05:46:00Z,5.00
2023-06-01T05:47:00Z,5.60
2023-06-01T05:48:00Z,22.10
2023-06-01T05:49:00Z,18.90
2023-06-01T05:51:00Z,51.80
2023-06-01T05:52:00Z,24.60
2023-06-01T05:53:00Z,13.20
2023-06-01T05:55:00Z,7.50
2023-06-01T05:58:00Z,32.20
2023-06-01T05:59:00Z,22.70
2023-06-01T06:01:00Z,15.80
2023-06-01T06:03:00Z,26.50
2023-06-01T06:04:00Z,16.40
2023-06-01T06:05:00Z,19.50
2023-06-01T06:06:00Z,6.90
2023-06-01T06:07:00Z,10.70
2023-06-01T06:08:00Z,60.70
2023-06-01T06:09:00Z,65.80
2023-06-01T06:10:00Z,47.40
2023-06-01T06:11:00Z,20.20
2023-06-01T06:12:00Z,69.60
2023-06-01T06:13:00Z,48.00
2023-06-01T06:14:00Z,13.20
2023-06-01T06:15:00Z,20.80
2023-06-01T06:17:00Z,5.60
2023-06-01T06:18:00Z,35.40
2023-06-01T06:19:00Z,46.10
2023-06-01T06:20:00Z,38.50
2023-06-01T06:21:00Z,43.60
2023-06-01T06:22:00Z,34.70
