timestamp,floors
2016-02-01T01:20:00Z,1
2016-02-01T02:18:00Z,2
2016-02-01T03:30:00Z,1
2016-02-01T03:31:00Z,1
2016-02-01T05:26:00Z,2
2016-02-01T06:19:00Z,2
2016-02-01T09:56:00Z,1
2016-02-01T13:46:00Z,1
2016-02-01T14:07:00Z,1
2016-02-01T16:22:00Z,1
2016-02-02T00:20:00Z,1
2016-02-02T01:39:00Z,1
2016-02-02T02:12:00Z,2
2016-02-02T02:13:00Z,1
2016-02-02T03:29:00Z,2
2016-02-02T06:18:00Z,2
2016-02-02T08:06:00Z,2
2016-02-02T08:35:00Z,1
2016-02-02T08:36:00Z,1
2016-02-02T08:37:00Z,1
2016-02-02T09:54:00Z,1
2016-02-02T10:28:00Z,1
2016-02-02T12:11:00Z,1
2016-02-02T12:19:00Z,1
2016-02-02T12:41:00Z,1
2016-02-02T13:12:00Z,1
2016-02-02T14:07:00Z,1
2016-02-03T02:18:00Z,1
2016-02-03T02:19:00Z,1
2016-02-03T03:39:00Z,2
2016-02-03T03:40:00Z,1
2016-02-03T04:15:00Z,2
2016-02-03T04:51:00Z,2
2016-02-03T06:20:00Z,1
2016-02-03T06:21:00Z,2
2016-02-03T06:53:00Z,1
2016-02-03T06:54:00Z,1
2016-02-03T10:07:00Z,1
2016-02-03T10:44:00Z,1
2016-02-03T11:01:00Z,1
2016-02-03T12:03:00Z,1
2016-02-04T02:14:00Z,2
2016-02-04T02:15:00Z,1
2016-02-04T03:38:00Z,1
2016-02-04T06:02:00Z,1
2016-02-04T06:24:00Z,2
2016-02-04T07:38:00Z,1
2016-02-04T07:39:00Z,1
2016-02-04T07:40:00Z,1
2016-02-04T07:41:00Z,1
2016-02-04T07:42:00Z,1
2016-02-04T08:01:00Z,1
2016-02-04T08:02:00Z,2
2016-02-04T09:33:00Z,4
2016-02-04T09:50:00Z,1
2016-02-04T14:24:00Z,1
2016-02-05T02:13:00Z,1
2016-02-05T02:14:00Z,1
2016-02-05T02:48:00Z,1
2016-02-05T04:35:00Z,1
2016-02-05T04:36:00Z,1
2016-02-05T06:17:00Z,1
2016-02-05T06:18:00Z,2
2016-02-05T07:00:00Z,1
2016-02-05T08:54:00Z,1
2016-02-05T11:01:00Z,1
2016-02-05T11:02:00Z,1
2016-02-05T12:18:00Z,1
2016-02-05T14:25:00Z,1
2016-02-06T01:56:00Z,1
2016-02-06T02:20:00Z,1
2016-02-06T03:09:00Z,2
2016-02-06T06:10:00Z,1
2016-02-06T08:18:00Z,1
2016-02-06T16:42:00Z,1
2016-02-07T03:43:00Z,1
2016-02-07T03:44:00Z,1
2016-02-07T03:45:00Z,1
2016-02-07T06:16:00Z,2
2016-02-07T08:27:00Z,1
2016-02-07T08:28:00Z,1
2016-02-07T08:29:00Z,1
2016-02-07T08:30:00Z,1
2016-02-07T10:49:00Z,1
2016-02-07T14:26:00Z,1
2016-02-07T14:48:00Z,1
2016-02-08T02:01:00Z,2
2016-02-08T02:51:00Z,2
2016-02-08T03:32:00Z,1
2016-02-08T05:25:00Z,2
2016-02-08T05:26:00Z,1
2016-02-08T06:18:00Z,2
2016-02-08T10:02:00Z,1
2016-02-08T10:23:00Z,1
2016-02-08T11:28:00Z,1
2016-02-08T11:29:00Z,1
2016-02-08T13:26:00Z,1
2016-02-09T02:15:00Z,1
2016-02-09T02:16:00Z,1
2016-02-09T03:33:00Z,2
2016-02-09T06:04:00Z,1
2016-02-09T06:05:00Z,2
2016-02-09T08:05:00Z,1
2016-02-09T08:45:00Z,2
2016-02-09T09:20:00Z,2
2016-02-09T13:10:00Z,1
2016-02-09T14:20:00Z,1
2016-02-10T01:39:00Z,1
2016-02-10T02:11:00Z,1
2016-02-10T02:12:00Z,2
2016-02-10T03:12:00Z,1
2016-02-10T03:13:00Z,1
2016-02-10T03:29:00Z,1
2016-02-10T03:30:00Z,1
2016-02-10T04:14:00Z,1
2016-02-10T04:15:00Z,1
2016-02-10T04:50:00Z,2
2016-02-10T06:00:00Z,1
2016-02-10T06:01:00Z,1
2016-02-10T06:02:00Z,2
2016-02-10T07:00:00Z,2
2016-02-10T10:36:00Z,1
2016-02-10T10:55:00Z,1
2016-02-10T12:23:00Z,1
2016-02-11T01:59:00Z,1
2016-02-11T02:00:00Z,1
2016-02-11T03:18:00Z,1
2016-02-11T05:00:00Z,2
2016-02-11T06:12:00Z,1
2016-02-11T06:13:00Z,2
2016-02-11T08:28:00Z,2
2016-02-11T09:57:00Z,1
2016-02-11T13:03:00Z,1
2016-02-12T02:19:00Z,2
2016-02-12T02:20:00Z,1
2016-02-12T02:51:00Z,1
2016-02-12T03:32:00Z,1
2016-02-12T03:33:00Z,1
2016-02-12T05:59:00Z,1
2016-02-12T06:18:00Z,1
2016-02-12T06:19:00Z,1
2016-02-12T06:20:00Z,1
2016-02-12T08:09:00Z,2
2016-02-12T08:10:00Z,1
2016-02-12T10:23:00Z,1
2016-02-12T11:28:00Z,1
2016-02-12T11:51:00Z,1
2016-02-12T11:52:00Z,1
2016-02-12T13:04:00Z,1
2016-02-12T14:22:00Z,1
2016-02-13T02:49:00Z,1
2016-02-13T04:50:00Z,1
2016-02-13T05:29:00Z,1
2016-02-13T06:40:00Z,1
2016-02-13T09:30:00Z,1
2016-02-13T09:31:00Z,1
2016-02-13T10:21:00Z,1
2016-02-13T11:30:00Z,1
2016-02-13T14:20:00Z,1
2016-02-14T03:05:00Z,1
2016-02-14T05:36:00Z,1
2016-02-14T11:49:00Z,1
2016-02-14T11:50:00Z,1
2016-02-14T16:16:00Z,1
2016-02-15T01:23:00Z,1
2016-02-15T02:11:00Z,2
2016-02-15T03:31:00Z,2
2016-02-15T05:27:00Z,2
2016-02-15T06:06:00Z,2
2016-02-15T06:14:00Z,1
2016-02-15T09:55:00Z,1
2016-02-15T12:20:00Z,1
2016-02-15T13:47:00Z,1
2016-02-16T02:11:00Z,1
2016-02-16T03:37:00Z,2
2016-02-16T06:02:00Z,2
2016-02-16T06:03:00Z,1
2016-02-16T08:04:00Z,2
2016-02-16T08:05:00Z,1
2016-02-16T08:41:00Z,3
2016-02-16T09:47:00Z,1
2016-02-16T10:08:00Z,1
2016-02-16T11:31:00Z,1
2016-02-16T14:34:00Z,1
2016-02-16T15:51:00Z,1
2016-02-17T02:11:00Z,3
2016-02-17T02:59:00Z,1
2016-02-17T03:33:00Z,2
2016-02-17T04:15:00Z,1
2016-02-17T04:16:00Z,2
2016-02-17T06:00:00Z,1
2016-02-17T06:01:00Z,1
2016-02-17T06:33:00Z,2
2016-02-17T06:34:00Z,1
2016-02-17T08:37:00Z,1
2016-02-17T09:28:00Z,1
2016-02-17T09:47:00Z,1
2016-02-17T12:31:00Z,1
2016-02-17T13:36:00Z,1
2016-02-17T14:38:00Z,1
2016-02-17T15:53:00Z,1
2016-02-18T01:44:00Z,1
2016-02-18T02:12:00Z,1
2016-02-18T02:13:00Z,1
2016-02-18T02:39:00Z,1
2016-02-18T03:10:00Z,1
2016-02-18T03:45:00Z,1
2016-02-18T05:00:00Z,1
2016-02-18T05:01:00Z,1
2016-02-18T05:02:00Z,1
2016-02-18T05:52:00Z,1
2016-02-18T05:53:00Z,1
2016-02-18T05:54:00Z,1
2016-02-18T06:30:00Z,1
2016-02-18T06:31:00Z,1
2016-02-18T06:32:00Z,1
2016-02-18T07:26:00Z,1
2016-02-18T09:08:00Z,1
2016-02-18T10:21:00Z,1
2016-02-18T11:39:00Z,1
2016-02-18T16:32:00Z,1
2016-02-18T16:33:00Z,1
2016-02-18T16:38:00Z,1
2016-02-19T02:11:00Z,2
2016-02-19T02:46:00Z,1
2016-02-19T02:47:00Z,1
2016-02-19T03:43:00Z,1
2016-02-19T04:57:00Z,1
2016-02-19T05:24:00Z,1
2016-02-19T06:30:00Z,1
2016-02-19T07:07:00Z,1
2016-02-19T07:30:00Z,1
2016-02-19T09:06:00Z,1
2016-02-19T09:54:00Z,1
2016-02-19T12:42:00Z,1
2016-02-19T15:41:00Z,1
2016-02-19T15:49:00Z,1
2016-02-20T08:45:00Z,1
2016-02-20T09:04:00Z,1
2016-02-20T11:12:00Z,1
2016-02-20T15:11:00Z,1
2016-02-20T15:58:00Z,1
2016-02-20T16:06:00Z,1
2016-02-21T02:29:00Z,1
2016-02-21T03:14:00Z,1
2016-02-21T03:15:00Z,1
2016-02-21T04:28:00Z,1
2016-02-21T05:24:00Z,1
2016-02-21T05:59:00Z,1
2016-02-21T06:00:00Z,1
2016-02-21T08:35:00Z,1
2016-02-22T02:06:00Z,1
2016-02-22T02:07:00Z,1
2016-02-22T03:50:00Z,2
2016-02-22T05:25:00Z,2
2016-02-22T06:03:00Z,2
2016-02-22T06:04:00Z,1
2016-02-22T06:05:00Z,1
2016-02-22T06:19:00Z,2
2016-02-22T07:32:00Z,1
2016-02-22T07:33:00Z,1
2016-02-22T07:34:00Z,1
2016-02-22T07:35:00Z,2
2016-02-23T01:46:00Z,1
2016-02-23T02:12:00Z,1
2016-02-23T02:13:00Z,1
2016-02-23T03:50:00Z,1
2016-02-23T03:51:00Z,2
2016-02-23T06:04:00Z,1
2016-02-23T06:05:00Z,1
2016-02-23T06:06:00Z,1
2016-02-23T08:04:00Z,2
2016-02-23T08:45:00Z,1
2016-02-23T09:03:00Z,1
2016-02-23T09:04:00Z,1
2016-02-23T09:05:00Z,2
2016-02-23T09:06:00Z,1
2016-02-23T09:07:00Z,1
2016-02-23T09:19:00Z,3
2016-02-23T09:20:00Z,1
2016-02-23T09:58:00Z,1
2016-02-23T09:59:00Z,1
2016-02-23T10:23:00Z,1
2016-02-23T16:23:00Z,1
2016-02-24T02:14:00Z,1
2016-02-24T02:15:00Z,1
2016-02-24T02:16:00Z,1
2016-02-24T03:58:00Z,3
2016-02-24T04:14:00Z,1
2016-02-24T04:15:00Z,1
2016-02-24T04:53:00Z,2
2016-02-24T06:21:00Z,1
2016-02-24T06:22:00Z,2
2016-02-24T06:53:00Z,3
2016-02-24T07:59:00Z,1
2016-02-24T08:00:00Z,1
2016-02-24T09:59:00Z,1
2016-02-24T10:15:00Z,1
2016-02-24T10:59:00Z,1
2016-02-24T11:53:00Z,1
2016-02-24T12:17:00Z,1
2016-02-24T14:06:00Z,1
2016-02-24T14:24:00Z,1
2016-02-24T15:04:00Z,1
2016-02-25T01:46:00Z,1
2016-02-25T01:47:00Z,1
2016-02-25T02:15:00Z,2
2016-02-25T04:03:00Z,2
2016-02-25T05:57:00Z,1
2016-02-25T05:58:00Z,1
2016-02-25T06:17:00Z,2
2016-02-25T07:41:00Z,2
2016-02-25T08:08:00Z,2
2016-02-25T08:09:00Z,1
2016-02-25T09:29:00Z,3
2016-02-25T09:30:00Z,1
2016-02-25T12:27:00Z,1
2016-02-25T12:28:00Z,1
2016-02-25T13:12:00Z,1
2016-02-25T13:30:00Z,1
2016-02-25T13:38:00Z,1
2016-02-26T02:16:00Z,2
2016-02-26T03:57:00Z,2
2016-02-26T12:33:00Z,1
2016-02-26T13:11:00Z,1
2016-02-26T13:12:00Z,1
2016-02-26T13:52:00Z,2
2016-02-26T14:38:00Z,1
2016-02-26T15:59:00Z,1
2016-02-26T16:25:00Z,1
2016-02-27T05:36:00Z,3
2016-02-27T05:37:00Z,1
2016-02-27T06:14:00Z,1
2016-02-27T06:22:00Z,2
2016-02-27T07:57:00Z,1
2016-02-27T09:36:00Z,2
2016-02-27T09:37:00Z,2
2016-02-27T13:01:00Z,1
2016-02-27T14:17:00Z,1
2016-02-27T16:44:00Z,1
2016-02-28T03:34:00Z,1
2016-02-28T03:55:00Z,1
2016-02-28T03:56:00Z,1
2016-02-28T03:57:00Z,1
2016-02-28T05:13:00Z,1
2016-02-28T06:11:00Z,1
2016-02-28T06:12:00Z,1
2016-02-28T13:22:00Z,1
2016-02-28T16:24:00Z,1
2016-02-29T05:30:00Z,1
2016-02-29T06:57:00Z,1
2016-02-29T17:06:00Z,1
