timestamp,lap time,stroke count,stroke type
2024-07-01T02:25:55Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T02:59:34Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:39:45Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:41:18Z,00:00:22.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:44:34Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:45:37Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:46:55Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T13:50:39Z,00:00:53.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T14:01:12Z,00:00:51.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T14:02:19Z,00:00:32.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T14:04:59Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:11:32Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:15:42Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:16:22Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:19:54Z,00:00:29.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:22:11Z,00:00:45.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:24:51Z,00:00:55.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:25:48Z,00:00:12.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:31:22Z,00:00:15.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:34:10Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:34:36Z,00:00:20.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:35:02Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T16:35:33Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T17:09:19Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T17:32:05Z,00:00:19.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:15:35Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:16:38Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:17:11Z,00:00:31.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:18:31Z,00:00:24.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:19:49Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:57:52Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:58:24Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T20:59:36Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:00:49Z,00:00:31.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:02:05Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:04:01Z,00:00:10.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:10:50Z,00:00:17.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:16:32Z,00:00:28.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:17:30Z,00:00:21.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:18:53Z,00:00:39.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:20:16Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T21:21:10Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:26:44Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:29:34Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:29:59Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:34:08Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:38:20Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:48:02Z,00:00:24.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:48:33Z,00:00:11.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:54:23Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:57:53Z,00:00:38.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-01T23:59:01Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T00:01:40Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T00:13:32Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T00:20:14Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T00:22:21Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T00:24:01Z,00:00:24.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T02:22:01Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T02:22:17Z,00:00:21.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T02:30:03Z,00:00:20.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T13:50:11Z,00:00:24.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T13:53:22Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T15:06:43Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T15:12:19Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T15:27:58Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T15:34:13Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T16:30:51Z,00:00:07.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T16:58:27Z,00:00:20.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T17:52:49Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T17:55:03Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T17:56:34Z,00:00:30.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T17:57:45Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-02T20:51:25Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T00:09:42Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T00:15:29Z,00:00:25.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T00:38:53Z,00:00:33.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T00:39:52Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T01:15:45Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T02:19:22Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T02:20:03Z,00:00:20.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T02:27:07Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T13:41:02Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T13:45:38Z,00:00:23.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T13:46:34Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T13:46:58Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T13:55:03Z,00:00:30.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T14:05:47Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T14:17:13Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T14:21:55Z,00:00:11.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T15:21:12Z,00:00:13.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T17:01:03Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T17:03:41Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T17:04:07Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T17:05:14Z,00:00:14.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-07-03T18:03:53Z,00:00:27.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
