timestamp,lap time,stroke count,stroke type
2020-02-01T00:00:23Z,00:00:18.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:00:48Z,00:00:11.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:01:12Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:01:33Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:02:12Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:02:40Z,00:00:46.000,21,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:13:01Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:13:40Z,00:00:44.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:15:04Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:16:07Z,00:00:24.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:18:11Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:25:37Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:28:20Z,00:00:26.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:30:01Z,00:00:33.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T00:57:32Z,00:00:39.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T01:03:22Z,00:00:36.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T01:05:18Z,00:00:35.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T01:13:57Z,00:00:20.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T01:17:35Z,00:00:32.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T01:19:30Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T02:06:09Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T02:28:50Z,00:00:21.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T02:56:47Z,00:00:19.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T02:59:56Z,00:00:37.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T03:01:15Z,00:00:34.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T03:04:09Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T03:05:39Z,00:00:29.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T03:21:24Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2020-02-01T03:23:59Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
