timestamp,heart rate zone,total minutes
2023-09-01T12:41:00Z,fat burn,1
2023-09-01T12:42:00Z,fat burn,1
2023-09-01T12:43:00Z,fat burn,1
2023-09-01T12:44:00Z,fat burn,1
2023-09-01T12:45:00Z,fat burn,1
2023-09-01T12:46:00Z,fat burn,1
2023-09-01T12:47:00Z,fat burn,1
2023-09-01T12:48:00Z,fat burn,1
2023-09-01T12:49:00Z,fat burn,1
2023-09-01T12:50:00Z,fat burn,1
2023-09-01T12:51:00Z,fat burn,1
2023-09-01T12:52:00Z,fat burn,1
2023-09-01T12:53:00Z,fat burn,1
2023-09-01T12:54:00Z,fat burn,1
2023-09-01T12:55:00Z,fat burn,1
2023-09-01T12:56:00Z,fat burn,1
2023-09-01T12:57:00Z,fat burn,1
2023-09-01T12:58:00Z,cardio,2
2023-09-01T12:59:00Z,cardio,2
2023-09-01T13:00:00Z,fat burn,1
2023-09-01T13:01:00Z,fat burn,1
2023-09-01T13:02:00Z,fat burn,1
2023-09-01T13:03:00Z,fat burn,1
2023-09-01T13:04:00Z,fat burn,1
2023-09-01T13:05:00Z,fat burn,1
2023-09-01T13:06:00Z,fat burn,1
2023-09-01T13:07:00Z,fat burn,1
2023-09-01T13:08:00Z,fat burn,1
2023-09-01T13:09:00Z,fat burn,1
2023-09-01T13:10:00Z,fat burn,1
2023-09-01T13:11:00Z,fat burn,1
2023-09-01T13:12:00Z,fat burn,1
2023-09-01T13:13:00Z,fat burn,1
2023-09-01T14:08:00Z,fat burn,1
2023-09-01T14:09:00Z,fat burn,1
2023-09-01T19:26:00Z,fat burn,1
2023-09-01T19:27:00Z,fat burn,1
2023-09-01T20:09:00Z,fat burn,1
2023-09-01T20:20:00Z,fat burn,1
2023-09-02T17:46:00Z,fat burn,1
2023-09-02T17:47:00Z,fat burn,1
2023-09-02T17:48:00Z,cardio,2
2023-09-02T17:49:00Z,fat burn,1
2023-09-02T17:50:00Z,fat burn,1
2023-09-02T17:51:00Z,fat burn,1
2023-09-02T17:52:00Z,cardio,2
2023-09-02T17:53:00Z,fat burn,1
2023-09-02T17:54:00Z,cardio,2
2023-09-02T17:55:00Z,cardio,2
2023-09-02T17:56:00Z,fat burn,1
2023-09-02T17:57:00Z,fat burn,1
2023-09-02T17:58:00Z,fat burn,1
2023-09-02T17:59:00Z,cardio,2
2023-09-02T18:00:00Z,cardio,2
2023-09-02T18:01:00Z,cardio,2
2023-09-02T18:02:00Z,cardio,2
2023-09-02T18:03:00Z,cardio,2
2023-09-02T18:04:00Z,cardio,2
2023-09-02T18:05:00Z,cardio,2
2023-09-02T18:06:00Z,cardio,2
2023-09-02T18:07:00Z,cardio,2
2023-09-02T18:08:00Z,cardio,2
2023-09-02T18:09:00Z,cardio,2
2023-09-02T18:10:00Z,cardio,2
2023-09-02T18:11:00Z,cardio,2
2023-09-02T18:12:00Z,cardio,2
2023-09-02T18:13:00Z,cardio,2
2023-09-02T18:14:00Z,fat burn,1
2023-09-02T18:15:00Z,fat burn,1
2023-09-02T18:16:00Z,fat burn,1
2023-09-02T18:17:00Z,fat burn,1
2023-09-02T18:18:00Z,fat burn,1
2023-09-02T18:19:00Z,fat burn,1
