timestamp,lap time,stroke count,stroke type
2024-09-01T09:59:40Z,00:00:13.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T10:42:04Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T10:45:10Z,00:00:34.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T11:00:13Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T13:47:26Z,00:00:26.000,20,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:25:49Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:27:51Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:32:43Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:34:54Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:40:32Z,00:00:22.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:41:00Z,00:00:22.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:43:41Z,00:00:10.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:51:31Z,00:00:26.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:54:07Z,00:00:07.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:55:30Z,00:00:32.000,12,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:57:54Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T14:58:30Z,00:00:30.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T15:01:10Z,00:00:15.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T15:01:49Z,00:00:25.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T15:04:08Z,00:00:16.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T15:04:53Z,00:00:17.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T16:02:42Z,00:00:08.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T16:07:20Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T16:07:47Z,00:00:26.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T17:28:08Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T17:29:00Z,00:00:32.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T17:30:00Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T17:32:14Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T17:32:55Z,00:00:11.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-01T20:03:39Z,00:00:14.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T08:08:46Z,00:00:23.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T08:33:04Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T10:36:39Z,00:00:12.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T10:46:40Z,00:00:16.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T10:48:35Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T11:03:24Z,00:00:08.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T11:04:04Z,00:00:08.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T11:04:24Z,00:00:15.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T11:05:21Z,00:00:08.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T11:47:51Z,00:00:30.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T12:06:03Z,00:00:43.000,19,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T13:00:47Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2024-09-02T13:47:25Z,00:00:19.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
