timestamp,floors
2016-05-01T04:58:00Z,1
2016-05-01T06:14:00Z,1
2016-05-01T06:15:00Z,2
2016-05-01T08:31:00Z,1
2016-05-01T08:37:00Z,1
2016-05-01T08:38:00Z,1
2016-05-01T10:51:00Z,3
2016-05-01T10:52:00Z,2
2016-05-01T11:07:00Z,2
2016-05-01T13:30:00Z,1
2016-05-01T19:02:00Z,1
2016-05-02T06:24:00Z,3
2016-05-02T06:25:00Z,1
2016-05-02T08:20:00Z,1
2016-05-02T10:14:00Z,1
2016-05-02T11:12:00Z,1
2016-05-02T11:29:00Z,1
2016-05-02T13:03:00Z,1
2016-05-02T13:42:00Z,1
2016-05-02T14:10:00Z,1
2016-05-03T02:37:00Z,1
2016-05-03T07:23:00Z,2
2016-05-03T07:50:00Z,1
2016-05-03T08:23:00Z,1
2016-05-03T12:27:00Z,1
2016-05-03T13:08:00Z,1
2016-05-03T16:46:00Z,1
2016-05-04T03:03:00Z,1
2016-05-04T03:46:00Z,1
2016-05-04T05:42:00Z,3
2016-05-04T05:43:00Z,1
2016-05-04T10:43:00Z,1
2016-05-04T12:03:00Z,1
2016-05-04T12:55:00Z,1
2016-05-04T13:28:00Z,1
2016-05-04T18:23:00Z,1
2016-05-05T03:54:00Z,1
2016-05-05T04:32:00Z,1
2016-05-05T05:39:00Z,1
2016-05-05T05:40:00Z,3
2016-05-05T07:54:00Z,1
2016-05-05T09:22:00Z,1
2016-05-05T16:44:00Z,1
2016-05-06T03:29:00Z,1
2016-05-06T03:46:00Z,1
2016-05-06T04:38:00Z,1
2016-05-06T05:12:00Z,1
2016-05-06T05:46:00Z,1
2016-05-06T06:54:00Z,1
2016-05-06T07:49:00Z,1
2016-05-06T08:07:00Z,1
2016-05-06T08:41:00Z,1
2016-05-06T08:49:00Z,1
2016-05-06T08:50:00Z,1
2016-05-06T09:34:00Z,1
2016-05-06T10:50:00Z,1
2016-05-06T12:18:00Z,2
2016-05-06T12:19:00Z,1
2016-05-06T16:34:00Z,1
2016-05-06T16:35:00Z,1
2016-05-06T16:55:00Z,1
2016-05-07T05:18:00Z,1
2016-05-07T08:29:00Z,1
2016-05-07T10:04:00Z,1
2016-05-07T10:05:00Z,1
2016-05-07T17:16:00Z,1
2016-05-08T05:30:00Z,1
2016-05-08T06:07:00Z,1
2016-05-08T06:08:00Z,2
2016-05-08T08:27:00Z,1
2016-05-08T13:45:00Z,1
2016-05-08T18:50:00Z,1
2016-05-09T07:00:00Z,1
2016-05-09T09:28:00Z,1
2016-05-09T11:33:00Z,1
2016-05-09T13:03:00Z,1
2016-05-09T14:41:00Z,1
2016-05-09T17:27:00Z,1
2016-05-10T03:15:00Z,1
2016-05-10T03:39:00Z,1
2016-05-10T03:59:00Z,1
2016-05-10T08:03:00Z,1
2016-05-10T10:19:00Z,1
2016-05-10T12:02:00Z,1
2016-05-10T16:35:00Z,1
2016-05-11T03:54:00Z,1
2016-05-11T07:22:00Z,1
2016-05-11T10:10:00Z,1
2016-05-11T16:56:00Z,1
2016-05-11T18:33:00Z,1
2016-05-12T05:01:00Z,1
2016-05-12T05:02:00Z,1
2016-05-12T09:16:00Z,1
2016-05-12T09:41:00Z,1
2016-05-12T10:12:00Z,1
2016-05-12T11:33:00Z,1
2016-05-12T12:07:00Z,1
2016-05-12T13:56:00Z,1
2016-05-12T18:19:00Z,1
2016-05-13T05:12:00Z,1
2016-05-13T05:52:00Z,1
2016-05-13T06:09:00Z,1
2016-05-13T07:13:00Z,1
2016-05-13T11:33:00Z,1
2016-05-13T17:32:00Z,1
2016-05-14T04:56:00Z,1
2016-05-14T05:12:00Z,1
2016-05-14T06:36:00Z,1
2016-05-14T18:26:00Z,1
2016-05-14T18:27:00Z,1
2016-05-14T19:00:00Z,1
2016-05-15T05:22:00Z,1
2016-05-15T06:28:00Z,1
2016-05-15T11:19:00Z,1
2016-05-15T12:57:00Z,1
2016-05-15T13:28:00Z,1
2016-05-15T15:36:00Z,1
2016-05-16T05:23:00Z,1
2016-05-16T10:34:00Z,1
2016-05-16T10:57:00Z,1
2016-05-16T11:40:00Z,1
2016-05-16T16:34:00Z,1
2016-05-17T04:51:00Z,1
2016-05-17T04:52:00Z,1
2016-05-17T05:21:00Z,1
2016-05-17T10:16:00Z,1
2016-05-17T11:56:00Z,1
2016-05-17T13:05:00Z,1
2016-05-17T14:50:00Z,1
2016-05-17T15:10:00Z,1
2016-05-17T15:34:00Z,1
2016-05-17T16:59:00Z,1
2016-05-18T03:11:00Z,1
2016-05-18T03:27:00Z,1
2016-05-18T04:43:00Z,1
2016-05-18T05:16:00Z,1
2016-05-18T05:37:00Z,1
2016-05-18T08:21:00Z,1
2016-05-18T11:50:00Z,1
2016-05-18T12:52:00Z,1
2016-05-18T12:53:00Z,1
2016-05-18T13:07:00Z,1
2016-05-18T13:08:00Z,1
2016-05-18T16:12:00Z,1
2016-05-18T18:30:00Z,1
2016-05-19T05:35:00Z,1
2016-05-19T06:16:00Z,1
2016-05-19T06:17:00Z,1
2016-05-19T07:22:00Z,1
2016-05-19T09:04:00Z,1
2016-05-19T09:05:00Z,1
2016-05-19T11:10:00Z,1
2016-05-19T12:06:00Z,1
2016-05-19T13:23:00Z,1
2016-05-19T18:19:00Z,1
2016-05-20T07:24:00Z,1
2016-05-20T08:16:00Z,1
2016-05-20T08:48:00Z,1
2016-05-20T13:19:00Z,1
2016-05-20T14:33:00Z,1
2016-05-20T14:34:00Z,1
2016-05-20T15:22:00Z,1
2016-05-20T16:28:00Z,1
2016-05-21T05:02:00Z,1
2016-05-21T05:31:00Z,1
2016-05-21T06:00:00Z,1
2016-05-21T06:30:00Z,1
2016-05-21T06:31:00Z,1
2016-05-21T09:21:00Z,1
2016-05-21T16:28:00Z,1
2016-05-21T16:29:00Z,3
2016-05-21T20:05:00Z,1
