timestamp,distance
2015-11-03T07:08:00Z,3.16
2015-11-03T07:09:00Z,10.74
2015-11-03T07:18:00Z,13.90
2015-11-03T07:19:00Z,11.38
2015-11-03T07:20:00Z,11.38
2015-11-03T07:33:00Z,5.06
2015-11-03T07:52:00Z,8.85
2015-11-03T07:56:00Z,9.48
2015-11-03T07:57:00Z,2.53
2015-11-03T07:58:00Z,3.79
2015-11-03T07:59:00Z,5.06
2015-11-03T08:10:00Z,5.06
2015-11-03T08:22:00Z,6.32
2015-11-03T08:24:00Z,3.16
2015-11-03T08:29:00Z,2.53
2015-11-03T08:30:00Z,4.42
2015-11-03T08:34:00Z,17.06
2015-11-03T08:35:00Z,16.43
2015-11-03T08:36:00Z,16.43
2015-11-03T08:37:00Z,19.59
2015-11-03T08:38:00Z,15.80
2015-11-03T08:43:00Z,4.42
2015-11-03T08:44:00Z,7.58
2015-11-03T08:45:00Z,5.06
2015-11-03T08:46:00Z,17.06
2015-11-03T08:47:00Z,5.06
2015-11-03T08:49:00Z,2.53
2015-11-03T08:50:00Z,3.16
2015-11-03T08:51:00Z,8.85
2015-11-03T08:52:00Z,10.74
2015-11-03T08:53:00Z,9.48
2015-11-03T08:54:00Z,2.53
2015-11-03T08:55:00Z,6.32
2015-11-03T08:56:00Z,8.22
2015-11-03T08:57:00Z,6.95
2015-11-03T08:59:00Z,13.90
2015-11-03T09:00:00Z,13.27
2015-11-03T09:07:00Z,12.01
2015-11-03T09:09:00Z,8.22
2015-11-03T09:10:00Z,8.22
2015-11-03T09:12:00Z,4.42
2015-11-03T09:13:00Z,15.80
2015-11-03T09:14:00Z,4.42
2015-11-03T09:15:00Z,2.53
2015-11-03T09:16:00Z,6.32
2015-11-03T09:23:00Z,27.81
2015-11-03T09:24:00Z,7.58
2015-11-03T09:26:00Z,21.49
2015-11-03T09:27:00Z,30.97
2015-11-03T09:28:00Z,27.81
2015-11-03T09:29:00Z,58.78
2015-11-03T09:30:00Z,53.09
2015-11-03T09:31:00Z,61.94
2015-11-03T09:32:00Z,54.98
2015-11-03T09:33:00Z,6.95
2015-11-03T09:38:00Z,5.06
2015-11-03T09:39:00Z,1.26
2015-11-03T09:41:00Z,6.32
2015-11-03T09:44:00Z,4.42
2015-11-03T09:50:00Z,12.64
2015-11-03T10:03:00Z,30.34
2015-11-03T10:04:00Z,11.38
2015-11-03T10:05:00Z,27.18
2015-11-03T10:06:00Z,12.01
2015-11-03T10:07:00Z,10.11
2015-11-03T10:08:00Z,11.38
2015-11-03T10:15:00Z,27.81
2015-11-03T10:16:00Z,9.48
2015-11-03T10:17:00Z,37.29
2015-11-03T10:18:00Z,6.95
2015-11-03T10:19:00Z,8.22
2015-11-03T10:21:00Z,24.02
2015-11-03T10:22:00Z,22.12
2015-11-03T10:27:00Z,28.44
2015-11-03T10:28:00Z,0.63
2015-11-03T10:29:00Z,2.53
2015-11-03T10:41:00Z,10.11
2015-11-03T10:42:00Z,24.02
2015-11-03T10:43:00Z,1.90
2015-11-03T10:56:00Z,27.81
2015-11-03T10:57:00Z,25.91
2015-11-03T10:58:00Z,35.39
2015-11-03T10:59:00Z,47.40
2015-11-03T11:05:00Z,51.19
2015-11-03T11:06:00Z,53.09
2015-11-03T11:09:00Z,63.83
2015-11-03T11:10:00Z,73.31
2015-11-03T11:11:00Z,42.34
2015-11-03T11:12:00Z,66.36
2015-11-03T11:13:00Z,34.13
2015-11-03T11:14:00Z,67.62
2015-11-03T11:15:00Z,42.98
2015-11-03T11:16:00Z,65.73
2015-11-03T11:17:00Z,77.74
2015-11-03T11:18:00Z,69.52
2015-11-03T11:19:00Z,77.10
2015-11-03T11:20:00Z,46.77
2015-11-03T11:21:00Z,55.62
2015-11-03T11:22:00Z,81.53
2015-11-03T11:23:00Z,42.98
2015-11-03T11:24:00Z,29.07
2015-11-03T11:30:00Z,2.53
2015-11-03T11:33:00Z,4.42
2015-11-03T11:40:00Z,8.85
2015-11-03T11:41:00Z,10.11
2015-11-03T11:42:00Z,29.70
2015-11-03T11:43:00Z,62.57
2015-11-03T11:44:00Z,60.04
2015-11-03T11:45:00Z,10.11
2015-11-03T11:50:00Z,25.28
2015-11-03T11:51:00Z,43.61
2015-11-03T12:02:00Z,29.07
2015-11-03T12:03:00Z,8.85
2015-11-03T12:15:00Z,15.80
2015-11-03T12:16:00Z,13.90
2015-11-03T12:17:00Z,4.42
2015-11-03T12:18:00Z,25.91
2015-11-03T12:19:00Z,36.66
2015-11-03T12:21:00Z,3.16
2015-11-03T12:22:00Z,6.95
2015-11-03T12:26:00Z,6.95
2015-11-03T12:27:00Z,32.86
2015-11-03T12:28:00Z,52.46
2015-11-03T12:29:00Z,11.38
2015-11-03T12:34:00Z,34.76
2015-11-03T12:35:00Z,19.59
2015-11-03T12:36:00Z,5.69
2015-11-03T12:38:00Z,2.53
2015-11-03T12:42:00Z,12.01
2015-11-03T12:54:00Z,4.42
2015-11-03T12:59:00Z,8.85
