timestamp,beats per minute
2020-09-28T00:00:00Z,68.0
2020-09-28T00:00:05Z,67.0
2020-09-28T00:00:20Z,67.0
2020-09-28T00:00:35Z,67.0
2020-09-28T00:00:40Z,70.0
2020-09-28T00:00:50Z,71.0
2020-09-28T00:01:00Z,70.0
2020-09-28T00:01:05Z,69.0
2020-09-28T00:01:10Z,68.0
2020-09-28T00:01:20Z,67.0
2020-09-28T00:01:25Z,66.0
2020-09-28T00:01:40Z,66.0
2020-09-28T00:01:45Z,66.0
2020-09-28T00:01:50Z,67.0
2020-09-28T00:01:58Z,68.0
2020-09-28T00:02:08Z,67.0
2020-09-28T00:02:13Z,66.0
2020-09-28T00:02:28Z,66.0
2020-09-28T00:02:38Z,67.0
2020-09-28T00:02:43Z,68.0
2020-09-28T00:02:48Z,69.0
2020-09-28T00:03:03Z,69.0
2020-09-28T00:03:08Z,68.0
2020-09-28T00:03:23Z,68.0
2020-09-28T00:03:38Z,67.0
2020-09-28T00:03:43Z,68.0
2020-09-28T00:03:48Z,67.0
2020-09-28T00:04:03Z,67.0
2020-09-28T00:04:08Z,66.0
2020-09-28T00:04:13Z,67.0
2020-09-28T00:04:18Z,69.0
2020-09-28T00:04:23Z,70.0
2020-09-28T00:04:28Z,71.0
2020-09-28T00:04:43Z,71.0
2020-09-28T00:04:48Z,72.0
2020-09-28T00:04:53Z,73.0
2020-09-28T00:04:58Z,75.0
2020-09-28T00:05:03Z,74.0
2020-09-28T00:05:18Z,74.0
2020-09-28T00:05:33Z,74.0
2020-09-28T00:05:39Z,75.0
2020-09-28T00:05:44Z,71.0
2020-09-28T00:05:49Z,67.0
2020-09-28T00:06:04Z,66.0
2020-09-28T00:06:14Z,64.0
2020-09-28T00:06:19Z,63.0
2020-09-28T00:06:29Z,64.0
2020-09-28T00:06:39Z,63.0
2020-09-28T00:06:54Z,63.0
2020-09-28T00:07:09Z,62.0
2020-09-28T00:07:14Z,61.0
2020-09-28T00:07:19Z,60.0
2020-09-28T00:07:29Z,59.0
2020-09-28T00:07:44Z,59.0
2020-09-28T00:07:49Z,61.0
2020-09-28T00:07:54Z,63.0
2020-09-28T00:07:59Z,62.0
2020-09-28T00:08:04Z,60.0
2020-09-28T00:08:09Z,58.0
2020-09-28T00:08:14Z,58.0
2020-09-28T00:08:24Z,57.0
2020-09-28T00:08:39Z,57.0
2020-09-28T00:08:54Z,57.0
2020-09-28T00:09:04Z,59.0
2020-09-28T00:09:09Z,60.0
2020-09-28T00:09:24Z,60.0
2020-09-28T00:09:29Z,59.0
2020-09-28T00:09:34Z,55.0
2020-09-28T00:09:39Z,54.0
2020-09-28T00:09:49Z,54.0
2020-09-28T00:10:04Z,54.0
2020-09-28T00:10:19Z,54.0
2020-09-28T00:10:29Z,55.0
2020-09-28T00:10:39Z,56.0
2020-09-28T00:10:54Z,57.0
2020-09-28T00:11:09Z,57.0
2020-09-28T00:11:19Z,58.0
2020-09-28T00:11:29Z,59.0
2020-09-28T00:11:34Z,60.0
2020-09-28T00:11:39Z,61.0
2020-09-28T00:11:44Z,60.0
2020-09-28T00:11:59Z,61.0
2020-09-28T00:12:04Z,62.0
2020-09-28T00:12:09Z,63.0
2020-09-28T00:12:19Z,62.0
2020-09-28T00:12:29Z,61.0
2020-09-28T00:12:34Z,60.0
2020-09-28T00:12:49Z,60.0
2020-09-28T00:13:04Z,60.0
2020-09-28T00:13:19Z,59.0
2020-09-28T00:13:29Z,60.0
2020-09-28T00:13:39Z,61.0
2020-09-28T00:13:44Z,60.0
2020-09-28T00:13:49Z,59.0
2020-09-28T00:13:54Z,59.0
2020-09-28T00:13:59Z,57.0
2020-09-28T00:14:04Z,55.0
2020-09-28T00:14:09Z,54.0
2020-09-28T00:14:19Z,53.0
2020-09-28T00:14:24Z,54.0
2020-09-28T00:14:39Z,54.0
2020-09-28T00:14:44Z,55.0
2020-09-28T00:14:54Z,54.0
2020-09-28T00:14:59Z,53.0
2020-09-28T00:15:04Z,54.0
2020-09-28T00:15:09Z,56.0
2020-09-28T00:15:14Z,58.0
2020-09-28T00:15:19Z,59.0
2020-09-28T00:15:24Z,59.0
2020-09-28T00:15:29Z,58.0
2020-09-28T00:15:39Z,59.0
2020-09-28T00:15:54Z,59.0
2020-09-28T00:15:59Z,56.0
2020-09-28T00:16:04Z,55.0
2020-09-28T00:16:09Z,56.0
2020-09-28T00:16:19Z,56.0
2020-09-28T00:16:24Z,55.0
2020-09-28T00:16:29Z,56.0
2020-09-28T00:16:34Z,59.0
2020-09-28T00:16:39Z,60.0
