timestamp,gain
2017-02-01T02:24:00Z,3048
2017-02-01T04:19:00Z,3048
2017-02-01T07:36:00Z,3048
2017-02-01T07:42:00Z,3048
2017-02-01T09:40:00Z,3048
2017-02-01T12:57:00Z,3048
2017-02-01T15:34:00Z,3048
2017-02-01T16:21:00Z,3048
2017-02-02T02:28:00Z,3048
2017-02-02T02:29:00Z,3048
2017-02-02T02:51:00Z,3048
2017-02-02T02:52:00Z,3048
2017-02-02T04:59:00Z,3048
2017-02-02T06:35:00Z,6096
2017-02-02T08:43:00Z,3048
2017-02-02T10:32:00Z,3048
2017-02-02T15:19:00Z,3048
2017-02-02T17:20:00Z,3048
2017-02-03T05:34:00Z,3048
2017-02-03T05:59:00Z,3048
2017-02-03T07:31:00Z,3048
2017-02-03T10:21:00Z,3048
2017-02-03T13:09:00Z,3048
2017-02-04T02:40:00Z,3048
2017-02-04T04:58:00Z,3048
2017-02-04T06:24:00Z,3048
2017-02-04T06:51:00Z,3048
2017-02-04T07:03:00Z,3048
2017-02-04T07:24:00Z,3048
2017-02-04T11:10:00Z,3048
2017-02-04T11:49:00Z,3048
2017-02-04T12:42:00Z,3048
2017-02-04T13:41:00Z,3048
2017-02-04T18:22:00Z,3048
2017-02-05T02:26:00Z,3048
2017-02-05T04:37:00Z,3048
2017-02-05T10:32:00Z,3048
2017-02-05T15:49:00Z,3048
2017-02-05T18:52:00Z,3048
2017-02-06T04:29:00Z,3048
2017-02-06T04:32:00Z,3048
2017-02-06T06:56:00Z,3048
2017-02-06T07:07:00Z,3048
2017-02-06T08:33:00Z,3048
2017-02-06T11:23:00Z,3048
2017-02-06T11:54:00Z,3048
2017-02-06T16:37:00Z,3048
2017-02-07T02:36:00Z,3048
2017-02-07T04:06:00Z,3048
2017-02-07T13:27:00Z,3048
2017-02-07T15:13:00Z,3048
2017-02-07T15:37:00Z,3048
2017-02-08T03:48:00Z,3048
2017-02-08T05:38:00Z,6096
2017-02-08T07:40:00Z,3048
2017-02-08T08:24:00Z,3048
2017-02-08T10:32:00Z,3048
2017-02-08T11:57:00Z,3048
2017-02-08T16:38:00Z,3048
2017-02-09T03:42:00Z,3048
2017-02-09T04:16:00Z,3048
2017-02-09T05:44:00Z,3048
2017-02-09T07:30:00Z,3048
2017-02-09T10:35:00Z,3048
2017-02-09T12:20:00Z,3048
2017-02-10T02:32:00Z,6096
2017-02-10T04:01:00Z,3048
2017-02-10T05:22:00Z,3048
2017-02-10T08:40:00Z,3048
2017-02-10T09:36:00Z,3048
2017-02-10T11:39:00Z,3048
2017-02-10T11:52:00Z,3048
2017-02-10T13:46:00Z,3048
2017-02-10T16:32:00Z,3048
2017-02-11T03:46:00Z,3048
2017-02-11T09:02:00Z,3048
2017-02-11T11:07:00Z,3048
2017-02-12T01:57:00Z,3048
2017-02-12T02:03:00Z,3048
2017-02-12T03:04:00Z,6096
2017-02-12T03:05:00Z,3048
2017-02-12T03:22:00Z,3048
2017-02-12T04:38:00Z,3048
2017-02-12T05:17:00Z,3048
2017-02-12T05:24:00Z,9144
2017-02-12T08:00:00Z,6096
2017-02-12T10:05:00Z,3048
2017-02-12T10:52:00Z,3048
2017-02-12T14:40:00Z,3048
2017-02-12T17:10:00Z,3048
2017-02-13T03:46:00Z,3048
2017-02-13T06:27:00Z,3048
2017-02-13T08:05:00Z,3048
2017-02-13T10:58:00Z,3048
2017-02-13T12:44:00Z,3048
2017-02-13T15:05:00Z,3048
2017-02-13T16:32:00Z,3048
2017-02-14T03:11:00Z,3048
2017-02-14T03:57:00Z,3048
2017-02-14T10:38:00Z,3048
2017-02-14T13:34:00Z,3048
2017-02-14T16:32:00Z,3048
2017-02-15T05:40:00Z,6096
2017-02-15T08:14:00Z,3048
2017-02-15T08:47:00Z,3048
2017-02-15T11:02:00Z,3048
2017-02-15T11:31:00Z,3048
2017-02-15T12:07:00Z,3048
2017-02-15T13:17:00Z,3048
2017-02-15T16:28:00Z,3048
2017-02-16T03:06:00Z,3048
2017-02-16T05:23:00Z,3048
2017-02-16T05:40:00Z,3048
2017-02-16T05:53:00Z,3048
2017-02-16T06:39:00Z,3048
2017-02-16T13:31:00Z,3048
2017-02-16T16:33:00Z,3048
2017-02-17T03:52:00Z,3048
2017-02-17T05:34:00Z,3048
2017-02-17T05:35:00Z,3048
2017-02-17T07:40:00Z,6096
2017-02-17T08:04:00Z,3048
2017-02-17T09:07:00Z,3048
2017-02-17T10:32:00Z,3048
2017-02-17T11:24:00Z,3048
2017-02-17T11:28:00Z,3048
2017-02-17T13:34:00Z,3048
2017-02-17T14:04:00Z,3048
2017-02-18T02:48:00Z,3048
2017-02-18T09:11:00Z,3048
2017-02-18T10:46:00Z,3048
2017-02-18T12:41:00Z,3048
2017-02-18T15:11:00Z,3048
2017-02-18T18:18:00Z,3048
2017-02-19T03:06:00Z,3048
2017-02-19T05:38:00Z,3048
2017-02-19T05:41:00Z,3048
2017-02-19T11:50:00Z,3048
2017-02-19T16:42:00Z,3048
2017-02-20T01:51:00Z,3048
2017-02-20T02:25:00Z,6096
2017-02-20T04:40:00Z,3048
2017-02-20T06:01:00Z,3048
2017-02-20T06:47:00Z,3048
2017-02-20T07:06:00Z,3048
2017-02-20T07:11:00Z,3048
2017-02-20T07:15:00Z,3048
2017-02-20T08:34:00Z,3048
2017-02-20T12:28:00Z,3048
2017-02-20T13:37:00Z,3048
2017-02-21T06:24:00Z,3048
2017-02-21T07:14:00Z,3048
2017-02-21T08:36:00Z,3048
2017-02-21T10:12:00Z,3048
2017-02-21T16:32:00Z,3048
2017-02-22T03:46:00Z,3048
2017-02-22T05:32:00Z,3048
2017-02-22T14:19:00Z,3048
2017-02-23T02:39:00Z,3048
2017-02-23T02:40:00Z,3048
2017-02-23T02:45:00Z,6096
2017-02-23T05:27:00Z,3048
2017-02-23T08:32:00Z,3048
2017-02-23T12:28:00Z,3048
2017-02-23T13:43:00Z,3048
2017-02-23T13:46:00Z,3048
2017-02-23T14:07:00Z,3048
2017-02-23T15:06:00Z,3048
2017-02-23T16:39:00Z,3048
2017-02-24T02:42:00Z,3048
2017-02-24T02:43:00Z,3048
2017-02-24T05:06:00Z,3048
2017-02-24T05:07:00Z,9144
2017-02-24T07:22:00Z,3048
2017-02-24T07:56:00Z,3048
2017-02-24T08:04:00Z,3048
2017-02-24T11:52:00Z,3048
2017-02-24T17:11:00Z,3048
2017-02-25T02:48:00Z,3048
2017-02-25T05:17:00Z,3048
2017-02-25T07:42:00Z,3048
2017-02-25T07:44:00Z,3048
2017-02-25T08:10:00Z,3048
2017-02-25T08:38:00Z,3048
2017-02-25T10:34:00Z,3048
