timestamp,steps
2021-03-01T05:13:00Z,7
2021-03-01T05:15:00Z,9
2021-03-01T05:24:00Z,25
2021-03-01T05:25:00Z,16
2021-03-01T05:26:00Z,21
2021-03-01T05:27:00Z,4
2021-03-01T05:40:00Z,48
2021-03-01T05:41:00Z,17
2021-03-01T05:43:00Z,41
2021-03-01T05:53:00Z,50
2021-03-01T05:54:00Z,31
2021-03-01T06:01:00Z,11
2021-03-01T06:02:00Z,53
2021-03-01T06:03:00Z,53
2021-03-01T06:04:00Z,31
2021-03-01T06:05:00Z,20
2021-03-01T06:06:00Z,12
2021-03-01T06:09:00Z,7
2021-03-01T06:16:00Z,62
2021-03-01T06:17:00Z,27
2021-03-01T06:18:00Z,6
2021-03-01T06:19:00Z,23
2021-03-01T06:38:00Z,4
2021-03-01T06:52:00Z,8
2021-03-01T06:55:00Z,10
2021-03-01T06:56:00Z,54
2021-03-01T06:57:00Z,7
2021-03-01T07:42:00Z,9
2021-03-01T07:46:00Z,9
2021-03-01T07:51:00Z,62
2021-03-01T07:52:00Z,66
2021-03-01T07:53:00Z,9
2021-03-01T07:56:00Z,6
2021-03-01T08:01:00Z,10
2021-03-01T08:03:00Z,9
2021-03-01T08:05:00Z,9
2021-03-01T08:07:00Z,5
2021-03-01T08:14:00Z,12
2021-03-01T08:29:00Z,8
2021-03-01T08:35:00Z,5
2021-03-01T08:51:00Z,11
2021-03-01T08:52:00Z,6
2021-03-01T09:07:00Z,7
2021-03-01T09:08:00Z,8
2021-03-01T09:09:00Z,56
2021-03-01T09:10:00Z,31
2021-03-01T09:14:00Z,24
2021-03-01T09:24:00Z,9
2021-03-01T09:26:00Z,8
2021-03-01T09:30:00Z,5
2021-03-01T09:31:00Z,7
2021-03-01T09:50:00Z,14
2021-03-01T09:52:00Z,59
2021-03-01T09:53:00Z,42
2021-03-01T09:54:00Z,38
2021-03-01T09:55:00Z,1
2021-03-01T09:56:00Z,44
2021-03-01T09:57:00Z,60
2021-03-01T09:58:00Z,8
2021-03-01T09:59:00Z,13
2021-03-01T10:00:00Z,28
2021-03-01T10:03:00Z,58
2021-03-01T10:04:00Z,51
2021-03-01T10:13:00Z,36
2021-03-01T10:14:00Z,72
2021-03-01T10:15:00Z,60
2021-03-01T10:16:00Z,131
2021-03-01T10:17:00Z,137
2021-03-01T10:18:00Z,138
2021-03-01T10:19:00Z,138
2021-03-01T10:20:00Z,129
2021-03-01T10:21:00Z,141
2021-03-01T10:22:00Z,148
2021-03-01T10:23:00Z,130
2021-03-01T10:24:00Z,129
2021-03-01T10:25:00Z,135
2021-03-01T10:26:00Z,143
2021-03-01T10:27:00Z,131
2021-03-01T10:28:00Z,133
2021-03-01T10:29:00Z,134
2021-03-01T10:30:00Z,129
2021-03-01T10:31:00Z,144
2021-03-01T10:32:00Z,144
2021-03-01T10:33:00Z,133
2021-03-01T10:34:00Z,130
2021-03-01T10:35:00Z,130
2021-03-01T10:36:00Z,134
2021-03-01T10:37:00Z,126
2021-03-01T10:38:00Z,139
2021-03-01T10:39:00Z,138
2021-03-01T10:40:00Z,130
2021-03-01T10:41:00Z,138
2021-03-01T10:42:00Z,133
2021-03-01T10:43:00Z,135
2021-03-01T10:44:00Z,126
2021-03-01T10:45:00Z,86
2021-03-01T10:46:00Z,74
2021-03-01T10:47:00Z,52
2021-03-01T10:48:00Z,39
2021-03-01T10:49:00Z,12
2021-03-01T10:57:00Z,4
2021-03-01T10:58:00Z,10
2021-03-01T11:01:00Z,14
2021-03-01T11:02:00Z,19
2021-03-01T11:03:00Z,56
2021-03-01T11:04:00Z,83
2021-03-01T11:05:00Z,75
2021-03-01T11:06:00Z,16
2021-03-01T11:20:00Z,22
2021-03-01T11:21:00Z,61
2021-03-01T11:22:00Z,35
2021-03-01T11:23:00Z,8
2021-03-01T11:24:00Z,34
2021-03-01T11:25:00Z,13
2021-03-01T11:26:00Z,28
2021-03-01T11:27:00Z,18
2021-03-01T11:28:00Z,4
2021-03-01T11:29:00Z,12
2021-03-01T11:30:00Z,26
2021-03-01T11:31:00Z,70
2021-03-01T11:32:00Z,11
2021-03-01T11:41:00Z,10
2021-03-01T11:51:00Z,63
2021-03-01T11:52:00Z,15
2021-03-01T11:59:00Z,54
2021-03-01T12:00:00Z,92
2021-03-01T12:01:00Z,87
2021-03-01T12:02:00Z,94
2021-03-01T12:03:00Z,92
2021-03-01T12:04:00Z,105
2021-03-01T12:05:00Z,96
2021-03-01T12:06:00Z,84
2021-03-01T12:07:00Z,26
2021-03-01T12:08:00Z,27
2021-03-01T12:09:00Z,28
2021-03-01T12:10:00Z,42
2021-03-01T12:11:00Z,79
2021-03-01T12:12:00Z,84
2021-03-01T12:13:00Z,78
2021-03-01T12:14:00Z,52
2021-03-01T12:15:00Z,71
2021-03-01T12:16:00Z,44
2021-03-01T12:17:00Z,31
2021-03-01T12:18:00Z,13
2021-03-01T12:20:00Z,23
2021-03-01T12:21:00Z,46
2021-03-01T12:23:00Z,12
2021-03-01T12:24:00Z,16
2021-03-01T12:25:00Z,21
2021-03-01T12:33:00Z,6
2021-03-01T12:35:00Z,23
2021-03-01T12:39:00Z,12
2021-03-01T13:10:00Z,70
2021-03-01T13:11:00Z,31
2021-03-01T13:14:00Z,30
2021-03-01T13:15:00Z,37
2021-03-01T13:17:00Z,9
2021-03-01T13:31:00Z,7
2021-03-01T13:36:00Z,4
2021-03-01T13:39:00Z,8
2021-03-01T13:55:00Z,7
2021-03-01T14:03:00Z,7
2021-03-01T14:05:00Z,7
2021-03-01T14:08:00Z,5
2021-03-01T14:24:00Z,7
2021-03-01T14:25:00Z,20
2021-03-01T14:32:00Z,5
2021-03-01T14:37:00Z,8
2021-03-01T14:43:00Z,26
2021-03-01T14:44:00Z,6
2021-03-01T14:46:00Z,9
2021-03-01T14:50:00Z,15
2021-03-01T15:00:00Z,27
2021-03-01T15:01:00Z,15
2021-03-01T15:02:00Z,22
2021-03-01T15:03:00Z,19
2021-03-01T15:04:00Z,37
2021-03-01T15:05:00Z,46
2021-03-01T15:08:00Z,6
2021-03-01T15:09:00Z,14
2021-03-01T15:10:00Z,34
2021-03-01T15:11:00Z,50
2021-03-01T15:12:00Z,26
2021-03-01T15:13:00Z,27
2021-03-01T15:14:00Z,21
2021-03-01T15:15:00Z,38
2021-03-01T15:16:00Z,5
2021-03-01T15:17:00Z,10
2021-03-01T15:18:00Z,25
2021-03-01T15:19:00Z,17
2021-03-01T15:20:00Z,14
2021-03-01T15:21:00Z,6
2021-03-01T15:22:00Z,29
2021-03-01T15:24:00Z,57
2021-03-01T15:25:00Z,19
