timestamp,lap time,stroke count,stroke type
2022-11-20T03:38:54Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:40:32Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:41:05Z,00:00:22.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:41:52Z,00:00:35.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:42:51Z,00:00:27.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:43:25Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:43:50Z,00:00:15.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:46:14Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:48:27Z,00:00:23.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:49:26Z,00:00:41.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:50:22Z,00:00:27.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:52:02Z,00:00:23.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:54:31Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:55:23Z,00:00:34.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T03:59:46Z,00:00:13.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T04:00:57Z,00:00:26.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T15:42:55Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T15:43:46Z,00:00:48.000,13,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T15:53:40Z,00:00:21.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T15:55:09Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:11:16Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:11:31Z,00:00:09.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:11:56Z,00:00:14.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:12:54Z,00:00:19.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:16:41Z,00:00:16.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:25:15Z,00:00:17.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:27:33Z,00:00:36.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:30:47Z,00:00:50.000,11,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-20T19:53:38Z,00:00:15.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T15:10:18Z,00:00:12.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T15:43:32Z,00:00:17.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T18:22:19Z,00:00:17.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T18:34:01Z,00:00:15.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T19:25:10Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-21T19:25:29Z,00:00:10.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T06:28:38Z,00:00:09.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T07:18:52Z,00:00:18.000,5,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:27:27Z,00:00:21.000,14,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:27:57Z,00:00:27.000,16,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:28:38Z,00:00:08.000,6,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:38:34Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:38:48Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:39:07Z,00:00:08.000,7,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:41:48Z,00:00:28.000,17,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:46:03Z,00:00:16.000,10,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:46:41Z,00:00:11.000,9,SWIM_STROKE_TYPE_UNSPECIFIED
2022-11-22T09:52:31Z,00:00:10.000,8,SWIM_STROKE_TYPE_UNSPECIFIED
