timestamp,beats per minute
2024-07-28T00:00:09Z,65.0
2024-07-28T00:00:14Z,61.0
2024-07-28T00:00:19Z,58.0
2024-07-28T00:00:24Z,57.0
2024-07-28T00:00:39Z,57.0
2024-07-28T00:00:54Z,58.0
2024-07-28T00:00:59Z,60.0
2024-07-28T00:01:04Z,62.0
2024-07-28T00:01:19Z,62.0
2024-07-28T00:01:24Z,61.0
2024-07-28T00:01:34Z,60.0
2024-07-28T00:01:49Z,60.0
2024-07-28T00:02:04Z,60.0
2024-07-28T00:02:19Z,60.0
2024-07-28T00:02:24Z,61.0
2024-07-28T00:02:29Z,64.0
2024-07-28T00:02:34Z,66.0
2024-07-28T00:02:39Z,66.0
2024-07-28T00:02:44Z,67.0
2024-07-28T00:02:54Z,66.0
2024-07-28T00:02:59Z,65.0
2024-07-28T00:03:04Z,63.0
2024-07-28T00:03:09Z,64.0
2024-07-28T00:03:14Z,66.0
2024-07-28T00:03:19Z,67.0
2024-07-28T00:03:29Z,66.0
2024-07-28T00:03:44Z,66.0
2024-07-28T00:03:49Z,68.0
2024-07-28T00:03:54Z,69.0
2024-07-28T00:03:59Z,69.0
2024-07-28T00:04:09Z,71.0
2024-07-28T00:04:19Z,72.0
2024-07-28T00:04:24Z,71.0
2024-07-28T00:04:29Z,67.0
2024-07-28T00:04:34Z,65.0
2024-07-28T00:04:39Z,62.0
2024-07-28T00:04:44Z,60.0
2024-07-28T00:04:59Z,60.0
2024-07-28T00:05:14Z,60.0
2024-07-28T00:05:29Z,60.0
2024-07-28T00:05:39Z,61.0
2024-07-28T00:05:44Z,63.0
2024-07-28T00:05:49Z,65.0
2024-07-28T00:05:54Z,67.0
2024-07-28T00:05:59Z,68.0
2024-07-28T00:06:04Z,70.0
2024-07-28T00:06:09Z,71.0
2024-07-28T00:06:14Z,70.0
2024-07-28T00:06:29Z,70.0
2024-07-28T00:06:39Z,71.0
2024-07-28T00:06:44Z,72.0
2024-07-28T00:06:54Z,73.0
2024-07-28T00:06:59Z,74.0
2024-07-28T00:07:04Z,69.0
2024-07-28T00:07:09Z,68.0
2024-07-28T00:07:14Z,67.0
2024-07-28T00:07:19Z,68.0
2024-07-28T00:07:34Z,68.0
2024-07-28T00:07:39Z,69.0
2024-07-28T00:07:54Z,69.0
2024-07-28T00:08:04Z,70.0
2024-07-28T00:08:09Z,71.0
2024-07-28T00:08:14Z,71.0
2024-07-28T00:08:24Z,71.0
2024-07-28T00:08:29Z,75.0
2024-07-28T00:08:39Z,74.0
2024-07-28T00:08:44Z,73.0
2024-07-28T00:08:49Z,71.0
2024-07-28T00:09:04Z,72.0
2024-07-28T00:09:19Z,73.0
2024-07-28T00:09:24Z,74.0
2024-07-28T00:09:29Z,75.0
2024-07-28T00:09:34Z,74.0
2024-07-28T00:09:39Z,72.0
2024-07-28T00:09:49Z,73.0
2024-07-28T00:10:04Z,73.0
2024-07-28T00:10:09Z,73.0
2024-07-28T00:10:24Z,73.0
2024-07-28T00:10:34Z,73.0
2024-07-28T00:10:49Z,73.0
2024-07-28T00:11:04Z,73.0
2024-07-28T00:11:19Z,73.0
2024-07-28T00:11:34Z,74.0
2024-07-28T00:11:39Z,72.0
2024-07-28T00:11:44Z,71.0
2024-07-28T00:11:54Z,70.0
2024-07-28T00:12:04Z,69.0
2024-07-28T00:12:09Z,68.0
2024-07-28T00:12:14Z,67.0
2024-07-28T00:12:19Z,66.0
2024-07-28T00:12:24Z,63.0
2024-07-28T00:12:29Z,62.0
2024-07-28T00:12:44Z,62.0
