timestamp,beats per minute
2020-08-05T00:00:02Z,64.0
2020-08-05T00:00:12Z,65.0
2020-08-05T00:00:17Z,66.0
2020-08-05T00:00:22Z,66.0
2020-08-05T00:00:27Z,66.0
2020-08-05T00:00:32Z,65.0
2020-08-05T00:00:37Z,64.0
2020-08-05T00:00:52Z,64.0
2020-08-05T00:01:02Z,65.0
2020-08-05T00:01:07Z,63.0
2020-08-05T00:01:12Z,63.0
2020-08-05T00:01:27Z,63.0
2020-08-05T00:01:32Z,65.0
2020-08-05T00:01:37Z,66.0
2020-08-05T00:01:47Z,65.0
2020-08-05T00:01:52Z,65.0
2020-08-05T00:02:07Z,66.0
2020-08-05T00:02:12Z,65.0
2020-08-05T00:02:17Z,64.0
2020-08-05T00:02:27Z,65.0
2020-08-05T00:02:32Z,66.0
2020-08-05T00:02:37Z,67.0
2020-08-05T00:02:52Z,67.0
2020-08-05T00:02:57Z,68.0
2020-08-05T00:03:02Z,69.0
2020-08-05T00:03:07Z,69.0
2020-08-05T00:03:12Z,68.0
2020-08-05T00:03:17Z,67.0
2020-08-05T00:03:22Z,68.0
2020-08-05T00:03:37Z,68.0
2020-08-05T00:03:42Z,64.0
2020-08-05T00:03:57Z,64.0
2020-08-05T00:04:07Z,62.0
2020-08-05T00:04:17Z,64.0
2020-08-05T00:04:22Z,64.0
2020-08-05T00:04:37Z,64.0
2020-08-05T00:04:42Z,65.0
2020-08-05T00:04:57Z,65.0
2020-08-05T00:05:12Z,65.0
2020-08-05T00:05:53Z,68.0
2020-08-05T00:05:58Z,69.0
2020-08-05T00:06:08Z,69.0
2020-08-05T00:06:18Z,70.0
2020-08-05T00:06:33Z,68.0
2020-08-05T00:06:38Z,67.0
2020-08-05T00:06:43Z,66.0
2020-08-05T00:06:48Z,67.0
2020-08-05T00:06:53Z,68.0
2020-08-05T00:06:58Z,65.0
2020-08-05T00:07:03Z,62.0
2020-08-05T00:07:08Z,60.0
2020-08-05T00:07:23Z,61.0
2020-08-05T00:07:28Z,63.0
2020-08-05T00:07:33Z,64.0
2020-08-05T00:07:43Z,63.0
2020-08-05T00:07:48Z,62.0
2020-08-05T00:07:53Z,61.0
2020-08-05T00:07:58Z,62.0
2020-08-05T00:08:13Z,69.0
2020-08-05T00:08:28Z,69.0
2020-08-05T00:08:33Z,70.0
2020-08-05T00:08:38Z,72.0
2020-08-05T00:08:43Z,70.0
2020-08-05T00:08:48Z,66.0
2020-08-05T00:08:53Z,64.0
2020-08-05T00:09:08Z,64.0
2020-08-05T00:09:13Z,64.0
2020-08-05T00:09:23Z,63.0
2020-08-05T00:09:28Z,64.0
2020-08-05T00:09:43Z,64.0
2020-08-05T00:09:58Z,65.0
2020-08-05T00:10:08Z,64.0
2020-08-05T00:10:23Z,64.0
2020-08-05T00:10:38Z,64.0
2020-08-05T00:10:53Z,65.0
2020-08-05T00:11:03Z,63.0
2020-08-05T00:11:08Z,63.0
2020-08-05T00:11:13Z,64.0
2020-08-05T00:11:18Z,65.0
2020-08-05T00:11:23Z,66.0
2020-08-05T00:11:28Z,65.0
2020-08-05T00:11:43Z,65.0
2020-08-05T00:11:58Z,65.0
2020-08-05T00:12:08Z,63.0
2020-08-05T00:12:13Z,60.0
2020-08-05T00:12:23Z,60.0
2020-08-05T00:12:38Z,61.0
