timestamp,latitude,longitude,altitude
2023-04-24T03:04:14Z,37.787397,-122.396117,575.1
2023-04-24T03:04:15Z,37.787178,-122.396483,539.59
2023-04-24T03:04:18Z,37.787298,-122.395913,453.3
2023-04-24T03:04:20Z,37.787243,-122.395692,386.0
2023-04-24T03:04:22Z,37.787210,-122.395493,241.1
2023-04-24T03:04:23Z,37.787055,-122.395360,309.29
2023-04-24T03:04:24Z,37.787065,-122.395203,303.09
2023-04-24T03:04:25Z,37.787003,-122.395050,307.29
2023-04-24T03:04:26Z,37.786948,-122.394950,312.8
2023-04-24T03:04:27Z,37.786943,-122.394945,316.6
2023-04-24T03:04:28Z,37.787022,-122.394627,279.1
2023-04-24T03:04:29Z,37.787008,-122.394530,274.0
2023-04-24T03:04:30Z,37.786967,-122.394503,274.6
2023-04-24T03:04:31Z,37.786985,-122.394460,265.6
2023-04-24T03:04:32Z,37.787058,-122.394423,249.6
2023-04-24T03:04:33Z,37.787032,-122.394433,244.6
2023-04-24T03:04:34Z,37.787073,-122.394397,233.0
2023-04-24T03:04:39Z,37.787157,-122.394345,48.8
2023-04-24T03:04:40Z,37.787173,-122.394333,47.59
2023-04-24T03:04:41Z,37.787183,-122.394337,47.09
2023-04-24T03:04:43Z,37.787157,-122.394357,332.3
2023-04-24T03:04:44Z,37.787133,-122.394373,330.8
2023-04-24T03:04:45Z,37.787087,-122.394407,330.6
2023-04-24T03:04:46Z,37.787058,-122.394407,329.6
2023-04-24T03:04:47Z,37.787022,-122.394433,327.8
2023-04-24T03:04:48Z,37.786995,-122.394457,326.3
2023-04-24T03:04:49Z,37.786987,-122.394462,324.5
2023-04-24T03:04:50Z,37.786970,-122.394485,323.6
2023-04-24T03:04:51Z,37.786945,-122.394435,320.6
2023-04-24T03:04:52Z,37.786953,-122.394397,317.5
2023-04-24T03:04:53Z,37.786952,-122.394373,315.8
2023-04-24T23:39:30Z,37.790160,-122.394447,-252.4
2023-04-24T23:39:31Z,37.788413,-122.395555,61.8
2023-04-24T23:39:32Z,37.788475,-122.395600,64.3
2023-04-24T23:39:36Z,37.788750,-122.395950,86.3
2023-04-24T23:39:37Z,37.788557,-122.395932,73.0
2023-04-24T23:39:38Z,37.788463,-122.395890,58.0
2023-04-24T23:39:39Z,37.788395,-122.395840,49.5
2023-04-24T23:39:40Z,37.788322,-122.395812,43.6
2023-04-24T23:40:21Z,37.787995,-122.395075,33.6
2023-04-24T23:40:40Z,37.787638,-122.394747,33.6
