timestamp,steps
2023-05-01T00:00:00Z,4
2023-05-01T00:02:00Z,23
2023-05-01T00:03:00Z,8
2023-05-01T00:04:00Z,13
2023-05-01T00:05:00Z,32
2023-05-01T00:08:00Z,17
2023-05-01T00:09:00Z,19
2023-05-01T00:10:00Z,47
2023-05-01T00:11:00Z,37
2023-05-01T00:12:00Z,10
2023-05-01T00:13:00Z,28
2023-05-01T00:14:00Z,91
2023-05-01T00:15:00Z,109
2023-05-01T00:16:00Z,109
2023-05-01T00:17:00Z,117
2023-05-01T00:18:00Z,111
2023-05-01T00:19:00Z,71
2023-05-01T00:20:00Z,118
2023-05-01T00:21:00Z,101
2023-05-01T00:22:00Z,67
2023-05-01T00:23:00Z,48
2023-05-01T00:24:00Z,43
2023-05-01T00:25:00Z,30
2023-05-01T00:26:00Z,30
2023-05-01T00:27:00Z,100
2023-05-01T00:28:00Z,101
2023-05-01T00:29:00Z,118
2023-05-01T00:30:00Z,84
2023-05-01T00:31:00Z,5
2023-05-01T00:33:00Z,72
2023-05-01T00:34:00Z,121
2023-05-01T00:35:00Z,113
2023-05-01T00:36:00Z,95
2023-05-01T00:37:00Z,112
2023-05-01T00:38:00Z,82
2023-05-01T00:39:00Z,116
2023-05-01T00:40:00Z,95
2023-05-01T00:41:00Z,102
2023-05-01T00:42:00Z,107
2023-05-01T00:43:00Z,104
2023-05-01T00:44:00Z,110
2023-05-01T00:45:00Z,110
2023-05-01T00:46:00Z,101
2023-05-01T00:47:00Z,75
2023-05-01T00:48:00Z,51
2023-05-01T00:49:00Z,94
2023-05-01T00:50:00Z,103
2023-05-01T00:51:00Z,106
2023-05-01T00:52:00Z,113
2023-05-01T00:53:00Z,73
2023-05-01T00:54:00Z,52
2023-05-01T00:55:00Z,97
2023-05-01T00:56:00Z,113
2023-05-01T00:57:00Z,93
2023-05-01T00:58:00Z,83
2023-05-01T00:59:00Z,111
2023-05-01T01:00:00Z,105
2023-05-01T01:01:00Z,108
2023-05-01T01:02:00Z,109
2023-05-01T01:03:00Z,110
2023-05-01T01:04:00Z,111
2023-05-01T01:05:00Z,106
2023-05-01T01:06:00Z,101
2023-05-01T01:07:00Z,102
2023-05-01T01:08:00Z,91
2023-05-01T01:09:00Z,93
2023-05-01T01:10:00Z,39
2023-05-01T01:11:00Z,75
2023-05-01T01:12:00Z,108
2023-05-01T01:13:00Z,104
2023-05-01T01:14:00Z,112
2023-05-01T01:15:00Z,109
2023-05-01T01:16:00Z,92
2023-05-01T01:17:00Z,55
2023-05-01T01:18:00Z,83
2023-05-01T01:19:00Z,111
2023-05-01T01:20:00Z,110
2023-05-01T01:21:00Z,124
2023-05-01T01:22:00Z,80
2023-05-01T01:23:00Z,69
2023-05-01T01:24:00Z,72
2023-05-01T01:25:00Z,80
2023-05-01T01:26:00Z,100
2023-05-01T01:27:00Z,107
2023-05-01T01:28:00Z,117
2023-05-01T01:29:00Z,102
2023-05-01T01:30:00Z,65
2023-05-01T01:31:00Z,18
2023-05-01T01:32:00Z,43
2023-05-01T01:33:00Z,10
2023-05-01T01:34:00Z,61
2023-05-01T01:35:00Z,21
2023-05-01T01:36:00Z,93
2023-05-01T01:37:00Z,109
2023-05-01T01:38:00Z,109
2023-05-01T01:39:00Z,109
2023-05-01T01:40:00Z,104
2023-05-01T01:41:00Z,122
2023-05-01T01:42:00Z,49
2023-05-01T01:45:00Z,40
2023-05-01T01:46:00Z,93
2023-05-01T01:47:00Z,109
2023-05-01T01:48:00Z,108
2023-05-01T01:49:00Z,111
2023-05-01T01:50:00Z,108
2023-05-01T01:51:00Z,108
2023-05-01T01:52:00Z,109
2023-05-01T01:53:00Z,72
2023-05-01T01:54:00Z,58
2023-05-01T01:55:00Z,107
2023-05-01T01:56:00Z,109
2023-05-01T01:57:00Z,116
2023-05-01T01:58:00Z,111
2023-05-01T01:59:00Z,112
2023-05-01T02:00:00Z,75
2023-05-01T02:01:00Z,49
2023-05-01T02:02:00Z,108
2023-05-01T02:03:00Z,107
2023-05-01T02:04:00Z,113
2023-05-01T02:05:00Z,125
2023-05-01T02:06:00Z,108
2023-05-01T02:07:00Z,65
2023-05-01T02:08:00Z,114
2023-05-01T02:09:00Z,100
2023-05-01T02:10:00Z,112
2023-05-01T02:11:00Z,102
2023-05-01T02:12:00Z,112
2023-05-01T02:13:00Z,115
2023-05-01T02:14:00Z,105
2023-05-01T02:15:00Z,92
2023-05-01T02:16:00Z,106
2023-05-01T02:17:00Z,107
2023-05-01T02:18:00Z,112
2023-05-01T02:19:00Z,93
2023-05-01T02:20:00Z,23
2023-05-01T02:21:00Z,19
2023-05-01T02:22:00Z,25
2023-05-01T02:33:00Z,8
2023-05-01T02:38:00Z,22
2023-05-01T02:39:00Z,11
2023-05-01T02:50:00Z,15
2023-05-01T02:51:00Z,40
2023-05-01T02:52:00Z,33
2023-05-01T02:53:00Z,26
2023-05-01T02:54:00Z,40
2023-05-01T02:55:00Z,48
2023-05-01T02:57:00Z,14
2023-05-01T02:58:00Z,11
2023-05-01T02:59:00Z,29
2023-05-01T03:00:00Z,42
2023-05-01T03:01:00Z,32
2023-05-01T03:02:00Z,20
2023-05-01T03:03:00Z,12
2023-05-01T03:04:00Z,11
2023-05-01T03:38:00Z,6
2023-05-01T05:05:00Z,50
2023-05-01T05:06:00Z,27
2023-05-01T05:50:00Z,9
2023-05-01T06:02:00Z,25
2023-05-01T06:04:00Z,12
2023-05-01T06:08:00Z,11
2023-05-01T06:12:00Z,22
2023-05-01T06:18:00Z,9
2023-05-01T06:43:00Z,12
2023-05-01T06:48:00Z,9
2023-05-01T06:49:00Z,1
2023-05-01T07:00:00Z,4
2023-05-01T15:56:00Z,11
2023-05-01T15:59:00Z,10
2023-05-01T16:14:00Z,9
2023-05-01T16:42:00Z,8
2023-05-01T16:43:00Z,25
2023-05-01T16:44:00Z,10
2023-05-01T16:45:00Z,31
2023-05-01T16:46:00Z,32
2023-05-01T16:47:00Z,20
2023-05-01T16:48:00Z,11
2023-05-01T16:49:00Z,7
2023-05-01T16:50:00Z,40
2023-05-01T16:51:00Z,57
2023-05-01T16:53:00Z,16
2023-05-01T16:54:00Z,6
2023-05-01T16:55:00Z,25
2023-05-01T16:56:00Z,6
2023-05-01T16:57:00Z,91
2023-05-01T16:58:00Z,113
2023-05-01T16:59:00Z,112
2023-05-01T17:00:00Z,58
2023-05-01T17:01:00Z,42
2023-05-01T17:02:00Z,69
2023-05-01T17:03:00Z,102
2023-05-01T17:04:00Z,80
2023-05-01T17:05:00Z,43
2023-05-01T17:06:00Z,11
2023-05-01T17:07:00Z,14
2023-05-01T17:08:00Z,7
2023-05-01T17:09:00Z,41
2023-05-01T17:10:00Z,7
2023-05-01T17:11:00Z,9
2023-05-01T17:58:00Z,25
2023-05-01T18:10:00Z,237
2023-05-01T18:11:00Z,237
2023-05-01T18:12:00Z,237
2023-05-01T18:13:00Z,237
2023-05-01T18:14:00Z,237
2023-05-01T18:15:00Z,237
2023-05-01T18:16:00Z,237
2023-05-01T18:17:00Z,237
2023-05-01T18:18:00Z,237
2023-05-01T18:19:00Z,237
2023-05-01T18:20:00Z,237
2023-05-01T18:21:00Z,237
2023-05-01T18:22:00Z,237
2023-05-01T18:23:00Z,237
2023-05-01T18:24:00Z,237
2023-05-01T18:25:00Z,237
2023-05-01T18:26:00Z,237
2023-05-01T18:27:00Z,237
2023-05-01T18:28:00Z,237
2023-05-01T18:29:00Z,237
2023-05-01T18:30:00Z,237
2023-05-01T18:31:00Z,237
2023-05-01T18:32:00Z,237
2023-05-01T18:33:00Z,237
2023-05-01T18:34:00Z,237
2023-05-01T18:35:00Z,237
2023-05-01T18:36:00Z,237
2023-05-01T18:37:00Z,237
2023-05-01T18:38:00Z,237
2023-05-01T18:39:00Z,257
2023-05-01T18:40:00Z,138
2023-05-01T18:41:00Z,135
2023-05-01T18:42:00Z,122
2023-05-01T18:43:00Z,120
2023-05-01T18:44:00Z,117
2023-05-01T18:45:00Z,109
2023-05-01T18:46:00Z,117
2023-05-01T18:47:00Z,112
2023-05-01T18:52:00Z,11
2023-05-01T20:03:00Z,7
2023-05-01T20:05:00Z,18
2023-05-01T20:06:00Z,57
2023-05-01T20:07:00Z,52
2023-05-01T20:08:00Z,49
2023-05-01T20:09:00Z,26
2023-05-01T20:10:00Z,26
2023-05-01T20:11:00Z,59
2023-05-01T20:12:00Z,75
2023-05-01T20:13:00Z,43
2023-05-01T20:14:00Z,22
2023-05-01T20:15:00Z,25
2023-05-01T20:16:00Z,48
2023-05-01T20:17:00Z,15
2023-05-01T20:18:00Z,65
2023-05-01T20:19:00Z,56
2023-05-01T20:20:00Z,89
2023-05-01T20:21:00Z,57
2023-05-01T20:22:00Z,81
2023-05-01T20:23:00Z,82
2023-05-01T20:24:00Z,69
2023-05-01T20:25:00Z,46
2023-05-01T20:26:00Z,19
2023-05-01T20:27:00Z,38
2023-05-01T20:28:00Z,34
2023-05-01T20:29:00Z,25
2023-05-01T20:30:00Z,64
2023-05-01T20:31:00Z,33
2023-05-01T20:32:00Z,2
2023-05-01T20:34:00Z,7
2023-05-01T20:35:00Z,10
